race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202607020512,3歳未勝利,芝,1400,良,1,1,ウイングサンライズ,牝3,55.0,丸山,栗東矢作,,---.-,2023100918,01127,01075
202607020512,3歳未勝利,芝,1400,良,1,2,ティグリス,牝3,55.0,幸,栗東杉山晴,,---.-,2023104994,00732,01157
202607020512,3歳未勝利,芝,1400,良,2,3,マスティカーレ,牝3,55.0,田口,栗東西園翔,,---.-,2023103629,01208,01196
202607020512,3歳未勝利,芝,1400,良,2,4,バルフルール,牝3,55.0,角田和,栗東長谷川,,---.-,2023106909,01186,01173
202607020512,3歳未勝利,芝,1400,良,3,5,ルナフィオーレ,牝3,55.0,川田,栗東庄野,,---.-,2023104520,01088,01087
202607020512,3歳未勝利,芝,1400,良,3,6,ペスキエーラ,牝3,55.0,団野,栗東須貝,,---.-,2023107311,01180,01105
202607020512,3歳未勝利,芝,1400,良,4,7,エコロディアン,牝3,55.0,Ｍデムーロ,栗東牧浦,,---.-,2023107273,05212,01113
202607020512,3歳未勝利,芝,1400,良,4,8,ルージュマデイラ,牝3,55.0,富田,栗東上村,,---.-,2023102228,01168,01168
202607020512,3歳未勝利,芝,1400,良,5,9,ルージュシャラポワ,牝3,52.0,▲川端,栗東小林,,---.-,2023103442,01195,01185
202607020512,3歳未勝利,芝,1400,良,5,10,ココロザスノ,牝3,55.0,酒井,栗東千田,,---.-,2023102952,01034,01120
202607020512,3歳未勝利,芝,1400,良,6,11,フェブリノ,牝3,55.0,松若,栗東加藤公,,---.-,2023104075,01154,01215
202607020512,3歳未勝利,芝,1400,良,6,12,グレンセロース,牝3,55.0,吉村,栗東池添,,---.-,2023103794,01216,01144
202607020512,3歳未勝利,芝,1400,良,7,13,タガノプトゥリ,牝3,55.0,藤懸,栗東鈴木孝,,---.-,2023104321,01138,01111
202607020512,3歳未勝利,芝,1400,良,7,14,ミヤジマミコ,牝3,53.0,◇永島,栗東今野,,---.-,2023106010,01187,01128
202607020512,3歳未勝利,芝,1400,良,7,15,ゴッドアイ,牝3,55.0,コレット,栗東橋口,,---.-,2023105352,05691,01154
202607020512,3歳未勝利,芝,1400,良,8,16,ハッピーリオン,牝3,55.0,太宰,栗東武英,,---.-,2023101899,01037,01161
202607020512,3歳未勝利,芝,1400,良,8,17,グッデイ,牝3,55.0,秋山稔,栗東河嶋,,---.-,2023106988,01181,01198
202607020512,3歳未勝利,芝,1400,良,8,18,スターアスコット,牝3,53.0,△柴田裕,栗東奥村豊,,---.-,2023100130,01212,01146
