race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,popularity,win_odds,last_3f,passing_order,trainer,trainer_id,horse_weight
202609040605,2歳新馬,2026-09-20,芝,1600,,晴,良,1,6,10,ミランダスマイル,2024105936,牝2,55.0,岩田望,01174,1:35.6,,2,2.8,34.1,,栗東寺島,01158,494(0)
202609040605,2歳新馬,2026-09-20,芝,1600,,晴,良,2,4,5,ジョリーエピキュア,2024105896,牝2,55.0,松山,01126,1:35.8,1.1/4,1,2.4,33.5,,栗東高柳大,01159,408(0)
202609040605,2歳新馬,2026-09-20,芝,1600,,晴,良,3,1,1,キュールエポルト,2024106885,牝2,55.0,国分恭,01124,1:36.0,1.1/4,12,59.8,34.1,,栗東中尾,01069,474(0)
202609040605,2歳新馬,2026-09-20,芝,1600,,晴,良,4,7,11,シャーロットタウン,2024101407,牝2,55.0,西塚,01200,1:36.1,クビ,3,7.1,34.1,,栗東藤岡健,01062,450(0)
202609040605,2歳新馬,2026-09-20,芝,1600,,晴,良,5,6,9,イーサンマリーン,2024102380,牝2,53.0,◇今村,01193,1:36.4,2,9,32.5,33.6,,栗東吉村,01130,422(0)
202609040605,2歳新馬,2026-09-20,芝,1600,,晴,良,6,4,6,クインズローマ,2024101370,牝2,55.0,藤懸,01138,1:36.5,3/4,6,30.0,35.2,,栗東宮本,01073,460(0)
202609040605,2歳新馬,2026-09-20,芝,1600,,晴,良,7,5,7,ドラーダアスール,2024104427,牝2,55.0,田口,01208,1:36.9,2,13,72.8,34.8,,栗東鈴木孝,01111,438(0)
202609040605,2歳新馬,2026-09-20,芝,1600,,晴,良,8,3,4,ホワイトパンサー,2024101319,牝2,55.0,小沢,01185,1:37.2,1.3/4,10,33.9,35.6,,栗東野中,01098,436(0)
202609040605,2歳新馬,2026-09-20,芝,1600,,晴,良,9,8,13,ヴェルソドルチェ,2024105920,牝2,55.0,斎藤,01178,1:37.3,1,4,9.9,34.7,,栗東茶木,01181,492(0)
202609040605,2歳新馬,2026-09-20,芝,1600,,晴,良,10,5,8,ジーティールーナ,2024104844,牝2,55.0,幸,00732,1:37.4,1/2,11,45.2,35.6,,栗東緒方,01193,482(0)
202609040605,2歳新馬,2026-09-20,芝,1600,,晴,良,11,7,12,タイセイプリュム,2024106197,牝2,55.0,鮫島駿,01157,1:37.8,2.1/2,8,32.0,35.6,,栗東西村,01148,432(0)
202609040605,2歳新馬,2026-09-20,芝,1600,,晴,良,12,2,2,アリサ,2024104174,牝2,55.0,吉村,01216,1:37.8,アタマ,5,23.8,36.5,,栗東千田,01120,418(0)
202609040605,2歳新馬,2026-09-20,芝,1600,,晴,良,13,3,3,ナンヨーカルチャー,2024106492,牝2,55.0,Ｍデム,05212,1:38.3,3,7,31.3,35.6,,栗東松永幹,01092,416(0)
202609040605,2歳新馬,2026-09-20,芝,1600,,晴,良,14,8,14,メイショウキボウ,2024102865,牝2,55.0,加藤,01156,1:38.8,2.1/2,14,205.6,36.3,,栗東梅田,01084,444(0)
