race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,passing_order,last_3f,win_odds,popularity,horse_weight,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,trainer,trainer_id,owner,prize_money
202603020512,3歳以上1勝クラス,2026-07-11,,,,曇,,1,4,6,アンティミスト,2023110007,牡3,55,丸山元気,result,1:45.3,,**,**,**,**,**,2-2-2-1,37.4,10.5,5,518(-8),,,,[東]鈴木伸尋,result,社台レースホース,820.0
202603020512,3歳以上1勝クラス,2026-07-11,,,,曇,,2,7,13,エコロガノン,2023100858,牡3,55,荻野極,result,1:46.1,5,**,**,**,**,**,2-3-2-2,38.2,4.8,2,456(+4),,,,[東]矢野英一,result,原村正紀,330.0
202603020512,3歳以上1勝クラス,2026-07-11,,,,曇,,3,8,15,アトミックブレス,2023101661,牡3,55,戸崎圭太,result,1:46.5,2.1/2,**,**,**,**,**,6-4-4-4,38.3,3.7,1,502(-6),,,,[東]加藤征弘,result,イージス,210.0
202603020512,3歳以上1勝クラス,2026-07-11,,,,曇,,4,5,9,コパノエイダン,2023105162,牡3,55,柴田大知,result,1:46.6,1/2,**,**,**,**,**,9-7-6-6,38.2,11.5,6,482(0),,,,[東]上原博之,result,小林祥晃,120.0
202603020512,3歳以上1勝クラス,2026-07-11,,,,曇,,5,5,8,エリーニック,2023103227,牝3,53,木幡巧也,result,1:46.7,1/2,**,**,**,**,**,10-10-9-8,38.1,4.9,3,444(+2),,,,[東]千葉直人,result,谷川正純,82.0
202603020512,3歳以上1勝クラス,2026-07-11,,,,曇,,6,2,2,ブレゲアン,2022106951,牡4,58,三浦皇成,result,1:46.7,クビ,**,**,**,**,**,6-7-9-8,38.1,19.2,8,476(+2),,,,[東]中舘英二,result,廣崎智子,
202603020512,3歳以上1勝クラス,2026-07-11,,,,曇,,7,6,10,レッドロスタム,2020103705,牡6,58,坂井瑠星,result,1:46.8,1/2,**,**,**,**,**,15-15-14-13,37.4,19.9,9,494(0),,,,[東]浅利英明,result,東京ホースレーシング,
202603020512,3歳以上1勝クラス,2026-07-11,,,,曇,,8,3,5,ヴィーデ,2022100548,セ4,58,小崎綾也,result,1:46.8,クビ,**,**,**,**,**,1-1-1-2,39.0,224.1,15,466(-4),,,,[東]戸田博文,result,Ｇ１レーシング,
202603020512,3歳以上1勝クラス,2026-07-11,,,,曇,,9,7,12,アルプスオジョー,2021100540,牝5,56,横山典弘,result,1:46.9,1/2,**,**,**,**,**,4-6-6-6,38.5,16.3,7,494(-6),,,,[東]手塚貴徳,result,ターフ・スポート,
202603020512,3歳以上1勝クラス,2026-07-11,,,,曇,,10,4,7,タケルムサシ,2023105177,牡3,55,原優介,result,1:47.0,クビ,**,**,**,**,**,11-11-11-11,38.2,7.7,4,490(-4),,,,[東]斎藤誠,result,森保彦,
202603020512,3歳以上1勝クラス,2026-07-11,,,,曇,,11,2,3,モヴレクス,2021105074,牡5,58,菊沢一樹,result,1:47.1,1,**,**,**,**,**,11-11-11-11,38.3,85.4,14,464(0),,,,[東]金成貴史,result,Ｇリビエール・レーシング,
202603020512,3歳以上1勝クラス,2026-07-11,,,,曇,,12,3,4,ホノボノ,2023100581,牡3,55,石川裕紀,result,1:47.5,2,**,**,**,**,**,4-4-4-4,39.3,38.1,10,456(-4),,,,[東]尾形和幸,result,ノルマンディーサラブレッドレーシング,
202603020512,3歳以上1勝クラス,2026-07-11,,,,曇,,13,8,14,アスパラゴ,2023100332,牝3,53,大野拓弥,result,1:48.1,3.1/2,**,**,**,**,**,13-13-13-13,39.0,76.2,13,464(-2),,,,[東]中舘英二,result,村島聡乃,
202603020512,3歳以上1勝クラス,2026-07-11,,,,曇,,14,6,11,アジアントレジャー,2023102392,牡3,55,吉田豊,result,1:48.4,2,**,**,**,**,**,14-14-15-15,38.8,39.0,11,518(+8),,,,[東]蛯名正義,result,永見貴昭,
202603020512,3歳以上1勝クラス,2026-07-11,,,,曇,,15,1,1,スカイレックス,2023106646,牡3,55,小林脩斗,result,1:48.4,クビ,**,**,**,**,**,8-7-6-8,39.9,50.1,12,494(+4),,,,[東]斎藤誠,result,杉山忠国,
