race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,popularity,win_odds,last_3f,passing_order,trainer,trainer_id,horse_weight
202601020108,3歳以上1勝クラス,2026-08-22,ダート,1700,,晴,良,1,1,1,ルージュビバーチェ,2023107337,牝3,53.0,鮫島駿,01157,1:46.2,,2,3.3,37.9,,栗東橋口,01154,466(+6)
202601020108,3歳以上1勝クラス,2026-08-22,ダート,1700,,晴,良,2,8,9,ミルボナー,2023106217,牝3,53.0,武豊,00666,1:46.3,3/4,4,6.9,38.1,,栗東高野,01117,492(-4)
202601020108,3歳以上1勝クラス,2026-08-22,ダート,1700,,晴,良,3,7,7,ケープウィッカム,2021105896,牝5,56.0,ルメー,05339,1:46.6,1.1/2,1,3.2,38.6,,美浦中舘,01153,462(+8)
202601020108,3歳以上1勝クラス,2026-08-22,ダート,1700,,晴,良,4,3,3,ジーティーアリア,2023105358,牝3,53.0,北村友,01102,1:46.7,クビ,6,11.7,38.7,,栗東田中克,01180,452(0)
202601020108,3歳以上1勝クラス,2026-08-22,ダート,1700,,晴,良,5,4,4,サウンドルーチェ,2022105267,牝4,52.0,★河原田,01204,1:46.8,1/2,10,51.3,38.3,,栗東渡辺,01155,456(+2)
202601020108,3歳以上1勝クラス,2026-08-22,ダート,1700,,晴,良,6,6,6,ピラニアキッス,2022101599,牝4,56.0,横山和,01140,1:47.9,7,5,10.4,38.4,,美浦嘉藤,01195,454(+4)
202601020108,3歳以上1勝クラス,2026-08-22,ダート,1700,,晴,良,7,5,5,ランスノーブル,2020101250,牝6,56.0,原田和,01143,1:48.4,3,7,21.5,39.9,,美浦上原博,00423,488(+4)
202601020108,3歳以上1勝クラス,2026-08-22,ダート,1700,,晴,良,8,2,2,リピース,2023107412,牝3,53.0,岩田望,01174,1:49.4,6,9,25.6,41.3,,栗東前川,01210,428(+6)
202601020108,3歳以上1勝クラス,2026-08-22,ダート,1700,,晴,良,9,7,8,ホワイトオーキッド,2023102615,牝3,50.0,▲小林美,01206,1:49.7,1.3/4,8,25.3,41.4,,栗東藤原,01055,432(+8)
202601020108,3歳以上1勝クラス,2026-08-22,ダート,1700,,晴,良,10,8,10,ローゾフィア,2023104384,牝3,53.0,荻野琢,01112,1:51.0,8,3,5.8,41.9,,栗東宮本,01073,436(+4)
