race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,popularity,win_odds,last_3f,passing_order,trainer,trainer_id,horse_weight
202601020611,丹頂S,2026-09-06,芝,2600,,晴,良,1,5,7,コーチェラバレー,2022104733,牡4,54.0,横山和,01140,2:40.7,,5,10.4,36.2,1-1-1-1,栗東安田,01164,436(-6)
202601020611,丹頂S,2026-09-06,芝,2600,,晴,良,2,7,12,ゴールデンスナップ,2020106909,牝6,55.0,浜中,01115,2:41.8,7,2,5.8,36.4,10-11-8-12,栗東田中克,01180,476(+8)
202601020611,丹頂S,2026-09-06,芝,2600,,晴,良,3,5,8,グランドカリナン,2020106234,牡6,54.0,小林美,01206,2:42.1,2,14,39.2,36.1,7-11-13-14,美浦田島,01112,460(+10)
202601020611,丹頂S,2026-09-06,芝,2600,,晴,良,4,3,4,ヨヒーン,2022105166,牝4,53.0,鮫島駿,01157,2:42.2,1/2,7,12.3,37.1,7-7-6-3,栗東杉山晴,01157,464(-2)
202601020611,丹頂S,2026-09-06,芝,2600,,晴,良,5,6,9,エコロレイズ,2021103976,牡5,53.0,横山琉,01192,2:42.3,クビ,10,20.9,36.7,13-13-12-12,美浦岩戸,01051,510(+4)
202601020611,丹頂S,2026-09-06,芝,2600,,晴,良,6,6,10,マイネルカンパーナ,2020105798,牡6,56.0,丹内,01091,2:42.4,3/4,8,16.7,37.5,10-7-3-3,美浦青木,01156,408(-10)
202601020611,丹頂S,2026-09-06,芝,2600,,晴,良,7,8,13,ホールネス,2020110060,牝6,55.0,小沢,01185,2:42.7,2,3,6.3,37.3,5-5-8-9,栗東藤原,01055,540(+6)
202601020611,丹頂S,2026-09-06,芝,2600,,晴,良,8,2,2,サクソンジェンヌ,2021106993,牝5,53.0,川又,01166,2:43.2,3,11,21.0,38.3,3-3-3-5,栗東高橋忠,01129,476(+2)
202601020611,丹頂S,2026-09-06,芝,2600,,晴,良,9,4,6,シュトルーヴェ,2019104447,セ7,59.0,佐々木,01197,2:43.5,1.1/2,9,17.5,38.3,10-10-6-7,美浦堀,01070,478(-4)
202601020611,丹頂S,2026-09-06,芝,2600,,晴,良,10,1,1,レクスノヴァス,2022107282,牡4,56.0,横山武,01170,2:43.5,ハナ,1,4.6,37.5,14-13-13-9,栗東上村,01168,492(+4)
202601020611,丹頂S,2026-09-06,芝,2600,,晴,良,11,8,14,ギャンブルルーム,2021105559,牡5,56.0,松本,01191,2:43.6,1,6,10.8,38.2,3-4-8-9,栗東大久保,01058,506(-2)
202601020611,丹頂S,2026-09-06,芝,2600,,晴,良,12,3,3,パレハ,2021106752,牝5,54.0,吉田隼,01095,2:43.7,アタマ,12,23.5,38.3,9-7-8-7,栗東新谷,01172,452(+6)
202601020611,丹頂S,2026-09-06,芝,2600,,晴,良,13,7,11,ブレイヴロッカー,2020102870,セ6,56.0,斎藤,01178,2:44.8,7,13,24.3,40.1,2-2-2-6,栗東本田,01099,456(+6)
202601020611,丹頂S,2026-09-06,芝,2600,,晴,良,14,4,5,ボンドロア,2022105485,牡4,53.0,横山典,00660,2:46.6,大,4,8.5,41.6,5-5-3-2,栗東松永幹,01092,480(+12)
