race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,passing_order,last_3f,win_odds,popularity,horse_weight,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,trainer,trainer_id,owner,prize_money
202610020602,3歳未勝利,2026-07-12,,,,晴,,1,6,9,キャッチアシーフ,2023103810,牡3,57,高杉吏麒,result,0:59.3,,**,**,**,**,**,3-3,36.4,4.5,2,520(+4),,,,[西]佐藤悠太,result,吉田昌久,580.0
202610020602,3歳未勝利,2026-07-12,,,,晴,,2,4,6,クロカミジョウ,2023101500,牝3,55,菱田裕二,result,0:59.4,クビ,**,**,**,**,**,8-5,36.2,7.5,4,474(+6),,,,[西]岡田稲男,result,河内孝夫,230.0
202610020602,3歳未勝利,2026-07-12,,,,晴,,3,6,10,ナブッコ,2023104377,牡3,55,柴田裕一,result,0:59.4,クビ,**,**,**,**,**,10-9,36.0,27.9,7,484(-8),,,,[西]橋田宜長,result,加藤誠,150.0
202610020602,3歳未勝利,2026-07-12,,,,晴,,4,3,3,タガノプディング,2023104326,牝3,55,松山弘平,result,0:59.7,1.1/2,**,**,**,**,**,8-7,36.5,2.1,1,450(+6),,,,[西]小林真也,result,八木良司,87.0
202610020602,3歳未勝利,2026-07-12,,,,晴,,5,3,4,シュタルク,2023106662,牡3,57,田口貫太,result,1:00.0,2,**,**,**,**,**,2-1,37.3,34.0,8,490(+4),,,,[西]河嶋宏樹,result,塚田義広,58.0
202610020602,3歳未勝利,2026-07-12,,,,晴,,6,2,2,ペコリズム,2023106339,牝3,55,幸英明,result,1:00.1,1/2,**,**,**,**,**,11-9,36.6,37.0,9,500(-18),,,,[西]森田直行,result,林正道,
202610020602,3歳未勝利,2026-07-12,,,,晴,,7,7,12,トーアウィリアム,2023103848,牡3,57,秋山稔樹,result,1:00.4,1.3/4,**,**,**,**,**,1-2,37.8,113.8,10,480(-4),,,,[西]牧田和弥,result,高山ランド,
202610020602,3歳未勝利,2026-07-12,,,,晴,,8,8,13,キタノプレミアム,2023100598,牝3,52,森田誠也,result,1:00.5,1/2,**,**,**,**,**,5-7,37.5,4.8,3,440(-12),,,,[西]坂口智康,result,北所直人,
202610020602,3歳未勝利,2026-07-12,,,,晴,,9,1,1,ゼンノトヨタマヒメ,2023104612,牝3,53,田山旺佑,result,1:00.5,ハナ,**,**,**,**,**,5-5,37.5,19.8,6,462(-2),,,,[西]中村直也,result,大迫久美子,
202610020602,3歳未勝利,2026-07-12,,,,晴,,10,5,8,ラインメテオラ,2023101317,牡3,57,富田暁,result,1:00.5,クビ,**,**,**,**,**,3-3,37.6,17.2,5,480(+2),,,,[西]長谷川浩,result,大澤繁昌,
202610020602,3歳未勝利,2026-07-12,,,,晴,,11,8,14,ハクサンリング,2023100197,牡3,57,西塚洸二,result,1:01.0,3,**,**,**,**,**,11-12,37.5,184.2,12,494(+10),,,,[西]緒方努,result,河崎五市,
202610020602,3歳未勝利,2026-07-12,,,,晴,,12,5,7,フチサンチャチャ,2023103017,牡3,57,岡田祥嗣,result,1:01.7,4,**,**,**,**,**,13-13,37.3,420.0,13,458(+2),,,,[西]笹田和秀,result,中西功,
202610020602,3歳未勝利,2026-07-12,,,,晴,,13,7,11,ジョーヴェスタ,2023100287,牝3,53,永島まな,result,1:01.8,クビ,**,**,**,**,**,5-9,38.8,169.7,11,426(+2),,,,[西]松下武士,result,上田江吏子,
202610020602,3歳未勝利,2026-07-12,,,,晴,,14,4,5,メイショウアヤカ,2023105204,牝3,52,川端海翼,result,1:05.1,大,**,**,**,**,**,14-14,39.9,442.2,14,374(-10),,,,[西]荒川義之,result,松本好隆,
