race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,time_index,time_index_master,start_index,pace_index,last_3f_index,passing_order,last_3f,win_odds,popularity,horse_weight,training_time,trainer_comment,remarks,trainer,trainer_id,owner,prize_money
202654021809,ファイナルレース(C1),2026-02-18,ダート,1400,右,晴,稍重,1,2,2,ルクスチェリー,2021103925,牝5,54,近藤翔月,a05df,1:32.0,,**,-,-,-,-,3-3-3-2,40.1,6.2,3,501(+3),,,,[地]中西達也,a035f,（株）ルクス,90.0
202654021809,ファイナルレース(C1),2026-02-18,ダート,1400,右,晴,稍重,2,5,6,タマモイットウセイ,2018103598,牡8,57,永森大智,05536,1:32.1,3/4,**,-,-,-,-,1-1-1-1,40.6,6.3,4,493(-9),,,,[地]雑賀正光,a0043,小菅誠,36.0
202654021809,ファイナルレース(C1),2026-02-18,ダート,1400,右,晴,稍重,3,6,8,コースタルテラス,2019105344,セ7,57,多田羅誠,a03e2,1:32.6,2.1/2,**,-,-,-,-,7-8-7-6,39.2,15.5,7,496(-5),,,,[地]工藤真司,05785,嶋田亘克,22.5
202654021809,ファイナルレース(C1),2026-02-18,ダート,1400,右,晴,稍重,4,8,12,トレイントレイン,2016104023,牡10,57,岡遼太郎,05610,1:32.7,1/2,**,-,-,-,-,5-6-6-5,39.5,18.1,8,521(-6),,,,[地]国澤輝幸,a01c8,（株）ＭＭＣ,13.5
202654021809,ファイナルレース(C1),2026-02-18,ダート,1400,右,晴,稍重,5,8,11,ペプチドヒナタ,2021101240,牡5,57,岡村卓弥,a0270,1:33.0,1.1/2,**,-,-,-,-,2-2-2-3,41.2,5.1,2,498(+4),,,,[地]胡本友晴,a020e,岡田龍太郎,9.0
202654021809,ファイナルレース(C1),2026-02-18,ダート,1400,右,晴,稍重,6,6,7,ハットグットゲット,2020102857,牡6,57,山崎雅由,a0258,1:33.1,クビ,**,-,-,-,-,4-4-4-4,40.3,46.6,9,568(-2),,,,[地]宮川浩一,a02f3,小林渉,
202654021809,ファイナルレース(C1),2026-02-18,ダート,1400,右,晴,稍重,7,4,4,パレスパートナー,2021102357,牝5,55,妹尾浩一,a02da,1:33.2,1/2,**,-,-,-,-,9-11-11-9,39.3,10.3,6,485(+1),,,,[地]胡本友晴,a020e,（株）ファーストビ,
202654021809,ファイナルレース(C1),2026-02-18,ダート,1400,右,晴,稍重,8,5,5,サンライズラポール,2017100358,牡9,57,上田将司,a01ad,1:33.6,2,**,-,-,-,-,10-9-8-8,40.0,2.5,1,522(-6),,,,[地]西山裕貴,a030b,小橋亮太,
202654021809,ファイナルレース(C1),2026-02-18,ダート,1400,右,晴,稍重,9,7,10,ダノンアーリー,2019105376,セ7,56,城野慈尚,05689,1:35.2,8,**,-,-,-,-,11-10-9-10,41.5,9.8,5,472(+1),,,,[地]別府真司,05663,組）志士十二組合,
202654021809,ファイナルレース(C1),2026-02-18,ダート,1400,右,晴,稍重,10,7,9,ブレーヴトライ,2018103862,セ8,57,郷間勇太,05496,1:35.7,2.1/2,**,-,-,-,-,6-5-5-7,42.9,138.2,10,455(-4),,,,[地]宮川真衣,a0457,上岡和男,
202654021809,ファイナルレース(C1),2026-02-18,ダート,1400,右,晴,稍重,11,1,1,ラージフィールド,2020106620,セ6,57,石本純也,a022d,1:36.1,2,**,-,-,-,-,8-7-10-11,42.3,150.4,11,477(-3),,,,[地]田中伸一,a0232,蟹江知彦,
202654021809,ファイナルレース(C1),2026-02-18,ダート,1400,右,晴,稍重,取,3,3,ツバクロ,2022100448,牡4,57,中島龍也,a02dc,,,,-,-,-,-,,,---,,計不,,,,[地]別府真司,05663,西森鶴,
