race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,passing_order,last_3f,win_odds,popularity,horse_weight,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,trainer,trainer_id,owner,prize_money
202602011009,北海ハンデキャップ(2勝),2026-07-12,,,,雨,,1,1,1,マイネルフーガ,2022106813,牡4,55,斎藤新,result,1:48.9,,**,**,**,**,**,2-2-2-2,35.6,10.3,4,482(-4),,,,[東]鈴木慎太,result,サラブレッドクラブ・ラフィアン,"1,610.1"
202602011009,北海ハンデキャップ(2勝),2026-07-12,,,,雨,,2,4,5,テルヒコウ,2023100627,牡3,54,武豊,result,1:49.1,3/4,**,**,**,**,**,1-1-1-1,36.4,3.7,2,476(-2),,,,[西]矢作芳人,result,小田吉男,638.6
202602011009,北海ハンデキャップ(2勝),2026-07-12,,,,雨,,3,2,2,ジャズ,2021103227,牡5,56,吉田隼人,result,1:49.2,1/2,**,**,**,**,**,5-3-3-3,35.6,10.5,5,484(+2),,,,[西]辻野泰之,result,石川達絵,404.3
202602011009,北海ハンデキャップ(2勝),2026-07-12,,,,雨,,4,5,8,サタデーサンライズ,2022101411,牝4,53,北村友一,result,1:49.2,ハナ,**,**,**,**,**,2-3-3-3,35.7,5.7,3,460(+4),,,,[西]石坂公一,result,松岡隆雄,240.0
202602011009,北海ハンデキャップ(2勝),2026-07-12,,,,雨,,5,7,12,フォルテフィオーレ,2021100165,牡5,56,丹内祐次,result,1:49.4,1.1/4,**,**,**,**,**,10-7-6-5,35.6,11.5,6,456(+4),,,,[東]上原佑紀,result,中村祐子,158.0
202602011009,北海ハンデキャップ(2勝),2026-07-12,,,,雨,,6,8,13,フナデ,2021103790,牡5,54,横山和生,result,1:49.4,ハナ,**,**,**,**,**,12-9-8-8,35.3,77.8,11,466(+6),,,,[東]嘉藤貴行,result,ビッグレッドファーム,
202602011009,北海ハンデキャップ(2勝),2026-07-12,,,,雨,,7,6,9,エーデル,2021105321,牝5,51,酒井学,result,1:49.5,1/2,**,**,**,**,**,7-9-12-12,35.2,156.4,13,464(-8),,,,[東]金成貴史,result,藤沼利夫,
202602011009,北海ハンデキャップ(2勝),2026-07-12,,,,雨,,8,7,11,レイヤードレッド,2022103310,牡4,55,長浜鴻緒,result,1:49.6,3/4,**,**,**,**,**,10-13-11-8,35.4,97.8,12,490(0),,,,[東]手塚貴久,result,ミルファーム,
202602011009,北海ハンデキャップ(2勝),2026-07-12,,,,雨,,9,3,3,バルティカ,2022105018,牡4,56,鮫島克駿,result,1:49.7,1/2,**,**,**,**,**,2-5-5-5,36.0,19.5,8,452(-10),,,,[西]高橋亮,result,吉田勝己,
202602011009,北海ハンデキャップ(2勝),2026-07-12,,,,雨,,10,5,7,エリム,2020102803,牝6,52,原田和真,result,1:49.9,1.1/2,**,**,**,**,**,8-7-8-8,35.9,193.5,14,460(-2),,,,[東]上原博之,result,ネコメンレーシング,
202602011009,北海ハンデキャップ(2勝),2026-07-12,,,,雨,,11,8,14,ラブリーリディア,2022100625,牝4,55,小沢大仁,result,1:50.0,クビ,**,**,**,**,**,12-11-8-11,35.9,19.6,9,452(-4),,,,[西]中内田充,result,ロードホースクラブ,
202602011009,北海ハンデキャップ(2勝),2026-07-12,,,,雨,,12,3,4,ウィルサヴァイブ,2022104748,牝4,54,横山武史,result,1:50.1,1,**,**,**,**,**,5-5-6-7,36.3,11.9,7,444(0),,,,[西]須貝尚介,result,安原浩司,
202602011009,北海ハンデキャップ(2勝),2026-07-12,,,,雨,,13,4,6,ロードマンハイム,2020100177,セ6,56,古川吉洋,result,1:50.6,3,**,**,**,**,**,14-14-14-12,36.1,41.6,10,516(0),,,,[西]友道康夫,result,ロードホースクラブ,
202602011009,北海ハンデキャップ(2勝),2026-07-12,,,,雨,,14,6,10,コッツォリーノ,2023106718,牡3,54,佐々木大,result,1:52.7,大,**,**,**,**,**,8-11-12-12,38.4,3.4,1,462(-2),,,,[東]池上昌和,result,ラ・メール,
