race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,passing_order,last_3f,win_odds,popularity,horse_weight,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,trainer,trainer_id,owner,prize_money
202603020601,障害3歳以上未勝利,2026-07-12,芝,2770,,小雨,,1,3,3,トーアマリシテン,2021105335,セ5,60,五十嵐雄,result,3:03.8,,,,,,,1-1-1-1,13.3,3.3,2,450(+2),,,,[東]小島茂之,result,高山ランド,840.0
202603020601,障害3歳以上未勝利,2026-07-12,芝,2770,,小雨,,2,8,13,ノブダブルホワイト,2022101614,牡4,60,難波剛健,result,3:03.9,1,,,,,,5-5-5-3,13.3,53.7,10,438(-8),,,,[東]松永康利,result,前田亘輝,340.0
202603020601,障害3歳以上未勝利,2026-07-12,芝,2770,,小雨,,3,4,6,モスクロッサー,2021105501,セ5,57,坂口智康,result,3:04.0,クビ,,,,,,2-2-2-2,13.3,2.9,1,520(-2),,,,[東]大竹正博,result,サンデーレーシング,210.0
202603020601,障害3歳以上未勝利,2026-07-12,芝,2770,,小雨,,4,6,10,サラフィエル,2019101464,セ7,60,大江原圭,result,3:05.2,7,,,,,,3-3-4-4,13.4,14.8,6,454(-2),,,,[東]鈴木慎太,result,木部厳生,130.0
202603020601,障害3歳以上未勝利,2026-07-12,芝,2770,,小雨,,5,7,12,トモジャシャトー,2021101041,牡5,57,水沼元輝,result,3:06.0,5,,,,,,9-9-6-6,13.4,155.4,12,484(-8),,,,[東]小笠倫弘,result,吉冨学,84.0
202603020601,障害3歳以上未勝利,2026-07-12,芝,2770,,小雨,,6,7,11,エポカスピーガ,2022101532,牝4,58,草野太郎,result,3:06.8,5,,,,,,4-3-3-4,13.5,7.0,3,482(-2),,,,[東]田中剛,result,加藤誠,
202603020601,障害3歳以上未勝利,2026-07-12,芝,2770,,小雨,,7,3,4,アウルムレガリア,2022103503,牝4,58,中村将之,result,3:07.1,2,,,,,,9-9-8-8,13.5,207.3,13,402(-8),,,,[東]粕谷昌央,result,岡田牧雄,
202603020601,障害3歳以上未勝利,2026-07-12,芝,2770,,小雨,,8,1,1,ジャスパーグレイト,2019110088,牡7,60,小坂忠士,result,3:07.1,ハナ,,,,,,7-8-9-9,13.5,29.7,9,490(+4),,,,[西]森秀行,result,加藤和夫,
202603020601,障害3歳以上未勝利,2026-07-12,芝,2770,,小雨,,9,8,14,ゲレル,2022101203,牝4,58,小牧加矢,result,3:07.2,3/4,,,,,,7-7-6-6,13.5,7.2,4,450(-4),,,,[東]小野次郎,result,加藤天明,
202603020601,障害3歳以上未勝利,2026-07-12,芝,2770,,小雨,,10,5,7,スノーリン,2022103588,セ4,60,江田勇亮,result,3:07.6,2,,,,,,12-11-11-11,13.5,214.1,14,462(-4),,,,[東]和田雄二,result,榊原浩一,
202603020601,障害3歳以上未勝利,2026-07-12,芝,2770,,小雨,,11,5,8,ブライテストドーン,2020102956,セ6,60,黒岩悠,result,3:08.6,6,,,,,,5-6-9-10,13.6,17.5,7,516(0),,,,[東]田島俊明,result,吉田千津,
202603020601,障害3歳以上未勝利,2026-07-12,芝,2770,,小雨,,12,6,9,クラウンウルル,2022101278,牡4,57,土田真翔,result,3:08.8,1.1/4,,,,,,14-13-12-12,13.6,143.6,11,488(+6),,,,[東]菊川正達,result,矢野まり子,
202603020601,障害3歳以上未勝利,2026-07-12,芝,2770,,小雨,,13,4,5,フェイトライン,2022104992,牡4,60,高田潤,result,3:10.0,7,,,,,,13-13-12-13,13.7,12.2,5,530(+6),,,,[西]斉藤崇史,result,林正道,
202603020601,障害3歳以上未勝利,2026-07-12,芝,2770,,小雨,,14,2,2,シグムンド,2021106353,牡5,60,伴啓太,result,3:11.5,9,,,,,,11-12-14-14,13.8,18.5,8,510(-2),,,,[東]岩戸孝樹,result,田頭勇貴,
