race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,popularity,win_odds,last_3f,passing_order,trainer,trainer_id,horse_weight
202604020211,3歳以上1勝クラス,2026-07-26,芝,1000,,雨,不,1,7,13,パレスドフィーヌ,2021105373,牝5,56.0,丸山,01127,0:57.3,,3,6.0,34.5,4,美浦鈴木慎,01179,502(-2)
202604020211,3歳以上1勝クラス,2026-07-26,芝,1000,,雨,不,2,6,10,ミエノブラボー,2021104137,牝5,56.0,丸田,01117,0:57.3,ハナ,5,8.3,34.2,7,美浦田中勝,01207,472(+6)
202604020211,3歳以上1勝クラス,2026-07-26,芝,1000,,雨,不,3,3,5,シャンクス,2022106950,セ4,58.0,杉原,01135,0:57.4,クビ,6,8.8,33.6,15,美浦森一,01201,486(-8)
202604020211,3歳以上1勝クラス,2026-07-26,芝,1000,,雨,不,4,3,4,スカイダイバー,2022104122,牝4,53.0,▲石田,01203,0:57.6,1.1/2,12,41.2,34.4,9,美浦秋本,01213,464(-8)
202604020211,3歳以上1勝クラス,2026-07-26,芝,1000,,雨,不,5,7,12,ヨドノティアラ,2023101827,牝3,53.0,嶋田,01134,0:57.8,1.1/4,2,5.1,35.0,4,美浦矢嶋,01202,440(+10)
202604020211,3歳以上1勝クラス,2026-07-26,芝,1000,,雨,不,6,4,6,ラブソング,2023102312,牝3,53.0,菊沢,01161,0:58.0,1.1/4,11,33.6,34.6,11,美浦尾関,01103,422(+2)
202604020211,3歳以上1勝クラス,2026-07-26,芝,1000,,雨,不,7,6,11,テンペストヒロイン,2022101265,牝4,53.0,▲佐藤,01207,0:58.0,クビ,7,15.3,35.3,2,美浦堀内,01189,460(-12)
202604020211,3歳以上1勝クラス,2026-07-26,芝,1000,,雨,不,8,8,14,ブラックティンカー,2022100075,牝4,56.0,江田照,00689,0:58.2,1,4,7.5,34.6,13,美浦粕谷,01096,460(-2)
202604020211,3歳以上1勝クラス,2026-07-26,芝,1000,,雨,不,9,5,9,コウジハラ,2023101860,牝3,53.0,木幡初,01153,0:58.3,1,8,15.6,35.6,2,美浦西田,01187,440(+14)
202604020211,3歳以上1勝クラス,2026-07-26,芝,1000,,雨,不,10,2,3,リアアーテシアン,2023103702,牝3,53.0,岩田望,01174,0:58.9,3.1/2,9,15.6,35.8,7,美浦武井,01147,412(-2)
202604020211,3歳以上1勝クラス,2026-07-26,芝,1000,,雨,不,11,8,15,ルブリアン,2022106320,牡4,56.0,◇今村,01193,0:58.9,アタマ,1,4.4,36.3,1,栗東高橋亮,01136,494(+6)
202604020211,3歳以上1勝クラス,2026-07-26,芝,1000,,雨,不,12,2,2,マーシャルアン,2023102819,牡3,52.0,▲上里,01217,0:58.9,クビ,14,110.4,35.5,11,美浦大和田,01124,476(+12)
202604020211,3歳以上1勝クラス,2026-07-26,芝,1000,,雨,不,13,1,1,オレイア,2022101579,牝4,53.0,▲水沼,01201,0:59.0,クビ,15,319.1,35.8,9,美浦加藤和,01077,396(0)
202604020211,3歳以上1勝クラス,2026-07-26,芝,1000,,雨,不,14,5,8,ホウオウガイア,2022104874,牝4,56.0,田口,01208,0:59.0,アタマ,10,33.5,35.4,13,美浦大竹,01102,454(+8)
202604020211,3歳以上1勝クラス,2026-07-26,芝,1000,,雨,不,15,4,7,ハッピーダンシング,2022101571,牝4,54.0,△石神道,01209,0:59.6,3.1/2,13,92.7,36.7,6,美浦和田郎,01114,436(+2)
