race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,passing_order,last_3f,win_odds,popularity,horse_weight,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,trainer,trainer_id,owner,prize_money
202602011011,巴賞(OP),2026-07-12,,,,雨,,1,6,10,ヴーレヴー,2022104617,牝4,55,吉田隼人,result,1:47.1,,**,**,**,**,**,2-2-2-2,35.4,11.1,8,496(0),,,,[西]武幸四郎,result,桑田牧場,"2,433.6"
202602011011,巴賞(OP),2026-07-12,,,,雨,,2,7,12,レディーヴァリュー,2021105228,牝5,55,武豊,result,1:47.6,3.1/2,**,**,**,**,**,3-3-3-3,35.4,10.0,7,460(+12),,,,[西]小林真也,result,加藤裕司,969.6
202602011011,巴賞(OP),2026-07-12,,,,雨,,3,3,4,シルトホルン,2020105424,牡6,58,丹内祐次,result,1:48.0,2.1/2,**,**,**,**,**,6-6-6-6,35.4,4.6,1,480(-2),,,,[東]新開幸一,result,ディアレストクラブ,604.8
202602011011,巴賞(OP),2026-07-12,,,,雨,,4,1,1,エラトー,2021105442,牝5,55,北村友一,result,1:48.2,1.1/4,**,**,**,**,**,4-4-4-4,35.8,9.5,6,512(+16),,,,[西]上村洋行,result,サンデーレーシング,360.0
202602011011,巴賞(OP),2026-07-12,,,,雨,,5,4,5,キョウエイブリッサ,2020107001,牡6,57,浜中俊,result,1:48.3,1/2,**,**,**,**,**,11-11-11-10,35.2,5.9,3,488(+2),,,,[東]武市康男,result,田中晴夫,240.0
202602011011,巴賞(OP),2026-07-12,,,,雨,,6,8,14,リラボニート,2021103519,牝5,56,鮫島克駿,result,1:48.5,1,**,**,**,**,**,6-6-6-6,35.9,13.8,9,472(+6),,,,[西]須貝尚介,result,Ｇリビエール・レーシング,
202602011011,巴賞(OP),2026-07-12,,,,雨,,7,3,3,タシット,2019106335,牡7,57,横山琉人,result,1:48.5,クビ,**,**,**,**,**,1-1-1-1,37.4,24.4,10,480(+4),,,,[東]中川公成,result,多田賢司,
202602011011,巴賞(OP),2026-07-12,,,,雨,,8,2,2,パレハ,2021106752,牝5,55,佐々木大,result,1:48.6,クビ,**,**,**,**,**,8-6-6-8,35.9,5.7,2,446(+12),,,,[西]新谷功一,result,中村忠彦,
202602011011,巴賞(OP),2026-07-12,,,,雨,,9,7,11,パトリックハンサム,2019103850,牡7,57,斎藤新,result,1:48.6,クビ,**,**,**,**,**,12-12-12-11,35.3,84.9,12,474(+2),,,,[東]柄崎将寿,result,宮崎俊也,
202602011011,巴賞(OP),2026-07-12,,,,雨,,10,6,9,レディネス,2022104416,牡4,57,横山和生,result,1:48.7,1/2,**,**,**,**,**,10-9-9-8,35.8,7.5,4,484(-22),,,,[西]昆貢,result,安原浩司,
202602011011,巴賞(OP),2026-07-12,,,,雨,,11,4,6,レディントン,2021105926,セ5,57,小沢大仁,result,1:49.5,5,**,**,**,**,**,5-4-4-4,37.1,48.5,11,472(0),,,,[西]杉山晴紀,result,長谷川祐司,
202602011011,巴賞(OP),2026-07-12,,,,雨,,12,5,7,エエヤン,2020105295,セ6,59,古川吉洋,result,1:49.9,2,**,**,**,**,**,13-13-13-12,35.9,157.1,14,482(+2),,,,[東]伊藤大士,result,ニッシンホールディングス,
202602011011,巴賞(OP),2026-07-12,,,,雨,,13,8,13,ウインシュクラン,2018101615,セ8,57,黛弘人,result,1:50.5,3.1/2,**,**,**,**,**,8-9-10-12,37.5,106.9,13,472(+6),,,,[東]和田正一,result,ウイン,
202602011011,巴賞(OP),2026-07-12,,,,雨,,14,5,8,ストレイトトーカー,2022101669,牡4,57,横山武史,result,1:55.6,大,**,**,**,**,**,14-14-14-14,38.4,9.3,5,484(+2),,,,[東]岩戸孝樹,result,ゴドルフィン,
