race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,passing_order,last_3f,win_odds,popularity,horse_weight,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,trainer,trainer_id,owner,prize_money
202602010904,3歳未勝利,2026-07-11,,,,曇,,1,8,14,ウインアプローチ,2023105876,牡3,57,丹内祐次,result,1:47.5,,**,**,**,**,**,2-2-2-2,35.7,3.5,1,440(+4),,,,[東]畠山吉宏,result,ウイン,580.0
202602010904,3歳未勝利,2026-07-11,,,,曇,,2,3,4,エグジスタンス,2023103155,牡3,57,佐々木大,result,1:47.9,2.1/2,**,**,**,**,**,5-5-3-3,35.9,5.8,3,488(0),,,,[西]奥村豊,result,牧埜幸一,230.0
202602010904,3歳未勝利,2026-07-11,,,,曇,,3,2,2,インフィオラータ,2023102923,牝3,55,浜中俊,result,1:48.0,3/4,**,**,**,**,**,11-11-12-12,35.0,8.1,4,442(-2),,,,[西]須貝尚介,result,飯田正剛,150.0
202602010904,3歳未勝利,2026-07-11,,,,曇,,4,1,1,ミリオングローリー,2023102386,牡3,57,岩田康誠,result,1:48.0,アタマ,**,**,**,**,**,14-13-11-9,35.1,24.6,9,462(+2),,,,[東]蛯名正義,result,ノルマンディーサラブレッドレーシング,87.0
202602010904,3歳未勝利,2026-07-11,,,,曇,,5,4,5,ケナゲ,2023102166,牝3,51,河原田菜,result,1:48.1,クビ,**,**,**,**,**,8-9-9-9,35.4,9.5,6,438(-4),,,,[東]和田雄二,result,金岡信康,58.0
202602010904,3歳未勝利,2026-07-11,,,,曇,,6,3,3,ヘクセンハウス,2023106478,牝3,55,斎藤新,result,1:48.1,ハナ,**,**,**,**,**,8-9-9-9,35.4,11.7,7,422(+6),,,,[西]吉田直弘,result,サラブレッドクラブ・ラフィアン,
202602010904,3歳未勝利,2026-07-11,,,,曇,,7,7,12,マンサニージャ,2023106411,牝3,55,横山武史,result,1:48.2,1/2,**,**,**,**,**,8-8-8-8,35.7,4.4,2,434(-2),,,,[東]菊川正達,result,ビッグレッドファーム,
202602010904,3歳未勝利,2026-07-11,,,,曇,,8,5,8,メメボス,2023100718,牝3,55,古川吉洋,result,1:48.2,クビ,**,**,**,**,**,6-6-6-5,35.9,44.7,11,470(+4),,,,[西]飯田祐史,result,本谷惠,
202602010904,3歳未勝利,2026-07-11,,,,曇,,9,8,13,セイントクーヤ,2023103175,牡3,56,長浜鴻緒,result,1:48.3,1/2,**,**,**,**,**,6-6-6-5,36.0,43.9,10,484(-2),,,,[東]黒岩陽一,result,小島章義,
202602010904,3歳未勝利,2026-07-11,,,,曇,,10,6,10,アーデルブリックス,2023106863,牡3,56,舟山瑠泉,result,1:48.4,クビ,**,**,**,**,**,1-1-1-1,36.8,8.5,5,432(+2),,,,[西]坂口智康,result,シルクレーシング,
202602010904,3歳未勝利,2026-07-11,,,,曇,,11,7,11,コスモクラシック,2023104491,牡3,54,和田陽希,result,1:48.5,3/4,**,**,**,**,**,4-4-3-3,36.6,22.0,8,486(-2),,,,[東]嘉藤貴行,result,ブルースターズファーム,
202602010904,3歳未勝利,2026-07-11,,,,曇,,12,4,6,カネトシパンドラ,2023104005,牝3,55,横山琉人,result,1:49.8,8,**,**,**,**,**,12-11-13-13,36.6,331.3,13,446(+6),,,,[東]稲垣幸雄,result,兼松昌男,
202602010904,3歳未勝利,2026-07-11,,,,曇,,13,5,7,アスコットダンス,2023105144,牝3,55,小沢大仁,result,1:50.0,1.1/2,**,**,**,**,**,2-2-3-5,38.1,80.6,12,428(+6),,,,[西]高橋康之,result,サイプレスホールディングス,
202602010904,3歳未勝利,2026-07-11,,,,曇,,14,6,9,シアワセチョウサン,2023100683,牝3,52,遠藤汰月,result,1:52.4,大,**,**,**,**,**,13-13-14-14,38.8,597.8,14,452(0),,,,[東]小島茂之,result,チョウサン,
