race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,popularity,win_odds,last_3f,passing_order,trainer,trainer_id,horse_weight
202601020207,3歳以上1勝クラス,2026-08-23,ダート,2400,,晴,良,1,5,5,ニヒトツーゼーア,2022102383,牡4,54.0,★河原田,01204,2:34.2,,6,9.5,38.1,2-2-1-1,栗東中竹,01039,520(-2)
202601020207,3歳以上1勝クラス,2026-08-23,ダート,2400,,晴,良,2,8,10,ダイシンレアレア,2022106566,牡4,58.0,丹内,01091,2:34.3,1/2,1,3.4,38.0,6-6-2-2,栗東高橋一,01206,500(+4)
202601020207,3歳以上1勝クラス,2026-08-23,ダート,2400,,晴,良,3,6,6,トライゴーニック,2022104691,牡4,58.0,ナレド,05694,2:34.4,1/2,7,15.8,37.9,4-4-4-2,美浦池上,01150,492(+2)
202601020207,3歳以上1勝クラス,2026-08-23,ダート,2400,,晴,良,4,4,4,リバーソニック,2023101484,牡3,55.0,松山,01126,2:36.0,10,4,5.8,39.3,6-6-7-5,栗東浜田,01138,444(-6)
202601020207,3歳以上1勝クラス,2026-08-23,ダート,2400,,晴,良,5,6,7,アスクガンバーレ,2022102300,牡4,58.0,岩田康,05203,2:36.0,ハナ,3,5.7,39.4,10-10-6-4,栗東福永,01203,442(0)
202601020207,3歳以上1勝クラス,2026-08-23,ダート,2400,,晴,良,6,7,9,ステイアンビシャス,2022101255,牡4,58.0,ロイド,05693,2:36.2,1.1/2,5,5.9,39.5,9-9-7-5,美浦堀内,01189,486(-8)
202601020207,3歳以上1勝クラス,2026-08-23,ダート,2400,,晴,良,7,3,3,タイキフィアリーベ,2022103156,牡4,58.0,Ｒヘル,05695,2:37.2,6,8,20.4,40.5,4-4-7-5,美浦室井,01221,470(+2)
202601020207,3歳以上1勝クラス,2026-08-23,ダート,2400,,晴,良,8,8,11,ブーケドグレイス,2021102494,牝5,56.0,横山琉,01192,2:37.7,3,10,117.4,40.6,10-10-10-9,美浦相沢,01020,476(+2)
202601020207,3歳以上1勝クラス,2026-08-23,ダート,2400,,晴,良,9,2,2,シドニーホバート,2022105506,牡4,58.0,吉村智,05390,2:38.1,2.1/2,11,123.3,41.6,1-2-4-10,栗東杉山佳,01178,518(0)
202601020207,3歳以上1勝クラス,2026-08-23,ダート,2400,,晴,良,10,7,8,ミスターエメラルド,2023106516,牡3,55.0,岩田望,01174,2:39.2,7,2,5.2,43.0,3-1-2-8,栗東中村,01186,520(+4)
202601020207,3歳以上1勝クラス,2026-08-23,ダート,2400,,晴,良,11,1,1,シーリュウシー,2021106180,牡5,58.0,小沢,01185,2:41.0,大,9,42.6,43.7,8-6-11-11,栗東岡田,01066,504(+4)
