race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,popularity,win_odds,last_3f,passing_order,trainer,trainer_id,horse_weight
202601010402,3歳未勝利,2026-08-02,芝,1500,,晴,良,1,5,8,エグジスタンス,2023103155,牡3,57.0,佐々木,01197,1:29.3,,2,3.9,35.3,,栗東奥村豊,01146,484(-4)
202601010402,3歳未勝利,2026-08-02,芝,1500,,晴,良,2,7,11,ショウナンバーボン,2023106620,牡3,57.0,西村淳,01171,1:29.4,3/4,3,5.7,35.5,,美浦加藤士,01169,468(-4)
202601010402,3歳未勝利,2026-08-02,芝,1500,,晴,良,3,6,10,グローリーバローズ,2023105470,セ3,57.0,鮫島駿,01157,1:29.6,1.1/4,8,22.5,34.9,,栗東辻野,01183,424(-4)
202601010402,3歳未勝利,2026-08-02,芝,1500,,晴,良,4,3,3,ペカリーナ,2023106578,牝3,55.0,丹内,01091,1:29.6,アタマ,1,2.8,35.7,,美浦竹内,01152,460(-4)
202601010402,3歳未勝利,2026-08-02,芝,1500,,晴,良,5,1,1,スカイピア,2023110026,牝3,52.0,▲小林美,01206,1:29.6,アタマ,4,9.9,35.9,,栗東前川,01210,444(0)
202601010402,3歳未勝利,2026-08-02,芝,1500,,晴,良,6,3,4,シーシェル,2023105212,牝3,55.0,黛,01109,1:30.0,2.1/2,13,149.0,35.8,,美浦武藤,01064,428(+16)
202601010402,3歳未勝利,2026-08-02,芝,1500,,晴,良,7,2,2,ニシノマーレ,2023100179,牝3,55.0,横山武,01170,1:30.3,2,5,11.1,36.6,,美浦伊藤大,01109,400(0)
202601010402,3歳未勝利,2026-08-02,芝,1500,,晴,良,8,7,12,ブルーエ,2023105952,牝3,55.0,原田和,01143,1:30.4,クビ,7,16.0,36.0,,美浦中舘,01153,462(+12)
202601010402,3歳未勝利,2026-08-02,芝,1500,,晴,良,9,4,6,ロックフラワー,2023102425,牝3,55.0,石川倭,05534,1:30.4,アタマ,12,141.2,35.5,,美浦西田,01187,462(0)
202601010402,3歳未勝利,2026-08-02,芝,1500,,晴,良,10,5,7,ポセイドンテソーロ,2023106742,牡3,56.0,☆長浜,01214,1:30.9,3,10,42.0,36.6,,美浦牧,01106,452(+6)
202601010402,3歳未勝利,2026-08-02,芝,1500,,晴,良,11,8,13,アトリ,2023106885,牝3,55.0,北村友,01102,1:30.9,クビ,9,22.7,37.1,,栗東清水久,01110,482(-2)
202601010402,3歳未勝利,2026-08-02,芝,1500,,晴,良,12,6,9,ミアエッテ,2023101530,牡3,56.0,☆舟山,01221,1:31.0,クビ,11,58.5,36.9,,美浦田中剛,01119,484(0)
202601010402,3歳未勝利,2026-08-02,芝,1500,,晴,良,13,4,5,モンテール,2023104404,セ3,57.0,横山琉,01192,1:31.0,アタマ,6,12.9,37.0,,美浦栗田,01127,430(-4)
202601010402,3歳未勝利,2026-08-02,芝,1500,,晴,良,14,8,14,メイショウタダツグ,2023105042,牡3,57.0,西塚,01200,1:32.4,8,14,265.8,38.3,,栗東藤岡健,01062,482(+12)
