race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,time_index,time_index_master,start_index,pace_index,last_3f_index,passing_order,last_3f,win_odds,popularity,horse_weight,training_time,trainer_comment,remarks,trainer,trainer_id,owner,prize_money
202610010306,3歳未勝利,2026-01-31,芝,1200,右,晴,良,1,1,2,カシノリアーナ,2023100421,牝3,52,橋木太希,01215,1:08.5,,**,**,**,**,**,8-5,34.2,388.2,18,438(-2),,,,[東]天間昭一,01090,柏木務,590.0
202610010306,3歳未勝利,2026-01-31,芝,1200,右,晴,良,2,6,12,スッサンエア,2023102151,牝3,52,森田誠也,01222,1:08.5,ハナ,**,**,**,**,**,17-15,33.0,209.0,17,428(0),,,,[西]河嶋宏樹,01198,杉岡弘和,240.0
202610010306,3歳未勝利,2026-01-31,芝,1200,右,晴,良,3,7,15,コンフィアンサ,2023102342,牝3,54,西塚洸二,01200,1:08.5,クビ,**,**,**,**,**,1-1,34.8,26.4,10,438(-2),,,,[東]菊川正達,01052,山本三津子,150.0
202610010306,3歳未勝利,2026-01-31,芝,1200,右,晴,良,4,3,5,ベアコルム,2023101498,牝3,52,小林美駒,01206,1:08.7,3/4,**,**,**,**,**,16-13,33.5,10.2,7,426(-2),,,,[西]小栗実,01194,熊木浩,89.0
202610010306,3歳未勝利,2026-01-31,芝,1200,右,晴,良,5,8,18,ラブソング,2023102312,牝3,52,古川奈穂,01190,1:08.8,1/2,**,**,**,**,**,8-8,34.5,137.6,15,428(-4),,,,[東]尾関知人,01103,ミルファーム,59.0
202610010306,3歳未勝利,2026-01-31,芝,1200,右,晴,良,6,2,3,リネアベルタ,2023102408,牝3,55,斎藤新,01178,1:08.9,3/4,**,**,**,**,**,4-2,34.9,6.1,2,414(-8),,,,[西]宮地貴稔,01211,ノルマンディーサラブレッドレーシング,
202610010306,3歳未勝利,2026-01-31,芝,1200,右,晴,良,7,2,4,パトリシア,2023105950,牝3,52,水沼元輝,01201,1:09.0,1/2,**,**,**,**,**,4-4,35.0,38.5,11,452(-6),,,,[東]杉浦宏昭,01008,島川隆哉,
202610010306,3歳未勝利,2026-01-31,芝,1200,右,晴,良,8,4,7,レフティサーリ,2023103791,牝3,51,河原田菜,01204,1:09.1,3/4,**,**,**,**,**,11-10,34.6,17.1,8,412(-2),,,,[西]西園正都,01028,Ｇ１レーシング,
202610010306,3歳未勝利,2026-01-31,芝,1200,右,晴,良,9,5,9,ノブピースオブラブ,2023105777,牡3,57,横山琉人,01192,1:09.2,1/2,**,**,**,**,**,14-15,34.1,130.2,14,470(+4),,,,[東]小島茂之,01068,前田亘輝,
202610010306,3歳未勝利,2026-01-31,芝,1200,右,晴,良,10,1,1,リバージュエル,2023102560,牝3,53,今村聖奈,01193,1:09.2,クビ,**,**,**,**,**,18-18,33.5,73.8,13,416(-8),,,,[東]高柳瑞樹,01118,荒井泰樹,
202610010306,3歳未勝利,2026-01-31,芝,1200,右,晴,良,11,5,10,ジュニートワン,2023101296,牡3,54,石神深道,01209,1:09.2,クビ,**,**,**,**,**,10-10,34.8,8.9,6,430(+4),,,,[東]武井亮,01147,伊藤潤,
202610010306,3歳未勝利,2026-01-31,芝,1200,右,晴,良,12,3,6,ウイントッペン,2023109092,牡3,57,泉谷楓真,01182,1:09.3,1/2,**,**,**,**,**,2-2,35.5,19.9,9,476(0),,,,[西]西園正都,01028,ウイン,
202610010306,3歳未勝利,2026-01-31,芝,1200,右,晴,良,13,8,16,ハナイロマヒナ,2023104093,牝3,52,田山旺佑,01220,1:09.3,クビ,**,**,**,**,**,4-5,35.3,7.4,5,390(-4),,,,[西]高橋亮,01136,岩崎僖澄,
202610010306,3歳未勝利,2026-01-31,芝,1200,右,晴,良,14,4,8,ニシノメイホウ,2023109173,牡3,57,亀田温心,01176,1:09.4,1/2,**,**,**,**,**,13-13,34.6,64.6,12,400(-2),,,,[西]北出成人,01078,西山茂行,
202610010306,3歳未勝利,2026-01-31,芝,1200,右,晴,良,15,6,11,ディサイドオンミー,2023103518,牝3,52,遠藤汰月,01218,1:09.5,クビ,**,**,**,**,**,7-8,35.3,4.0,1,412(-4),,,,[東]堀内岳志,01189,塚本幹雄,
202610010306,3歳未勝利,2026-01-31,芝,1200,右,晴,良,16,8,17,ララクロシェット,2023101846,牝3,55,秋山稔樹,01181,1:09.7,1.1/4,**,**,**,**,**,11-10,35.2,157.2,16,448(0),,,,[西]井上智史,01214,フジイ興産,
202610010306,3歳未勝利,2026-01-31,芝,1200,右,晴,良,17,7,13,アンジェラス,2023105814,牝3,52,舟山瑠泉,01221,1:09.8,1/2,**,**,**,**,**,14-15,34.7,7.3,4,434(-4),,,,[東]上原佑紀,01192,ロードホースクラブ,
202610010306,3歳未勝利,2026-01-31,芝,1200,右,晴,良,18,7,14,ゴールドヴィーナス,2023105672,牝3,54,松本大輝,01191,1:10.5,4,**,**,**,**,**,3-5,36.6,7.3,3,458(-12),,,,[西]森秀行,00427,ゴールドレーシング,
