race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,passing_order,last_3f,win_odds,popularity,horse_weight,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,trainer,trainer_id,owner,prize_money
202610020510,耶馬渓特別(2勝),2026-07-11,,,,晴,,1,7,14,インブロリオ,2022101686,牝4,56,団野大成,result,1:07.6,,**,**,**,**,**,8-9,34.7,6.5,3,484(+10),,,,[西]吉村圭司,result,ゴドルフィン,"1,619.2"
202610020510,耶馬渓特別(2勝),2026-07-11,,,,晴,,2,2,3,ミキノバカラ,2022102594,牡4,58,西塚洸二,result,1:07.6,クビ,**,**,**,**,**,8-6,34.7,217.6,18,480(-4),,,,[西]大橋勇樹,result,谷口久和,641.2
202610020510,耶馬渓特別(2勝),2026-07-11,,,,晴,,3,8,16,サディーク,2022110063,牝4,56,松山弘平,result,1:07.7,クビ,**,**,**,**,**,10-12,34.7,4.8,2,448(-2),,,,[西]河嶋宏樹,result,前田幸治,405.6
202610020510,耶馬渓特別(2勝),2026-07-11,,,,晴,,4,1,1,オオナミコナミ,2021107173,牝5,56,田山旺佑,result,1:07.7,クビ,**,**,**,**,**,11-10,34.5,29.1,8,494(-12),,,,[西]牧浦充徳,result,谷掛龍夫,240.0
202610020510,耶馬渓特別(2勝),2026-07-11,,,,晴,,5,6,11,スネーフリンガ,2022103039,牝4,56,幸英明,result,1:07.7,アタマ,**,**,**,**,**,3-3,35.2,39.8,12,458(0),,,,[西]森田直行,result,高樽さゆり,158.0
202610020510,耶馬渓特別(2勝),2026-07-11,,,,晴,,6,6,12,ライクアフラワー,2020101992,牡6,58,今村聖奈,result,1:08.0,1.1/2,**,**,**,**,**,17-17,34.1,55.8,15,502(0),,,,[東]松永康利,result,大倉佑介,
202610020510,耶馬渓特別(2勝),2026-07-11,,,,晴,,7,5,9,サンライズプルート,2020102326,牡6,58,富田暁,result,1:08.0,クビ,**,**,**,**,**,11-10,34.9,149.9,17,474(+2),,,,[西]東田明士,result,ライフハウス,
202610020510,耶馬渓特別(2勝),2026-07-11,,,,晴,,8,7,15,シュブロンレーヴル,2021105873,牝5,56,秋山稔樹,result,1:08.1,1/2,**,**,**,**,**,11-13,35.0,28.2,7,432(0),,,,[西]杉山佳明,result,篁真一郎,
202610020510,耶馬渓特別(2勝),2026-07-11,,,,晴,,9,8,17,タナスーペルノーバ,2023102661,牡3,55,川田将雅,result,1:08.2,1/2,**,**,**,**,**,6-6,35.5,2.8,1,450(0),,,,[西]寺島良,result,田中俊彰,
202610020510,耶馬渓特別(2勝),2026-07-11,,,,晴,,10,2,4,ニホンピロトッティ,2021104210,牝5,56,菱田裕二,result,1:08.3,3/4,**,**,**,**,**,1-1,36.1,32.1,9,424(+16),,,,[西]緒方努,result,小林英一,
202610020510,耶馬渓特別(2勝),2026-07-11,,,,晴,,11,8,18,ハルオーブ,2020104732,牡6,58,酒井学,result,1:08.3,ハナ,**,**,**,**,**,14-13,35.0,62.6,16,472(+2),,,,[東]武井亮,result,村上卓史,
202610020510,耶馬渓特別(2勝),2026-07-11,,,,晴,,12,3,5,メローネ,2023104079,牝3,53,松若風馬,result,1:08.3,アタマ,**,**,**,**,**,3-3,35.8,12.8,5,410(+2),,,,[西]西園翔太,result,中辻明,
202610020510,耶馬渓特別(2勝),2026-07-11,,,,晴,,13,7,13,ブルボンクイーン,2021100297,牝5,56,角田大和,result,1:08.6,1.1/2,**,**,**,**,**,6-6,35.8,42.1,13,486(-4),,,,[西]角田晃一,result,ノースヒルズ,
202610020510,耶馬渓特別(2勝),2026-07-11,,,,晴,,14,4,7,ルージュサウダージ,2023103721,牝3,53,吉村誠之,result,1:08.6,アタマ,**,**,**,**,**,14-13,35.3,32.6,10,476(+4),,,,[西]松永幹夫,result,東京ホースレーシング,
202610020510,耶馬渓特別(2勝),2026-07-11,,,,晴,,15,3,6,ホーリーブラッサム,2022103060,牝4,56,コレット,result,1:08.6,アタマ,**,**,**,**,**,3-3,36.1,7.8,4,482(-4),,,,[西]斉藤崇史,result,ホシノレーシング,
202610020510,耶馬渓特別(2勝),2026-07-11,,,,晴,,16,4,8,フォティック,2020100271,牡6,58,田口貫太,result,1:08.8,1.1/2,**,**,**,**,**,16-13,35.2,36.4,11,468(-10),,,,[西]飯田祐史,result,今村明浩,
202610020510,耶馬渓特別(2勝),2026-07-11,,,,晴,,17,5,10,ファイツオン,2021100476,牡5,58,高杉吏麒,result,1:08.9,3/4,**,**,**,**,**,2-2,36.7,43.5,14,506(-12),,,,[西]藤岡健一,result,前田幸治,
202610020510,耶馬渓特別(2勝),2026-07-11,,,,晴,,18,1,2,ユメシバイ,2022103880,牝4,56,Ｍ．デム,result,1:15.9,大,**,**,**,**,**,18-18,40.0,15.1,6,458(-4),,,,[西]松永幹夫,result,岡浩二,
