race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,popularity,win_odds,last_3f,passing_order,trainer,trainer_id,horse_weight
202609040710,キタサンブラックC,2026-09-21,芝,2200,,曇,良,1,6,11,ジョイボーイ,2022103787,牡4,56.0,松山,01126,2:12.4,,4,8.0,34.5,,栗東四位,01184,488(+10)
202609040710,キタサンブラックC,2026-09-21,芝,2200,,曇,良,2,5,9,ファームツエンティ,2020104491,セ6,55.0,酒井,01034,2:12.5,3/4,8,19.9,34.5,,栗東北出,01078,440(-6)
202609040710,キタサンブラックC,2026-09-21,芝,2200,,曇,良,3,4,7,チルカーノ,2021105384,牝5,53.0,北村友,01102,2:12.5,アタマ,14,50.2,34.4,,栗東高野,01117,480(-2)
202609040710,キタサンブラックC,2026-09-21,芝,2200,,曇,良,4,8,15,ベトルス,2021104976,セ5,57.0,岩田望,01174,2:12.5,ハナ,3,6.9,34.1,,栗東友道,01061,514(+6)
202609040710,キタサンブラックC,2026-09-21,芝,2200,,曇,良,5,3,5,スパークリシャール,2021105609,セ5,55.0,ルメー,05339,2:12.8,1.1/2,5,10.5,34.5,,美浦小島,01068,482(0)
202609040710,キタサンブラックC,2026-09-21,芝,2200,,曇,良,6,8,16,ロードガレリア,2022100619,牡4,56.0,吉村,01216,2:12.8,ハナ,10,22.9,34.2,,栗東藤岡健,01062,454(+4)
202609040710,キタサンブラックC,2026-09-21,芝,2200,,曇,良,7,2,4,ミスタージーティー,2021105856,牡5,56.0,坂井,01163,2:12.8,クビ,6,14.0,34.9,,栗東矢作,01075,478(+12)
202609040710,キタサンブラックC,2026-09-21,芝,2200,,曇,良,8,3,6,シンゼンカガ,2022105345,牡4,55.0,吉田隼,01095,2:12.9,クビ,15,61.8,34.9,,栗東荒川,01095,450(-2)
202609040710,キタサンブラックC,2026-09-21,芝,2200,,曇,良,9,7,13,タイセイフェリーク,2020103713,牝6,54.0,松若,01154,2:12.9,ハナ,16,108.0,34.1,,美浦青木,01156,428(0)
202609040710,キタサンブラックC,2026-09-21,芝,2200,,曇,良,10,1,2,テーオーダグラス,2021102246,牡5,55.0,鮫島駿,01157,2:12.9,ハナ,12,27.1,34.4,,栗東須貝,01105,482(+4)
202609040710,キタサンブラックC,2026-09-21,芝,2200,,曇,良,11,4,8,アルマデオロ,2022102199,牡4,57.0,武豊,00666,2:12.9,ハナ,2,4.5,35.2,,栗東清水久,01110,496(0)
202609040710,キタサンブラックC,2026-09-21,芝,2200,,曇,良,12,5,10,ナリタエスペランサ,2023105046,牡3,54.0,川田,01088,2:12.9,ハナ,1,3.9,35.3,,栗東福永,01203,470(-6)
202609040710,キタサンブラックC,2026-09-21,芝,2200,,曇,良,13,6,12,サークルオブジョイ,2021105796,牡5,56.0,西村淳,01171,2:13.0,3/4,11,23.3,34.3,,栗東池添,01144,498(+2)
202609040710,キタサンブラックC,2026-09-21,芝,2200,,曇,良,14,2,3,レジェンドシップ,2020103910,セ6,55.0,浜中,01115,2:13.5,3,7,17.0,35.7,,栗東佐藤悠,01205,444(-10)
202609040710,キタサンブラックC,2026-09-21,芝,2200,,曇,良,15,1,1,キタサンハナビラ,2022104914,牝4,51.0,藤懸,01138,2:14.7,7,9,21.3,37.3,,栗東斉藤崇,01151,474(+20)
202609040710,キタサンブラックC,2026-09-21,芝,2200,,曇,良,16,7,14,サトノクローク,2020106667,牡6,55.0,池添,01032,2:15.8,7,13,44.0,38.4,,栗東橋口,01154,476(+8)
