race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,popularity,win_odds,last_3f,passing_order,trainer,trainer_id,horse_weight
202604020608,驀進特別,2026-08-09,芝,1000,,晴,良,1,8,17,クールベイビー,2021100356,牝5,56.0,岩田望,01174,0:54.6,,2,4.2,33.1,2,美浦矢野,01108,474(-4)
202604020608,驀進特別,2026-08-09,芝,1000,,晴,良,2,6,11,ハニーローリエ,2022101604,牝4,56.0,菊沢,01161,0:54.7,クビ,1,2.5,32.6,5,美浦小手川,01171,486(+10)
202604020608,驀進特別,2026-08-09,芝,1000,,晴,良,3,4,8,カレンデュラ,2023106613,牝3,54.0,江田照,00689,0:54.7,クビ,6,13.3,32.4,9,美浦室井,01221,436(+12)
202604020608,驀進特別,2026-08-09,芝,1000,,晴,良,4,3,5,スペルキャスター,2020102674,牝6,56.0,Ｍデム,05212,0:54.8,1/2,12,75.6,32.2,12,美浦蛯名利,01131,488(+2)
202604020608,驀進特別,2026-08-09,芝,1000,,晴,良,5,3,6,ゼンダンタカ,2022106187,牝4,56.0,杉原,01135,0:54.8,ハナ,13,90.6,33.2,3,美浦中舘,01153,460(+2)
202604020608,驀進特別,2026-08-09,芝,1000,,晴,良,6,1,1,クォーツァイト,2021104777,牝5,56.0,佐々木,01197,0:54.9,クビ,15,167.1,32.7,7,栗東橋田,01218,468(-8)
202604020608,驀進特別,2026-08-09,芝,1000,,晴,良,7,2,4,ミスエル,2021106986,牡5,58.0,武藤,01169,0:55.0,1/2,16,251.0,32.4,12,美浦菊沢,01115,480(-12)
202604020608,驀進特別,2026-08-09,芝,1000,,晴,良,8,7,13,ロードトレゾール,2021100144,牡5,58.0,吉村,01216,0:55.0,ハナ,3,5.2,33.1,4,栗東清水久,01110,536(-4)
202604020608,驀進特別,2026-08-09,芝,1000,,晴,良,9,6,12,レジーナローズ,2020104174,牝6,56.0,津村,01092,0:55.1,3/4,4,9.4,32.8,9,美浦鈴木慎,01179,452(+2)
202604020608,驀進特別,2026-08-09,芝,1000,,晴,良,10,7,14,ラブディーヴァ,2021104074,牝5,56.0,石田,01203,0:55.2,クビ,7,24.4,33.0,7,美浦田中勝,01207,456(+4)
202604020608,驀進特別,2026-08-09,芝,1000,,晴,良,11,8,15,キントラダンサー,2022104387,牝4,56.0,田山,01220,0:55.2,アタマ,5,11.4,33.8,1,栗東長谷川,01173,476(+6)
202604020608,驀進特別,2026-08-09,芝,1000,,晴,良,12,2,3,リュウノタブーク,2021104365,牝5,56.0,原,01184,0:55.3,1/2,17,351.6,32.2,16,美浦伊坂,01177,448(0)
202604020608,驀進特別,2026-08-09,芝,1000,,晴,良,13,4,7,ラトルシェ,2022104190,牝4,56.0,三浦,01122,0:55.3,クビ,10,62.3,32.8,11,美浦菊川,01052,468(0)
202604020608,驀進特別,2026-08-09,芝,1000,,晴,良,14,8,16,メッエフアパラ,2021106066,牡5,58.0,菱田,01144,0:55.6,1.1/2,8,29.7,33.5,5,美浦辻,01182,462(0)
202604020608,驀進特別,2026-08-09,芝,1000,,晴,良,15,5,9,サトノアルペジオ,2020103477,セ6,58.0,田辺裕,01075,0:55.8,1.1/4,14,104.6,32.3,17,美浦大和田,01124,492(-4)
202604020608,驀進特別,2026-08-09,芝,1000,,晴,良,16,1,2,ラヴェンデル,2022106637,牝4,56.0,坂井,01163,0:55.8,クビ,9,45.5,32.8,15,栗東吉村,01130,428(+2)
202604020608,驀進特別,2026-08-09,芝,1000,,晴,良,17,5,10,ペイシャヴァルツー,2022104216,牝4,56.0,石川,01150,0:56.8,6,11,73.6,34.1,14,栗東吉田,01101,442(+14)
