race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,popularity,win_odds,last_3f,passing_order,trainer,trainer_id,horse_weight
202607030311,3歳以上1勝クラス,2026-08-29,芝,1600,,雨,良,1,6,9,ヴォーカライズ,2023103783,牡3,54.0,☆田山,01220,1:32.1,,2,2.8,33.6,,栗東高野,01117,494(+2)
202607030311,3歳以上1勝クラス,2026-08-29,芝,1600,,雨,良,2,4,4,リアンマヒナ,2023104430,牡3,55.0,岩田望,01174,1:32.4,2,3,5.1,33.8,,栗東高橋一,01206,436(+2)
202607030311,3歳以上1勝クラス,2026-08-29,芝,1600,,雨,良,3,2,2,エンベッカ,2022104824,牝4,56.0,西村淳,01171,1:32.7,1.1/2,10,48.8,33.9,,栗東柴田,01216,430(+2)
202607030311,3歳以上1勝クラス,2026-08-29,芝,1600,,雨,良,4,5,6,レッドリガーレ,2023106614,牡3,55.0,幸,00732,1:32.9,1.1/4,7,34.1,34.0,,栗東斉藤崇,01151,468(+6)
202607030311,3歳以上1勝クラス,2026-08-29,芝,1600,,雨,良,5,8,12,グローブアマランス,2021105022,牝5,56.0,田口,01208,1:32.9,ハナ,5,17.8,33.8,,栗東中尾,01069,484(-2)
202607030311,3歳以上1勝クラス,2026-08-29,芝,1600,,雨,良,6,7,10,エイズルブルーム,2023102996,牝3,53.0,国分優,01125,1:32.9,ハナ,6,31.2,34.7,,栗東坂口,01170,444(+2)
202607030311,3歳以上1勝クラス,2026-08-29,芝,1600,,雨,良,7,7,11,ギザキズラヴ,2022106715,牝4,56.0,藤懸,01138,1:33.1,1.1/4,11,139.3,34.4,,栗東加藤公,01215,464(+2)
202607030311,3歳以上1勝クラス,2026-08-29,芝,1600,,雨,良,8,6,8,フレイムスター,2023101577,牡3,55.0,吉村,01216,1:33.2,1,9,40.7,35.2,,栗東清水久,01110,520(+4)
202607030311,3歳以上1勝クラス,2026-08-29,芝,1600,,雨,良,9,3,3,ファルカータ,2023105804,牝3,53.0,坂井,01163,1:33.3,クビ,1,2.3,35.4,,栗東友道,01061,472(+6)
202607030311,3歳以上1勝クラス,2026-08-29,芝,1600,,雨,良,10,8,13,リオンプライム,2022103100,牝4,56.0,中井,01141,1:33.4,1,13,199.9,34.3,,栗東鈴木孝,01111,484(-4)
202607030311,3歳以上1勝クラス,2026-08-29,芝,1600,,雨,良,11,1,1,オーバースタンド,2022106354,牡4,58.0,松若,01154,1:33.6,1,4,15.2,34.1,,栗東小崎,01085,436(-2)
202607030311,3歳以上1勝クラス,2026-08-29,芝,1600,,雨,良,12,4,5,メイショウビストロ,2022103251,牡4,58.0,菱田,01144,1:33.6,クビ,8,36.4,34.3,,栗東岡田,01066,444(0)
202607030311,3歳以上1勝クラス,2026-08-29,芝,1600,,雨,良,13,5,7,チャンピオンロード,2023110023,牡3,55.0,富田,01168,1:34.4,5,12,180.7,36.0,,栗東矢作,01075,488(+2)
