race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,popularity,win_odds,last_3f,passing_order,trainer,trainer_id,horse_weight
202601020601,3歳未勝利,2026-09-06,ダート,1700,,晴,稍,1,5,7,ワンダーアスク,2023103191,牝3,55.0,川又,01166,1:44.9,,9,19.4,37.7,7-7-2-1,栗東笹田,01104,440(0)
202601020601,3歳未勝利,2026-09-06,ダート,1700,,晴,稍,2,2,2,テンレッドサン,2023104101,牝3,55.0,丹内,01091,1:45.2,2,4,5.8,37.4,7-8-7-5,栗東西園翔,01196,442(-4)
202601020601,3歳未勝利,2026-09-06,ダート,1700,,晴,稍,3,5,6,ウォータースパウト,2023105555,牝3,55.0,吉田隼,01095,1:45.3,3/4,3,5.6,38.0,4-4-4-2,美浦小笠,01076,470(-2)
202601020601,3歳未勝利,2026-09-06,ダート,1700,,晴,稍,4,3,3,エリカビアリッツ,2023102608,牝3,55.0,鮫島駿,01157,1:45.4,クビ,1,3.2,37.1,11-11-11-7,美浦堀,01070,446(-8)
202601020601,3歳未勝利,2026-09-06,ダート,1700,,晴,稍,5,6,8,クリコイーコ,2023100786,牝3,52.0,▲遠藤,01218,1:45.9,3,8,17.3,38.5,4-5-4-4,栗東荒川,01095,454(-6)
202601020601,3歳未勝利,2026-09-06,ダート,1700,,晴,稍,6,4,5,サンセリテ,2023107068,牝3,54.0,☆長浜,01214,1:45.9,クビ,6,16.4,37.3,13-12-12-8,美浦鹿戸,01097,456(0)
202601020601,3歳未勝利,2026-09-06,ダート,1700,,晴,稍,7,1,1,ルージュエピック,2023106616,牝3,55.0,松本,01191,1:46.0,クビ,11,68.3,38.1,9-10-8-6,栗東田中克,01180,484(-2)
202601020601,3歳未勝利,2026-09-06,ダート,1700,,晴,稍,8,7,10,セラサイト,2023107306,牝3,55.0,横山武,01170,1:46.4,2.1/2,2,4.3,39.3,3-3-2-2,栗東茶木,01181,492(+2)
202601020601,3歳未勝利,2026-09-06,ダート,1700,,晴,稍,9,8,13,サマースプラッシュ,2023106163,牝3,52.0,▲和田陽,01223,1:46.7,2,13,365.1,37.2,11-12-13-12,美浦石栗,01043,504(-4)
202601020601,3歳未勝利,2026-09-06,ダート,1700,,晴,稍,10,6,9,シンデレラカラー,2023101778,牝3,55.0,原田和,01143,1:48.5,大,12,287.4,40.4,9-8-10-10,美浦加藤和,01077,454(0)
202601020601,3歳未勝利,2026-09-06,ダート,1700,,晴,稍,11,7,11,マスカルポーネ,2023104632,牝3,55.0,斎藤,01178,1:49.1,3.1/2,7,16.6,41.8,4-5-4-8,美浦水野,01094,452(+4)
202601020601,3歳未勝利,2026-09-06,ダート,1700,,晴,稍,12,4,4,ルージュリヴィエラ,2023105608,牝3,53.0,◇小林美,01206,1:49.2,3/4,5,10.6,41.3,2-2-8-12,美浦嘉藤,01195,410(-8)
202601020601,3歳未勝利,2026-09-06,ダート,1700,,晴,稍,13,8,12,ティンクルバレット,2023107042,牝3,53.0,◇古川奈,01190,1:52.7,大,10,56.9,45.6,1-1-1-10,栗東池添,01144,426(+2)
