race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,passing_order,last_3f,win_odds,popularity,horse_weight,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,trainer,trainer_id,owner,prize_money
202602010908,3歳以上1勝クラス,2026-07-11,,,,曇,,1,6,8,アイファーシャドー,2022104259,牡4,58,丹内祐次,result,1:43.5,,**,**,**,**,**,8-8-4-2,36.7,10.0,5,442(+6),,,,[東]蛯名利弘,result,中島稔,820.0
202602010908,3歳以上1勝クラス,2026-07-11,,,,曇,,2,1,1,テイクオンミー,2023102019,牡3,54,舟山瑠泉,result,1:43.7,1.1/4,**,**,**,**,**,4-4-4-2,36.9,4.4,3,508(+4),,,,[東]水野貴広,result,野村茂雄,330.0
202602010908,3歳以上1勝クラス,2026-07-11,,,,曇,,3,4,4,パラダイスフェイス,2023104103,牡3,55,古川吉洋,result,1:43.8,クビ,**,**,**,**,**,6-4-3-2,37.1,3.3,2,508(0),,,,[東]牧光二,result,ＳＴレーシング,210.0
202602010908,3歳以上1勝クラス,2026-07-11,,,,曇,,4,7,9,マテンロウカナロア,2022101445,牡4,58,横山和生,result,1:43.8,クビ,**,**,**,**,**,2-2-1-1,37.3,3.3,1,492(+8),,,,[西]野中賢二,result,寺田千代乃,120.0
202602010908,3歳以上1勝クラス,2026-07-11,,,,曇,,5,3,3,エンダードラゴン,2022104890,牡4,58,武豊,result,1:44.1,1.3/4,**,**,**,**,**,10-9-6-6,37.2,7.8,4,520(+2),,,,[西]友道康夫,result,インゼルレーシング,82.0
202602010908,3歳以上1勝クラス,2026-07-11,,,,曇,,6,2,2,ブリスフル,2021106070,牡5,54,河原田菜,result,1:44.3,1.1/2,**,**,**,**,**,7-7-9-7,37.2,74.5,10,504(-2),,,,[東]武市康男,result,小林竜太郎,
202602010908,3歳以上1勝クラス,2026-07-11,,,,曇,,7,5,6,ナムラハリス,2023100463,牝3,51,鷲頭虎太,result,1:45.3,6,**,**,**,**,**,11-11-10-10,37.9,18.7,7,430(+4),,,,[西]宮地貴稔,result,奈村睦弘,
202602010908,3歳以上1勝クラス,2026-07-11,,,,曇,,8,5,5,アルニラム,2021109088,セ5,58,小沢大仁,result,1:45.8,3,**,**,**,**,**,4-4-6-7,38.8,189.3,12,470(+10),,,,[東]伊藤大士,result,ＳＴレーシング,
202602010908,3歳以上1勝クラス,2026-07-11,,,,曇,,9,8,11,タイセイモノリス,2023100655,牡3,55,岩田康誠,result,1:46.1,2,**,**,**,**,**,1-1-2-2,39.6,14.9,6,480(0),,,,[東]栗田徹,result,田中成奉,
202602010908,3歳以上1勝クラス,2026-07-11,,,,曇,,10,8,12,ベイビールビオ,2019103592,牡7,57,長浜鴻緒,result,1:46.2,クビ,**,**,**,**,**,12-12-12-11,38.0,121.9,11,516(0),,,,[東]石栗龍彦,result,熊澤亮輔,
202602010908,3歳以上1勝クラス,2026-07-11,,,,曇,,11,7,10,レイサンソク,2023102706,牡3,55,佐々木大,result,1:46.2,ハナ,**,**,**,**,**,3-3-6-9,39.3,25.5,8,520(0),,,,[西]吉村圭司,result,岡浩二,
202602010908,3歳以上1勝クラス,2026-07-11,,,,曇,,12,6,7,シビックアスコット,2023101481,牡3,55,横山琉人,result,1:47.4,7,**,**,**,**,**,8-10-11-12,39.5,70.4,9,478(-8),,,,[西]高橋義忠,result,國枝久美子,
