race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,popularity,win_odds,last_3f,passing_order,trainer,trainer_id,horse_weight
202609040103,3歳未勝利,2026-09-05,ダート,1800,,晴,稍,1,1,1,レッドフレーザー,2023105340,牡3,57.0,坂井,01163,1:54.3,,2,3.5,37.7,,栗東矢作,01075,498(0)
202609040103,3歳未勝利,2026-09-05,ダート,1800,,晴,稍,2,7,11,レジェルテ,2023107303,牡3,57.0,西村淳,01171,1:55.0,4,3,6.1,38.6,,栗東柴田,01216,464(0)
202609040103,3歳未勝利,2026-09-05,ダート,1800,,晴,稍,3,6,9,ラミエルノムスコ,2023103248,牡3,57.0,吉村,01216,1:55.4,2,1,2.4,38.8,,栗東千田,01120,486(+6)
202609040103,3歳未勝利,2026-09-05,ダート,1800,,晴,稍,4,2,2,カワキタベレッタ,2023104048,牝3,55.0,中井,01141,1:55.7,1.3/4,10,76.5,38.7,,栗東角田,01121,424(+4)
202609040103,3歳未勝利,2026-09-05,ダート,1800,,晴,稍,5,8,13,ロードファイター,2023100430,牡3,57.0,松若,01154,1:55.8,1,8,30.0,38.8,,栗東東田,01209,480(+6)
202609040103,3歳未勝利,2026-09-05,ダート,1800,,晴,稍,6,6,8,デルマタカチホ,2023103385,牡3,55.0,◇永島,01187,1:56.1,1.1/2,9,49.5,39.7,,栗東田中克,01180,478(-2)
202609040103,3歳未勝利,2026-09-05,ダート,1800,,晴,稍,7,3,3,サラサダンディー,2023105122,牡3,57.0,国分恭,01124,1:56.4,2,7,25.4,38.9,,栗東岡田,01066,494(+4)
202609040103,3歳未勝利,2026-09-05,ダート,1800,,晴,稍,8,5,6,ラッキーダイヤ,2023101781,牡3,57.0,酒井,01034,1:57.3,5,11,93.1,39.8,,栗東牧田,01123,500(+14)
202609040103,3歳未勝利,2026-09-05,ダート,1800,,晴,稍,9,4,4,ジャスティンゴッホ,2023104887,牡3,56.0,☆田山,01220,1:57.4,3/4,5,9.5,39.7,,栗東茶木,01181,484(-2)
202609040103,3歳未勝利,2026-09-05,ダート,1800,,晴,稍,10,7,10,スターチューン,2023106848,牝3,55.0,団野,01180,1:57.4,クビ,6,15.4,40.6,,栗東奥村豊,01146,552(-2)
202609040103,3歳未勝利,2026-09-05,ダート,1800,,晴,稍,11,5,7,ドラゴングローリア,2023107336,牝3,55.0,亀田,01176,1:58.0,3.1/2,12,216.0,40.1,,栗東斉藤崇,01151,446(+4)
202609040103,3歳未勝利,2026-09-05,ダート,1800,,晴,稍,12,8,12,アルムランプシー,2023104323,牝3,55.0,秋山稔,01181,1:58.4,2.1/2,4,8.7,42.2,,栗東北出,01078,482(-3)
202609040103,3歳未勝利,2026-09-05,ダート,1800,,晴,稍,13,4,5,ガロピーネ,2023103194,牝3,52.0,▲森田,01222,2:00.6,大,13,532.9,43.1,,栗東笹田,01104,428(+2)
