race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,time_index,time_index_master,start_index,pace_index,last_3f_index,passing_order,last_3f,win_odds,popularity,horse_weight,training_time,trainer_comment,remarks,trainer,trainer_id,owner,prize_money
202606030810,京葉ステークス(L),2026-04-19,ダート,1200,右,晴,良,1,7,12,ナムラフランク,2019101975,牡7,58,岩田望来,01174,1:09.7,,**,**,**,**,**,2-2,36.4,8.5,5,496(-6),,,,[西]鈴木孝志,01111,奈村睦弘,"2,431.5"
202606030810,京葉ステークス(L),2026-04-19,ダート,1200,右,晴,良,2,4,7,コンクイスタ,2020106557,セ6,59,松山弘平,01126,1:09.7,アタマ,**,**,**,**,**,3-4,36.1,5.3,1,490(-2),,,,[西]吉岡辰弥,01176,ターフ・スポート,969.0
202606030810,京葉ステークス(L),2026-04-19,ダート,1200,右,晴,良,3,7,13,マニバドラ,2020110105,牡6,58,団野大成,01180,1:09.9,1.1/4,**,**,**,**,**,3-3,36.3,6.1,3,516(-20),,,,[西]森秀行,00427,冨士井直哉,604.5
202606030810,京葉ステークス(L),2026-04-19,ダート,1200,右,晴,良,4,1,1,ポッドベイダー,2022105244,牡4,59,荻野極,01160,1:09.9,アタマ,**,**,**,**,**,5-5,36.0,5.4,2,484(-8),,,,[東]上原佑紀,01192,小川眞査雄,360.0
202606030810,京葉ステークス(L),2026-04-19,ダート,1200,右,晴,良,5,3,5,エスカル,2021110069,牡5,57,横山和生,01140,1:10.0,1/2,**,**,**,**,**,14-12,35.0,24.3,11,506(-6),,,,[西]森秀行,00427,前田幸治,240.0
202606030810,京葉ステークス(L),2026-04-19,ダート,1200,右,晴,良,6,2,3,ムーヴ,2019101759,牡7,57,坂井瑠星,01163,1:10.0,ハナ,**,**,**,**,**,10-10,35.5,15.2,8,488(0),,,,[東]池上昌和,01150,前田葉子,
202606030810,京葉ステークス(L),2026-04-19,ダート,1200,右,晴,良,7,6,11,モンドプリューム,2020103876,牡6,58,三浦皇成,01122,1:10.4,2.1/2,**,**,**,**,**,7-7,36.3,6.6,4,508(-6),,,,[東]水野貴広,01094,落合幸弘,
202606030810,京葉ステークス(L),2026-04-19,ダート,1200,右,晴,良,8,5,8,トリリオンボーイ,2022102493,牡4,57,岩田康誠,05203,1:10.6,1.1/4,**,**,**,**,**,15-15,35.2,62.3,13,484(0),,,,[東]武井亮,01147,武田美香,
202606030810,京葉ステークス(L),2026-04-19,ダート,1200,右,晴,良,9,2,2,エコロエイト,2021110104,牡5,57,武豊,00666,1:10.6,アタマ,**,**,**,**,**,9-7,36.4,10.3,6,506(-4),,,,[東]田村康仁,01027,原村正紀,
202606030810,京葉ステークス(L),2026-04-19,ダート,1200,右,晴,良,10,5,9,スリーピース,2022104972,セ4,57,高杉吏麒,01213,1:10.7,クビ,**,**,**,**,**,12-14,36.1,19.2,9,460(-2),,,,[東]武井亮,01147,スリーレーシング,
202606030810,京葉ステークス(L),2026-04-19,ダート,1200,右,晴,良,11,6,10,エティエンヌ,2019105761,セ7,57,西村淳也,01171,1:10.7,ハナ,**,**,**,**,**,10-10,36.2,99.0,14,512(-6),,,,[西]吉田直弘,01101,岡田牧雄,
202606030810,京葉ステークス(L),2026-04-19,ダート,1200,右,晴,良,12,3,4,ジュンウィンダム,2020106062,牝6,55,原優介,01184,1:10.7,アタマ,**,**,**,**,**,13-12,35.9,126.3,15,502(-12),,,,[西]浜田多実,01138,ＪＫレーシング,
202606030810,京葉ステークス(L),2026-04-19,ダート,1200,右,晴,良,13,8,14,スマートフォルス,2020101707,牡6,57,レーン,05585,1:10.7,クビ,**,**,**,**,**,7-7,36.7,11.3,7,478(-12),,,,[西]吉村圭司,01130,大川徹,
202606030810,京葉ステークス(L),2026-04-19,ダート,1200,右,晴,良,14,4,6,ワールズコライド,2020110062,牡6,57,佐々木大,01197,1:10.8,クビ,**,**,**,**,**,5-5,36.9,36.5,12,544(-6),,,,[東]堀宣行,01070,ゴドルフィン,
202606030810,京葉ステークス(L),2026-04-19,ダート,1200,右,晴,良,15,8,15,カズゴルティス,2021105608,セ5,57,津村明秀,01092,1:11.5,4,**,**,**,**,**,1-1,38.3,20.9,10,484(0),,,,[西]西園翔太,01196,吉田和美,
