race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,popularity,win_odds,last_3f,passing_order,trainer,trainer_id,horse_weight
202607020810,3歳以上1勝クラス,2026-08-16,ダート,1800,,晴,良,1,5,10,ヴァイヴァーイ,2023106711,牝3,53.0,田口,01208,1:53.6,,9,33.0,38.9,,栗東小崎,01085,470(0)
202607020810,3歳以上1勝クラス,2026-08-16,ダート,1800,,晴,良,2,6,11,エイコーンドリーム,2023104858,牝3,53.0,鮫島良,01099,1:54.0,2.1/2,4,9.7,38.6,,栗東河嶋,01198,458(+2)
202607020810,3歳以上1勝クラス,2026-08-16,ダート,1800,,晴,良,3,4,7,ガールズデイアウト,2022101706,牝4,56.0,岩田望,01174,1:54.8,5,6,15.8,39.7,,栗東吉村,01130,500(+20)
202607020810,3歳以上1勝クラス,2026-08-16,ダート,1800,,晴,良,4,8,16,コズミックフレア,2023103852,牝3,53.0,幸,00732,1:54.8,アタマ,7,20.1,39.2,,栗東吉田,01101,468(+4)
202607020810,3歳以上1勝クラス,2026-08-16,ダート,1800,,晴,良,5,1,1,オーケーリアン,2023105544,牝3,53.0,富田,01168,1:54.9,クビ,13,58.8,39.8,,栗東宮地,01211,436(0)
202607020810,3歳以上1勝クラス,2026-08-16,ダート,1800,,晴,良,6,5,9,アーデルリーベ,2022104633,牝4,56.0,亀田,01176,1:55.2,2,12,52.9,39.0,,栗東斉藤崇,01151,448(-8)
202607020810,3歳以上1勝クラス,2026-08-16,ダート,1800,,晴,良,7,7,14,クレマチス,2023104393,牝3,53.0,松若,01154,1:55.3,1/2,2,5.3,40.2,,栗東杉山佳,01178,510(+6)
202607020810,3歳以上1勝クラス,2026-08-16,ダート,1800,,晴,良,8,2,3,ルルフィーユ,2021102894,牝5,53.0,▲森田,01222,1:55.4,1/2,15,100.3,39.4,,栗東谷,00431,472(+4)
202607020810,3歳以上1勝クラス,2026-08-16,ダート,1800,,晴,良,9,8,15,ブラッドムーン,2023102701,牝3,51.0,◇永島,01187,1:55.6,1.1/4,14,93.5,39.6,,栗東宮本,01073,440(-5)
202607020810,3歳以上1勝クラス,2026-08-16,ダート,1800,,晴,良,10,4,8,ティエラレイナ,2023104861,牝3,53.0,角田和,01186,1:55.9,2,5,9.9,40.5,,栗東四位,01184,470(+6)
202607020810,3歳以上1勝クラス,2026-08-16,ダート,1800,,晴,良,11,3,6,バシリス,2022106631,牝4,56.0,渡辺竜,05558,1:56.1,1.1/4,11,47.5,41.5,,栗東寺島,01158,478(+2)
202607020810,3歳以上1勝クラス,2026-08-16,ダート,1800,,晴,良,12,3,5,ザラタン,2022107342,牝4,54.0,△柴田裕,01212,1:56.2,1/2,3,8.4,40.7,,栗東中竹,01039,444(+8)
202607020810,3歳以上1勝クラス,2026-08-16,ダート,1800,,晴,良,13,2,4,ベルソテイラ,2023102641,牝3,52.0,☆田山,01220,1:56.3,3/4,1,2.2,41.7,,栗東西村,01148,490(-2)
202607020810,3歳以上1勝クラス,2026-08-16,ダート,1800,,晴,良,14,6,12,ローズゴジャール,2022103065,牝4,56.0,城戸,01147,1:56.6,1.3/4,16,259.8,41.7,,栗東荒川,01095,406(-10)
202607020810,3歳以上1勝クラス,2026-08-16,ダート,1800,,晴,良,15,7,13,リポジノ,2022104301,牝4,56.0,中井,01141,1:57.6,6,10,34.0,42.7,,美浦秋本,01213,486(+2)
202607020810,3歳以上1勝クラス,2026-08-16,ダート,1800,,晴,良,16,1,2,マリーヌ,2022104990,牝4,56.0,コレッ,05691,2:02.7,大,8,24.5,47.4,,栗東斉藤崇,01151,492(+8)
