race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,popularity,win_odds,last_3f,passing_order,trainer,trainer_id,horse_weight
202606040607,3歳以上1勝クラス,2026-09-20,芝,2000,,雨,重,1,1,2,マイネルマスター,2023106439,牡3,55.0,三浦,01122,2:04.6,,6,14.4,37.1,,美浦青木,01156,452(-10)
202606040607,3歳以上1勝クラス,2026-09-20,芝,2000,,雨,重,2,7,13,エルナト,2023106930,牡3,55.0,西村淳,01171,2:04.7,1/2,9,18.8,37.5,,栗東斉藤崇,01151,494(+5)
202606040607,3歳以上1勝クラス,2026-09-20,芝,2000,,雨,重,3,1,1,セットエトワール,2023103792,牝3,53.0,佐々木,01197,2:05.6,5,7,14.4,37.9,,美浦鹿戸,01097,488(+18)
202606040607,3歳以上1勝クラス,2026-09-20,芝,2000,,雨,重,4,3,5,ウインボレロ,2021106203,牡5,58.0,武藤,01169,2:05.9,1.1/2,14,77.6,38.2,,美浦水野,01094,450(+8)
202606040607,3歳以上1勝クラス,2026-09-20,芝,2000,,雨,重,5,2,4,モウエエデショー,2023105433,牡3,55.0,原,01184,2:06.0,1/2,2,3.9,38.0,,美浦萱野,01024,482(+8)
202606040607,3歳以上1勝クラス,2026-09-20,芝,2000,,雨,重,6,5,9,ケイツールピア,2021101801,牝5,53.0,▲上里,01217,2:06.2,1.1/2,17,191.2,37.8,,美浦蛯名利,01131,428(-8)
202606040607,3歳以上1勝クラス,2026-09-20,芝,2000,,雨,重,7,4,8,ノーザンタイタン,2023105275,牝3,53.0,横山武,01170,2:06.4,1,8,15.4,38.0,,美浦中舘,01153,452(-12)
202606040607,3歳以上1勝クラス,2026-09-20,芝,2000,,雨,重,8,8,16,コスモアチーブ,2022106792,牡4,58.0,丹内,01091,2:06.4,ハナ,5,13.1,39.0,,美浦伊藤大,01109,468(-4)
202606040607,3歳以上1勝クラス,2026-09-20,芝,2000,,雨,重,9,5,10,アレクレア,2022104851,牝4,56.0,松岡,01085,2:06.5,3/4,10,19.0,37.9,,美浦蛯名利,01131,428(0)
202606040607,3歳以上1勝クラス,2026-09-20,芝,2000,,雨,重,10,7,15,キョウエイグッド,2022104362,牡4,58.0,木幡巧,01162,2:06.6,1/2,12,58.6,38.6,,美浦千葉,01199,440(+2)
202606040607,3歳以上1勝クラス,2026-09-20,芝,2000,,雨,重,11,4,7,マイネルダンク,2018102142,セ8,58.0,柴田大,01009,2:06.8,1,16,181.2,37.9,,美浦和田雄,01143,432(-20)
202606040607,3歳以上1勝クラス,2026-09-20,芝,2000,,雨,重,12,6,12,マイネルモメンタム,2021106811,牡5,58.0,津村,01092,2:07.3,3,4,9.2,39.3,,美浦相沢,01020,494(+6)
202606040607,3歳以上1勝クラス,2026-09-20,芝,2000,,雨,重,13,8,18,リアルセンター,2021103518,牝5,56.0,横山琉,01192,2:07.5,1.1/4,11,35.2,39.7,,美浦千葉,01199,508(-10)
202606040607,3歳以上1勝クラス,2026-09-20,芝,2000,,雨,重,14,7,14,マーゴットコマチ,2022104664,牝4,56.0,小崎,01152,2:07.5,アタマ,15,122.5,40.5,,美浦伊坂,01177,438(+18)
202606040607,3歳以上1勝クラス,2026-09-20,芝,2000,,雨,重,15,8,17,ソロンゴ,2023100582,牝3,52.0,☆長浜,01214,2:07.6,1/2,13,72.3,40.0,,美浦高橋文,01134,454(+6)
202606040607,3歳以上1勝クラス,2026-09-20,芝,2000,,雨,重,16,6,11,エピックフライト,2023107285,牡3,55.0,ルメー,05339,2:08.1,3,1,3.4,40.0,,美浦黒岩,01133,516(+18)
202606040607,3歳以上1勝クラス,2026-09-20,芝,2000,,雨,重,17,2,3,グランプラネッタ,2022107023,セ4,58.0,野中,01158,2:08.3,1,18,259.0,39.9,,美浦小島,01068,478(+6)
202606040607,3歳以上1勝クラス,2026-09-20,芝,2000,,雨,重,18,3,6,ピエスユニーク,2023103435,牝3,53.0,戸崎圭,05386,2:08.4,クビ,3,8.1,40.0,,美浦手塚久,01038,482(+8)
