race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,popularity,win_odds,last_3f,passing_order,trainer,trainer_id,horse_weight
202607020312,3歳以上1勝クラス,2026-08-01,芝,1600,,晴,良,1,1,1,サーディンラン,2023103440,牡3,55.0,松若,01154,1:31.5,,2,4.4,33.6,,栗東武英,01161,464(-2)
202607020312,3歳以上1勝クラス,2026-08-01,芝,1600,,晴,良,2,6,6,ヴォーカライズ,2023103783,牡3,54.0,☆田山,01220,1:31.8,1.1/2,5,5.6,33.6,,栗東高野,01117,492(+6)
202607020312,3歳以上1勝クラス,2026-08-01,芝,1600,,晴,良,3,3,3,ララファキュルテ,2023102845,牡3,55.0,団野,01180,1:31.9,1,3,4.7,33.9,,栗東斉藤崇,01151,476(-4)
202607020312,3歳以上1勝クラス,2026-08-01,芝,1600,,晴,良,4,7,9,パスコード,2022104738,牝4,56.0,坂井,01163,1:32.1,1.1/2,1,3.9,33.6,,栗東高柳大,01159,450(-6)
202607020312,3歳以上1勝クラス,2026-08-01,芝,1600,,晴,良,5,8,11,ウインラウダ,2021106206,牡5,58.0,田口,01208,1:32.2,1/2,9,31.5,33.5,,栗東梅田,01084,518(+4)
202607020312,3歳以上1勝クラス,2026-08-01,芝,1600,,晴,良,6,2,2,ウィテカービート,2022105936,牡4,58.0,酒井,01034,1:32.4,1.1/4,10,72.9,34.3,,栗東昆,01044,516(+6)
202607020312,3歳以上1勝クラス,2026-08-01,芝,1600,,晴,良,7,7,8,グレゴリオ,2022101690,セ4,58.0,コレッ,05691,1:32.7,1.3/4,8,30.2,34.2,,美浦松尾,01220,478(-14)
202607020312,3歳以上1勝クラス,2026-08-01,芝,1600,,晴,良,8,5,5,メイショウビストロ,2022103251,牡4,58.0,幸,00732,1:32.9,1.1/2,6,14.8,34.2,,栗東岡田,01066,448(+6)
202607020312,3歳以上1勝クラス,2026-08-01,芝,1600,,晴,良,9,6,7,パーシャングレー,2023110015,牡3,55.0,吉村,01216,1:32.9,ハナ,7,17.5,34.1,,栗東池添,01144,474(+4)
202607020312,3歳以上1勝クラス,2026-08-01,芝,1600,,晴,良,10,4,4,キングケープ,2023102990,牡3,55.0,岩田望,01174,1:33.0,クビ,4,5.5,34.9,,栗東大橋,01065,438(+4)
202607020312,3歳以上1勝クラス,2026-08-01,芝,1600,,晴,良,11,8,10,サマーブリザード,2023104692,牡3,55.0,角田和,01186,1:33.2,1.1/2,11,240.2,34.2,,栗東吉田,01101,460(+2)
