race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,popularity,win_odds,last_3f,passing_order,trainer,trainer_id,horse_weight
202601010204,3歳未勝利,2026-07-26,ダート,1700,,晴,良,1,1,1,タイセイルビー,2023104679,牝3,52.0,▲小林美,01206,1:46.4,,5,7.0,37.1,,美浦千葉,01199,450(-2)
202601010204,3歳未勝利,2026-07-26,ダート,1700,,晴,良,2,7,8,クルビデンス,2023104001,牡3,57.0,佐々木,01197,1:46.5,1/2,8,37.2,37.5,,美浦菊川,01052,470(+6)
202601010204,3歳未勝利,2026-07-26,ダート,1700,,晴,良,3,7,9,シンエンドーツダ,2023103621,牡3,57.0,原田和,01143,1:46.6,クビ,1,3.2,37.5,,美浦萱野,01024,458(-4)
202601010204,3歳未勝利,2026-07-26,ダート,1700,,晴,良,4,8,10,セラサイト,2023107306,牝3,54.0,☆舟山,01221,1:46.7,1,2,3.8,37.8,,栗東茶木,01181,488(-2)
202601010204,3歳未勝利,2026-07-26,ダート,1700,,晴,良,5,6,6,ショウナンタヅナ,2023100531,牡3,57.0,池添,01032,1:47.1,2.1/2,6,9.0,37.9,,美浦武市,01089,470(+8)
202601010204,3歳未勝利,2026-07-26,ダート,1700,,晴,良,6,5,5,メイショウタイザン,2023106570,牡3,57.0,横山琉,01192,1:47.1,ハナ,4,6.7,37.7,,栗東高橋忠,01129,464(+6)
202601010204,3歳未勝利,2026-07-26,ダート,1700,,晴,良,7,6,7,ロスニーニョス,2023103280,牡3,57.0,古川吉,01015,1:48.4,8,9,69.1,38.7,,栗東大根田,01032,458(-2)
202601010204,3歳未勝利,2026-07-26,ダート,1700,,晴,良,8,3,3,タイガーゲイト,2023102964,牡3,56.0,☆長浜,01214,1:50.7,大,11,242.6,41.0,,美浦大和田,01124,486(+6)
202601010204,3歳未勝利,2026-07-26,ダート,1700,,晴,良,9,8,11,ホウオウショパン,2023102373,セ3,57.0,丹内,01091,1:53.0,大,7,27.1,43.8,,美浦大竹,01102,522(+2)
202601010204,3歳未勝利,2026-07-26,ダート,1700,,晴,良,10,4,4,アンミックス,2023106301,牝3,55.0,鮫島駿,01157,1:53.5,3,3,4.9,44.6,,栗東高柳大,01159,438(-8)
202601010204,3歳未勝利,2026-07-26,ダート,1700,,晴,良,11,2,2,ケンブリッジ,2023104686,セ3,57.0,桑村真,05411,1:53.8,2,10,182.0,43.3,,美浦水野,01094,484(-14)
