race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,popularity,win_odds,last_3f,passing_order,trainer,trainer_id,horse_weight
202607020604,3歳未勝利,2026-08-09,ダート,1800,,曇,良,1,7,13,エイシンリブウェル,2023105508,牡3,57.0,松山,01126,1:54.7,,1,2.1,38.2,,栗東大久保,01058,478(-2)
202607020604,3歳未勝利,2026-08-09,ダート,1800,,曇,良,2,3,6,アラムシャピラス,2023105683,牡3,57.0,川田,01088,1:55.2,3,2,3.6,39.2,,栗東池江,01071,492(+2)
202607020604,3歳未勝利,2026-08-09,ダート,1800,,曇,良,3,1,1,レッドフレーザー,2023105340,牡3,57.0,松若,01154,1:55.4,1.1/2,7,23.7,39.2,,栗東矢作,01075,498(+4)
202607020604,3歳未勝利,2026-08-09,ダート,1800,,曇,良,4,6,11,ジーティーピカソ,2023102092,牡3,57.0,西村淳,01171,1:55.4,アタマ,5,17.3,38.5,,栗東宮地,01211,534(+6)
202607020604,3歳未勝利,2026-08-09,ダート,1800,,曇,良,5,6,12,メイショウヒタカミ,2023102245,牡3,57.0,角田和,01186,1:55.5,クビ,6,21.5,39.4,,栗東石橋,01140,450(0)
202607020604,3歳未勝利,2026-08-09,ダート,1800,,曇,良,6,4,8,ハオカノア,2023106078,牡3,57.0,小崎,01152,1:55.7,3/4,9,68.2,39.1,,栗東小崎,01085,482(+4)
202607020604,3歳未勝利,2026-08-09,ダート,1800,,曇,良,7,2,3,タイセイゼスティ,2023100969,牡3,57.0,横山武,01170,1:55.8,3/4,4,14.7,38.4,,栗東奥村豊,01146,498(-4)
202607020604,3歳未勝利,2026-08-09,ダート,1800,,曇,良,8,4,7,サンライズフリード,2023100902,牡3,57.0,団野,01180,1:56.2,2.1/2,8,35.6,40.2,,栗東小林,01185,518(-2)
202607020604,3歳未勝利,2026-08-09,ダート,1800,,曇,良,9,7,14,リリークリスタル,2023105699,牝3,55.0,国分恭,01124,1:56.6,2,15,433.9,39.8,,栗東緒方,01193,456(-6)
202607020604,3歳未勝利,2026-08-09,ダート,1800,,曇,良,10,5,10,ビーウィナー,2023106022,牡3,57.0,秋山稔,01181,1:57.4,5,13,151.8,40.3,,栗東羽月,01091,540(-8)
202607020604,3歳未勝利,2026-08-09,ダート,1800,,曇,良,11,2,4,スパルタンエックス,2023100371,牡3,57.0,富田,01168,1:57.5,3/4,3,4.5,40.6,,栗東東田,01209,474(+2)
202607020604,3歳未勝利,2026-08-09,ダート,1800,,曇,良,12,3,5,アイゼンハイム,2023100020,牡3,57.0,コレッ,05691,1:58.3,5,10,71.4,42.1,,栗東辻野,01183,440(+2)
202607020604,3歳未勝利,2026-08-09,ダート,1800,,曇,良,13,8,15,ピースビート,2023103098,牡3,57.0,長岡,01142,1:58.4,1/2,16,533.5,41.1,,栗東中村,01186,478(+4)
202607020604,3歳未勝利,2026-08-09,ダート,1800,,曇,良,14,8,16,サクライロマウコロ,2023103406,牝3,55.0,田口,01208,1:59.0,3.1/2,12,141.5,42.0,,栗東小椋,01197,446(-2)
202607020604,3歳未勝利,2026-08-09,ダート,1800,,曇,良,15,5,9,グランセンチュリ,2023101990,牡3,57.0,中井,01141,1:59.0,クビ,11,134.3,41.9,,栗東庄野,01087,476(0)
202607020604,3歳未勝利,2026-08-09,ダート,1800,,曇,良,16,1,2,アルヴァルディ,2023106908,牡3,54.0,▲川端,01195,2:06.4,大,14,158.6,50.2,,栗東柴田,01216,508(0)
