race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,time_index,time_index_master,start_index,pace_index,last_3f_index,passing_order,last_3f,win_odds,popularity,horse_weight,training_time,trainer_comment,remarks,trainer,trainer_id,owner,prize_money
202646091502,おまおじ35歳生誕杯,2026-09-15,ダート,1400,右,雨,不良,1,1,1,ディンキー,2023102566,牡3,56,小谷哲平,a05dd,1:33.5,,,-,-,-,-,5-5-3-1,39.1,1.7,1,382(+1),,,,[地]加藤和義,05731,程田健司,43.0
202646091502,おまおじ35歳生誕杯,2026-09-15,ダート,1400,右,雨,不良,2,8,10,ラブカニュー,2023107467,牝3,55,柴田勇真,a02fb,1:34.5,5,,-,-,-,-,3-3-3-3,40.4,10.7,4,461(-15),,,,[地]中川雅之,a02b7,片柳安庶,14.6
202646091502,おまおじ35歳生誕杯,2026-09-15,ダート,1400,右,雨,不良,3,2,2,アヴァンフライト,2023103525,牝3,55,魚住謙心,05604,1:35.0,2.1/2,,-,-,-,-,1-1-1-1,41.2,15.8,5,451(+1),,,,[地]鋤田誠二,a027e,（株）インゼルレー,7.7
202646091502,おまおじ35歳生誕杯,2026-09-15,ダート,1400,右,雨,不良,4,4,4,スーザンバローズ,2023102251,牝3,55,加藤翔馬,05655,1:35.2,1,,-,-,-,-,4-3-3-3,41.2,4.6,3,486(0),,,,[地]鋤田誠二,a027e,横田一男,5.5
202646091502,おまおじ35歳生誕杯,2026-09-15,ダート,1400,右,雨,不良,5,8,11,ティーマベーラ,2023104638,牡3,57,平瀬城久,05332,1:35.6,2,,-,-,-,-,2-2-1-3,41.8,153.3,11,420(+2),,,,[地]堀場裕充,a05f9,矢内卓人,4.3
202646091502,おまおじ35歳生誕杯,2026-09-15,ダート,1400,右,雨,不良,6,3,3,ビースペシフィック,2023106361,牡3,57,鈴木太一,a0194,1:35.6,クビ,,-,-,-,-,7-5-6-6,41.2,114.3,10,516(+2),,,,[地]堀場裕充,a05f9,平本淳一,
202646091502,おまおじ35歳生誕杯,2026-09-15,ダート,1400,右,雨,不良,7,7,8,キヨスミ,2023102340,牝3,55,甲賀弘隆,a02e3,1:36.3,3,,-,-,-,-,5-5-6-7,42.1,68.2,8,412(+4),,,,[地]高橋優子,05650,大門忠司,
202646091502,おまおじ35歳生誕杯,2026-09-15,ダート,1400,右,雨,不良,8,6,7,タマリスペクト,2023101007,牡3,57,服部大地,a0199,1:36.5,1,,-,-,-,-,11-11-9-9,41.1,65.2,6,436(0),,,,[地]宗綱泰彦,05425,（同）ＪＰＮ技研,
202646091502,おまおじ35歳生誕杯,2026-09-15,ダート,1400,右,雨,不良,9,5,5,リノセロンテ,2023100323,牝3,55,栗原大河,05556,1:36.5,クビ,,-,-,-,-,9-8-8-8,41.7,65.8,7,469(-5),,,,[地]菅原欣也,05319,大島光二,
202646091502,おまおじ35歳生誕杯,2026-09-15,ダート,1400,右,雨,不良,10,6,6,ガーディアンスター,2023106654,牝3,55,沖静男,a0034,1:37.8,6,,-,-,-,-,7-8-11-10,42.5,90.0,9,463(+11),,,,[地]川添明弘,a02f5,田頭勇貴,
202646091502,おまおじ35歳生誕杯,2026-09-15,ダート,1400,右,雨,不良,11,7,9,タマモトップハット,2023102794,牡3,53,河原田菜,01204,1:38.5,3,,-,-,-,-,9-10-9-11,43.5,4.4,2,485(-2),,,,[地]宗綱泰彦,05425,（同）ＪＰＮ技研,
