race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202607030212,3歳未勝利,ダート,1200,良,1,1,ロードフリューゲル,牡3,57.0,田口,栗東上村,,---.-,2023105816,01208,01168
202607030212,3歳未勝利,ダート,1200,良,1,2,ラッキーラグーン,牡3,57.0,亀田,栗東高柳大,,---.-,2023106973,01176,01159
202607030212,3歳未勝利,ダート,1200,良,2,3,スターペスアンナ,牝3,55.0,太宰,栗東石橋,,---.-,2023104619,01037,01140
202607030212,3歳未勝利,ダート,1200,良,2,4,エバイダンス,牝3,54.0,☆田山,栗東鈴木孝,,---.-,2023104397,01220,01111
202607030212,3歳未勝利,ダート,1200,良,3,5,ヒッグスボソン,牡3,55.0,◇永島,栗東高橋忠,,---.-,2023101122,01187,01129
202607030212,3歳未勝利,ダート,1200,良,3,6,ルナフィオーレ,牝3,55.0,斎藤,栗東庄野,,---.-,2023104520,01178,01087
202607030212,3歳未勝利,ダート,1200,良,4,7,アスターエポワス,牝3,55.0,角田和,栗東河嶋,,---.-,2023101047,01186,01198
202607030212,3歳未勝利,ダート,1200,良,4,8,ユウトザイシン,牡3,57.0,藤懸,栗東千田,,---.-,2023101700,01138,01120
202607030212,3歳未勝利,ダート,1200,良,5,9,シャインゴーツ,牡3,55.0,◇今村,栗東北出,,---.-,2023102643,01193,01078
202607030212,3歳未勝利,ダート,1200,良,5,10,フルドフォルク,牡3,57.0,加藤,栗東庄野,,---.-,2023101491,01156,01087
202607030212,3歳未勝利,ダート,1200,良,6,11,ファイアプレイス,牝3,55.0,西村淳,栗東小林,,---.-,2023101162,01171,01185
202607030212,3歳未勝利,ダート,1200,良,6,12,イットガール,牝3,55.0,中井,栗東矢作,,---.-,2023105313,01141,01075
202607030212,3歳未勝利,ダート,1200,良,7,13,アルミラージ,牝3,55.0,団野,栗東小林,,---.-,2023100919,01180,01185
202607030212,3歳未勝利,ダート,1200,良,7,14,マクアケ,牡3,57.0,松若,栗東杉山佳,,---.-,2023100452,01154,01178
202607030212,3歳未勝利,ダート,1200,良,8,15,イッタレイッタレ,セ3,54.0,▲森田,栗東寺島,,---.-,2023105058,01222,01158
202607030212,3歳未勝利,ダート,1200,良,8,16,ヤマニンコルザ,牝3,55.0,吉村,栗東長谷川,,---.-,2023104364,01216,01173
