race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,time_index,time_index_master,start_index,pace_index,last_3f_index,passing_order,last_3f,win_odds,popularity,horse_weight,training_time,trainer_comment,remarks,trainer,trainer_id,owner,prize_money
202347091302,数河高原賞(C),2023-09-13,ダート,1400,右,晴,良,1,5,5,ファイングロー,2019106296,牡4,55,長江慶悟,05635,1:31.1,,**,-,-,-,-,5-2-1,39.6,1.0,1,428(+5),,,,[地]後藤佑耶,a034e,下川欣一,42.0
202347091302,数河高原賞(C),2023-09-13,ダート,1400,右,晴,良,2,6,7,ストレイトスタイル,2016106272,牝7,52,深澤杏花,05637,1:32.3,6,**,-,-,-,-,7-4-3,40.4,34.5,5,414(0),,,,[地]後藤佑耶,a034e,廣崎利洋ＨＤ（株）,14.7
202347091302,数河高原賞(C),2023-09-13,ダート,1400,右,晴,良,3,4,4,キシリトールチョコ,2016106386,牡7,56,浅野皓大,05632,1:32.5,3/4,**,-,-,-,-,8-7-4,39.8,70.9,6,463(-14),,,,[地]藤田正治,05237,（株）ファーストビ,8.4
202347091302,数河高原賞(C),2023-09-13,ダート,1400,右,晴,良,4,7,9,エラキス,2018100435,牝5,54,塚本征吾,05638,1:33.4,4,**,-,-,-,-,2-1-2,42.1,11.4,2,429(+1),,,,[地]藤田正治,05237,インターフェース（同,4.2
202347091302,数河高原賞(C),2023-09-13,ダート,1400,右,晴,良,5,3,3,ウインオリハルコン,2019100196,牡4,56,松本剛志,a0162,1:33.7,1.1/2,**,-,-,-,-,6-6-5,41.6,12.8,3,440(+3),,,,[地]藤田正治,05237,小橋亮太,2.1
202347091302,数河高原賞(C),2023-09-13,ダート,1400,右,晴,良,6,6,6,スプリングムーン,2018103506,牝5,54,細川智史,05602,1:33.9,1.1/2,**,-,-,-,-,10-10-9,40.0,111.9,9,417(-4),,,,[地]藤田正治,05237,組）リノレーシング,
202347091302,数河高原賞(C),2023-09-13,ダート,1400,右,晴,良,7,8,10,アイドゥーテーラー,2019101116,牝4,51,松本一心,05684,1:35.1,6,**,-,-,-,-,9-9-10,42.0,250.7,10,436(0),,,,[地]栗本陽一,a02e1,福永實,
202347091302,数河高原賞(C),2023-09-13,ダート,1400,右,晴,良,8,8,11,アキザクラ,2019104171,牝4,54,東川慎,05634,1:35.2,クビ,**,-,-,-,-,3-5-7,43.7,73.5,7,452(-4),,,,[地]伊藤強一,05076,（同）ＪＰＮ技研,
202347091302,数河高原賞(C),2023-09-13,ダート,1400,右,晴,良,9,1,1,ヨハマンゾクジャ,2019102222,牝4,54,藤原幹生,05521,1:36.0,4,**,-,-,-,-,4-8-8,44.1,77.4,8,476(+4),,,,[地]藤田正治,05237,小橋亮太,
202347091302,数河高原賞(C),2023-09-13,ダート,1400,右,晴,良,10,7,8,ワイエスドラマ,2019109050,牡4,56,森島貴之,a027b,1:37.6,8,**,-,-,-,-,1-3-6,46.4,32.6,4,473(+3),,,,[地]伊藤強一,05076,山下定良,
202347091302,数河高原賞(C),2023-09-13,ダート,1400,右,晴,良,取,2,2,ファイナルイットー,2017100510,牡6,56,加藤誓二,a01b4,,,**,-,-,-,-,,,---,,計不,,,,[地]藤田正治,05237,組）ホースラブ・クラ,
