race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,time_index,time_index_master,start_index,pace_index,last_3f_index,passing_order,last_3f,win_odds,popularity,horse_weight,training_time,trainer_comment,remarks,trainer,trainer_id,owner,prize_money
202444091103,2歳七,2024-09-11,ダート,1200,右,晴,良,1,1,1,ハガクレダイキチ,2022101914,牡2,54,吉井章,05583,1:16.2,,**,-,-,-,-,3-3,38.6,1.6,1,444(-2),,,,[地]的場直之,05711,堤保政,320.0
202444091103,2歳七,2024-09-11,ダート,1200,右,晴,良,2,8,9,ミッションアイズ,2022102661,牡2,54,藤田凌,05559,1:16.5,1.3/4,**,-,-,-,-,2-2,39.1,2.9,2,457(+8),,,,[地]澤佳宏,a0239,（同）ＪＰＮ技研,128.0
202444091103,2歳七,2024-09-11,ダート,1200,右,晴,良,3,5,5,フィールドクィーン,2022107412,牝2,54,今野忠成,05230,1:17.9,7,**,-,-,-,-,7-7,39.6,26.6,6,427(+1),,,,[地]渡部則夫,05506,榊原勝好,80.0
202444091103,2歳七,2024-09-11,ダート,1200,右,晴,良,4,2,2,シーサー,2022104048,牡2,54,野畑凌,05630,1:18.5,3,**,-,-,-,-,5-5,40.6,8.9,3,506(-10),,,,[地]大宮和也,a034d,（株）ケーエム,48.0
202444091103,2歳七,2024-09-11,ダート,1200,右,晴,良,5,7,7,タケノオーカン,2022102359,牡2,54,石川駿介,a021f,1:18.7,1.1/4,**,-,-,-,-,1-1,41.4,34.5,7,416(-5),,,,[地]納谷和玖,a0279,竹原孝昭,32.0
202444091103,2歳七,2024-09-11,ダート,1200,右,晴,良,6,4,4,ブラックナイト,2022101001,牡2,54,達城龍次,05540,1:19.2,2.1/2,**,-,-,-,-,6-6,41.2,14.6,4,443(0),,,,[地]庄子昭彦,a02b3,佐藤良男,
202444091103,2歳七,2024-09-11,ダート,1200,右,晴,良,7,3,3,シャークコパ,2022102451,牝2,54,千田洋,a0277,1:19.3,クビ,**,-,-,-,-,10-10,39.9,139.6,8,465(+2),,,,[地]赤嶺亮,a039f,鮫島明洋,
202444091103,2歳七,2024-09-11,ダート,1200,右,晴,良,8,8,10,セグレタリオレディ,2022107303,牝2,54,仲原大生,05594,1:19.6,1.3/4,**,-,-,-,-,9-9,40.8,199.0,10,413(-7),,,,[地]渡部則夫,05506,（株）ＩＴＦ,
202444091103,2歳七,2024-09-11,ダート,1200,右,晴,良,9,7,8,レナ,2022102667,牝2,54,藤本現暉,05590,1:20.1,2.1/2,**,-,-,-,-,3-4,42.5,23.5,5,441(-10),,,,[地]阪本一栄,05612,平井ひろみ,
202444091103,2歳七,2024-09-11,ダート,1200,右,晴,良,10,6,6,ブレイヴローマン,2022109067,牡2,54,岡村健司,05562,1:21.3,6,**,-,-,-,-,8-8,42.9,175.8,9,390(-8),,,,[地]高岩孝敏,05546,遠藤喜和,
