race_id,race_name,date,surface,distance_m,direction,weather,track_condition,finish_position,waku,horse_number,horse_name,horse_id,sex_age,weight_carried,jockey,jockey_id,time,margin,time_index,time_index_master,start_index,pace_index,last_3f_index,passing_order,last_3f,win_odds,popularity,horse_weight,training_time,trainer_comment,remarks,trainer,trainer_id,owner,prize_money
202404040612,3歳以上1勝クラス,2024-10-20,ダート,1200,左,晴,稍重,1,4,5,ドゥータップ,2021110156,牡3,56,西塚洸二,01200,1:11.5,,**,**,**,**,**,2-2,36.8,2.7,1,504(0),,,,[西]藤原英昭,01055,グリーンフィールズ,800.0
202404040612,3歳以上1勝クラス,2024-10-20,ダート,1200,左,晴,稍重,2,8,13,アメリカンマーチ,2021110136,牡3,57,佐々木大,01197,1:11.8,2,**,**,**,**,**,1-1,37.2,3.2,2,484(+4),,,,[西]池江泰寿,01071,吉澤ホールディングス,320.0
202404040612,3歳以上1勝クラス,2024-10-20,ダート,1200,左,晴,稍重,3,2,2,ザウリ,2019101399,牡5,58,丸山元気,01127,1:12.1,2,**,**,**,**,**,9-7,36.6,8.6,4,526(-18),,,,[西]森田直行,01142,ターフ・スポート,200.0
202404040612,3歳以上1勝クラス,2024-10-20,ダート,1200,左,晴,稍重,4,6,9,ルールシェーバー,2017109029,牡7,58,国分恭介,01124,1:12.4,1.1/2,**,**,**,**,**,13-13,36.4,58.7,9,478(0),,,,[西]北出成人,01078,儀賀好子,120.0
202404040612,3歳以上1勝クラス,2024-10-20,ダート,1200,左,晴,稍重,5,4,4,スターチスブーケ,2021110075,牝3,55,斎藤新,01178,1:12.4,クビ,**,**,**,**,**,5-5,37.2,104.7,12,496(+2),,,,[西]清水久詞,01110,ノルマンディーサラブレッドレーシング,80.0
202404040612,3歳以上1勝クラス,2024-10-20,ダート,1200,左,晴,稍重,6,7,10,アメリカンチーフ,2021110123,牡3,56,小沢大仁,01185,1:12.6,3/4,**,**,**,**,**,12-11,36.9,24.2,6,468(+4),,,,[西]音無秀孝,01002,吉澤ホールディングス,
202404040612,3歳以上1勝クラス,2024-10-20,ダート,1200,左,晴,稍重,7,8,12,メイショウヤーキス,2021102573,牡3,57,大野拓弥,01096,1:12.9,1.3/4,**,**,**,**,**,9-7,37.4,4.0,3,452(+14),,,,[西]飯田祐史,01139,松本好雄,
202404040612,3歳以上1勝クラス,2024-10-20,ダート,1200,左,晴,稍重,8,5,6,ビーコング,2021103595,牡3,56,松本大輝,01191,1:13.1,1.1/4,**,**,**,**,**,3-3,38.1,17.1,5,490(+8),,,,[西]新谷功一,01172,馬場祥晃,
202404040612,3歳以上1勝クラス,2024-10-20,ダート,1200,左,晴,稍重,9,7,11,クイーンアポーン,2019104128,牝5,56,古川吉洋,01015,1:13.1,ハナ,**,**,**,**,**,9-11,37.6,44.3,8,460(-6),,,,[東]土田稔,00417,ジェイアール,
202404040612,3歳以上1勝クラス,2024-10-20,ダート,1200,左,晴,稍重,10,3,3,ターンソウル,2020107103,牡4,58,宮崎北斗,01118,1:13.1,クビ,**,**,**,**,**,3-3,38.1,87.8,11,490(-10),,,,[東]鈴木慎太,01179,グリーンスウォード,
202404040612,3歳以上1勝クラス,2024-10-20,ダート,1200,左,晴,稍重,11,6,8,リオンラファール,2019103318,セ5,58,菊沢一樹,01161,1:13.9,5,**,**,**,**,**,7-7,38.5,58.9,10,530(+14),,,,[東]矢野英一,01108,ノルマンディーサラブレッドレーシング,
202404040612,3歳以上1勝クラス,2024-10-20,ダート,1200,左,晴,稍重,12,5,7,ワタシダケドナニカ,2020103918,牡4,58,黛弘人,01109,1:14.3,2,**,**,**,**,**,5-5,39.1,111.5,13,484(-10),,,,[東]本間忍,01056,松田真由美,
202404040612,3歳以上1勝クラス,2024-10-20,ダート,1200,左,晴,稍重,13,1,1,ギルティプレジャー,2021101682,牝3,52,今村聖奈,01193,1:14.9,4,**,**,**,**,**,7-7,39.5,30.3,7,438(0),,,,[西]寺島良,01158,ゴドルフィン,
