race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202604020209,3歳以上障害未勝利,,,稍,1,1,ジュリアスローズ,牝5,58.0,大江圭,美浦粕谷,,---.-,2021103506,01120,01096
202604020209,3歳以上障害未勝利,,,稍,2,2,スマートフランキー,牡4,60.0,田村太雅,美浦高橋文,,---.-,2022101826,01105,01134
202604020209,3歳以上障害未勝利,,,稍,3,3,コトブキヘスペラス,牡6,60.0,金子,美浦金成,,---.-,2020100209,01052,01132
202604020209,3歳以上障害未勝利,,,稍,3,4,セイウンビッグバン,牡4,57.0,▲水沼,美浦萱野,,---.-,2022100737,01201,01024
202604020209,3歳以上障害未勝利,,,稍,4,5,キャネル,牡5,57.0,▲坂口,美浦手塚久,,---.-,2021105885,01211,01038
202604020209,3歳以上障害未勝利,,,稍,4,6,グロッシェン,牡5,60.0,上野,美浦手塚徳,,---.-,2021104844,01087,01217
202604020209,3歳以上障害未勝利,,,稍,5,7,フェスティヴビーム,セ6,60.0,難波,美浦畠山,,---.-,2020102452,01066,01048
202604020209,3歳以上障害未勝利,,,稍,5,8,ノーブルクライ,牡6,60.0,五十嵐,美浦中舘,,---.-,2020102976,01069,01153
202604020209,3歳以上障害未勝利,,,稍,6,9,タイキエクセロン,牡7,57.0,▲井上,栗東橋田,,---.-,2019103996,01151,01218
202604020209,3歳以上障害未勝利,,,稍,6,10,ノブダブルホワイト,牡4,60.0,江田勇,美浦松永康,,---.-,2022101614,01023,01093
202604020209,3歳以上障害未勝利,,,稍,7,11,バンデルオーラ,牡7,60.0,伴,美浦岩戸,,---.-,2019104915,01149,01051
202604020209,3歳以上障害未勝利,,,稍,7,12,バラジ,セ7,60.0,小牧加,栗東井上,,---.-,2019106698,01196,01214
202604020209,3歳以上障害未勝利,,,稍,8,13,ニシノブレイゼスト,牡4,60.0,中村,美浦高木,,---.-,2022107011,01101,01088
202604020209,3歳以上障害未勝利,,,稍,8,14,オーサムストローク,牡5,60.0,草野,美浦伊藤圭,,---.-,2021100557,01113,01023
