race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202607020206,木曽川特別,芝,2000,良,1,1,サヴォアフェール,牡3,54.0,松山,栗東杉山晴,,---.-,2023105645,01126,01157
202607020206,木曽川特別,芝,2000,良,2,2,レッドラージャ,牡3,53.0,坂井,栗東友道,,---.-,2023107227,01163,01061
202607020206,木曽川特別,芝,2000,良,3,3,ツーエムクロノス,牡4,55.0,酒井,栗東本田,,---.-,2022103651,01034,01099
202607020206,木曽川特別,芝,2000,良,4,4,ハッピーダンチャン,牡4,54.0,国分優,栗東小椋,,---.-,2022100529,01125,01197
202607020206,木曽川特別,芝,2000,良,5,5,ホウオウタイタン,牝4,54.0,横山武,栗東須貝,,---.-,2022103278,01170,01105
202607020206,木曽川特別,芝,2000,良,6,6,マディソンガール,牝4,54.0,川田,栗東中内田,,---.-,2022105098,01088,01137
202607020206,木曽川特別,芝,2000,良,7,7,コンフェルマ,セ5,55.0,幸,栗東寺島,,---.-,2021105970,00732,01158
202607020206,木曽川特別,芝,2000,良,7,8,オデット,牝4,52.0,田山,栗東緒方,,---.-,2022101925,01220,01193
202607020206,木曽川特別,芝,2000,良,8,9,コリカンチャ,セ4,54.0,吉村,栗東井上,,---.-,2022104623,01216,01214
202607020206,木曽川特別,芝,2000,良,8,10,エアビッグマム,牝4,54.0,Ｍデムーロ,栗東笹田,,---.-,2022105250,05212,01104
