race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202601020409,3歳以上1勝クラス,ダート,1700,稍,1,1,マテンロウカナロア,牡4,58.0,横山和,栗東野中,,---.-,2022101445,01140,01098
202601020409,3歳以上1勝クラス,ダート,1700,稍,2,2,ウヌボレヤサン,セ5,57.0,☆長浜,美浦本間,,---.-,2021104052,01214,01056
202601020409,3歳以上1勝クラス,ダート,1700,稍,3,3,フクシマブリルハム,牡3,55.0,横山琉,美浦小島,,---.-,2023105405,01192,01068
202601020409,3歳以上1勝クラス,ダート,1700,稍,4,4,ステラデルークス,牡3,55.0,横山武,美浦鈴木伸,,---.-,2023102263,01170,01026
202601020409,3歳以上1勝クラス,ダート,1700,稍,5,5,ホウオウバローロ,牡5,58.0,石川倭,栗東前川,,---.-,2021105772,05534,01210
202601020409,3歳以上1勝クラス,ダート,1700,稍,6,6,デルマホダカ,牝3,50.0,▲遠藤,美浦菊沢,,---.-,2023101362,01218,01115
202601020409,3歳以上1勝クラス,ダート,1700,稍,6,7,イサギ,牡3,55.0,小沢,栗東小椋,,---.-,2023101713,01185,01197
202601020409,3歳以上1勝クラス,ダート,1700,稍,7,8,サマーナイト,牡4,54.0,★河原田,栗東寺島,,---.-,2022104729,01204,01158
202601020409,3歳以上1勝クラス,ダート,1700,稍,7,9,チェイサー,牡3,52.0,▲佐藤,美浦相沢,,---.-,2023104603,01207,01020
202601020409,3歳以上1勝クラス,ダート,1700,稍,8,10,ブリオメンテ,牡5,58.0,武豊,栗東千田,,---.-,2021100303,00666,01120
202601020409,3歳以上1勝クラス,ダート,1700,稍,8,11,シックスパック,牡4,56.0,◇古川奈,美浦戸田,,---.-,2022102961,01190,01054
