race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id,popularity
202604030401,3歳以上障害未勝利,,,良,1,1,フレイムジョーカー,牡7,60.0,大江圭,美浦岩戸,496(+2),39.4,2019105745,01120,01051,7
202604030401,3歳以上障害未勝利,,,良,2,2,ニシノインヴィクタ,,,伴,美浦本間,,-3.0,2021100190,01149,01056,9999
202604030401,3歳以上障害未勝利,,,良,3,3,ニシノクードクール,牝4,57.0,▲水沼,美浦武藤,454(+6),53.1,2022106999,01201,01064,9
202604030401,3歳以上障害未勝利,,,良,4,4,メイショウブレゲ,牡7,60.0,中村,栗東本田,478(0),18.3,2019104091,01101,01099,6
202604030401,3歳以上障害未勝利,,,良,4,5,マルディランダ,牡6,60.0,上野,美浦金成,492(+8),2.5,2020103063,01087,01132,1
202604030401,3歳以上障害未勝利,,,良,5,6,エポカスピーガ,牝4,57.0,▲井上,美浦田中剛,484(+2),43.5,2022101532,01151,01119,8
202604030401,3歳以上障害未勝利,,,良,5,7,バトンロード,牡4,57.0,▲小林凌,美浦粕谷,490(+4),255.3,2022103285,01177,01096,11
202604030401,3歳以上障害未勝利,,,良,6,8,ブラックシールド,牡7,60.0,小牧加,栗東小栗,472(+4),6.9,2019105197,01196,01194,4
202604030401,3歳以上障害未勝利,,,良,6,9,オーサムストローク,牡5,60.0,草野,美浦伊藤圭,456(+4),5.6,2021100557,01113,01023,3
202604030401,3歳以上障害未勝利,,,良,7,10,ヨシノヤッタルデー,牡5,60.0,黒岩,栗東中竹,466(+2),159.5,2021102336,01072,01039,10
202604030401,3歳以上障害未勝利,,,良,7,11,トラマンダーレ,セ6,58.0,△坂口,美浦浅利,502(+2),14.9,2020103486,01211,01204,5
202604030401,3歳以上障害未勝利,,,良,8,12,スノーリン,セ4,60.0,江田勇,美浦和田雄,458(-4),283.7,2022103588,01023,01143,12
202604030401,3歳以上障害未勝利,,,良,8,13,ゴールデンステップ,牝5,58.0,高田,美浦和田勇,502(+10),2.9,2021103555,01046,01165,2
