race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202607020712,3歳未勝利,ダート,1200,良,1,1,タマモビスケット,牝3,53.0,△柴田裕,栗東中竹,,---.-,2023102448,01212,01039
202607020712,3歳未勝利,ダート,1200,良,1,2,ワンダーミューズ,牝3,55.0,松若,栗東今野,,---.-,2023100166,01154,01128
202607020712,3歳未勝利,ダート,1200,良,2,3,ブロンザイト,牡3,57.0,国分優,栗東福永,,---.-,2023106979,01125,01203
202607020712,3歳未勝利,ダート,1200,良,2,4,フェイトブレイカー,セ3,57.0,秋山稔,栗東坂口,,---.-,2023101803,01181,01170
202607020712,3歳未勝利,ダート,1200,良,3,5,ナムラロダン,牡3,56.0,☆田山,栗東長谷川,,---.-,2023106223,01220,01173
202607020712,3歳未勝利,ダート,1200,良,3,6,ザキノフレンズ,牡3,57.0,団野,栗東東田,,---.-,2023104433,01180,01209
202607020712,3歳未勝利,ダート,1200,良,4,7,チョウスター,牝3,55.0,幸,栗東羽月,,---.-,2023104226,00732,01091
202607020712,3歳未勝利,ダート,1200,良,4,8,アイアン,牡3,57.0,吉村,栗東辻野,,---.-,2023103096,01216,01183
202607020712,3歳未勝利,ダート,1200,良,5,9,ペコリズム,牝3,55.0,田口,栗東森田,,---.-,2023106339,01208,01142
202607020712,3歳未勝利,ダート,1200,良,5,10,ブルークレスト,牡3,57.0,城戸,栗東宮地,,---.-,2023101888,01147,01211
202607020712,3歳未勝利,ダート,1200,良,6,11,ハッピーリオン,牝3,55.0,太宰,栗東武英,,---.-,2023101899,01037,01161
202607020712,3歳未勝利,ダート,1200,良,6,12,チェカ,牝3,55.0,西塚,栗東小崎,,---.-,2023104385,01200,01085
202607020712,3歳未勝利,ダート,1200,良,7,13,クリノゴージャス,牝3,52.0,▲森田,栗東荒川,,---.-,2023102488,01222,01095
202607020712,3歳未勝利,ダート,1200,良,7,14,ファーヴニル,牝3,55.0,筒井勇,栗東千田,,---.-,2023101691,05408,01120
202607020712,3歳未勝利,ダート,1200,良,8,15,ゴールドアーチ,牡3,57.0,岩田望,栗東坂口,,---.-,2023102051,01174,01170
202607020712,3歳未勝利,ダート,1200,良,8,16,ミスジェイド,牝3,55.0,長岡,栗東杉山佳,,---.-,2023104199,01142,01178
