race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202601010707,3歳以上1勝クラス,芝,2000,良,1,1,メリザンド,牝4,56.0,菊沢,美浦小手川,,---.-,2022105182,01161,01171
202601010707,3歳以上1勝クラス,芝,2000,良,2,2,エリナ,牝4,54.0,◇古川奈,美浦戸田,,---.-,2022101492,01190,01054
202601010707,3歳以上1勝クラス,芝,2000,良,2,3,ミッキーテネシー,牝3,53.0,横山武,栗東中内田,,---.-,2023102238,01170,01137
202601010707,3歳以上1勝クラス,芝,2000,良,3,4,アンディムジーク,牝3,53.0,古川吉,栗東渡辺,,---.-,2023103797,01015,01155
202601010707,3歳以上1勝クラス,芝,2000,良,3,5,エイカイコバチ,牝3,53.0,小沢,栗東藤原,,---.-,2023107144,01185,01055
202601010707,3歳以上1勝クラス,芝,2000,良,4,6,エトワールブーケ,牝3,53.0,横山和,栗東昆,,---.-,2023105993,01140,01044
202601010707,3歳以上1勝クラス,芝,2000,良,4,7,ニシノエピカリ,牝4,52.0,★河原田,美浦秋本,,---.-,2022100724,01204,01213
202601010707,3歳以上1勝クラス,芝,2000,良,5,8,ヴァーナリー,牝4,55.0,☆舟山,美浦浅利,,---.-,2022104977,01221,01204
202601010707,3歳以上1勝クラス,芝,2000,良,5,9,アドマイヤシュラ,牝3,53.0,佐々木,栗東友道,,---.-,2023106840,01197,01061
202601010707,3歳以上1勝クラス,芝,2000,良,6,10,ドマーネ,牝4,56.0,浜中,栗東辻野,,---.-,2022103271,01115,01183
202601010707,3歳以上1勝クラス,芝,2000,良,6,11,ディヒターリーベ,牝4,56.0,石川倭,美浦高橋文,,---.-,2022105153,05534,01134
202601010707,3歳以上1勝クラス,芝,2000,良,7,12,エイトスターズ,牝6,53.0,▲小林美,栗東坂口,,---.-,2020103772,01206,01170
202601010707,3歳以上1勝クラス,芝,2000,良,7,13,セットエトワール,牝3,52.0,☆長浜,美浦鹿戸,,---.-,2023103792,01214,01097
202601010707,3歳以上1勝クラス,芝,2000,良,8,14,キタノサリスカ,牝3,50.0,▲和田陽,栗東羽月,,---.-,2023105977,01223,01091
202601010707,3歳以上1勝クラス,芝,2000,良,8,15,ルージュスティーズ,牝4,56.0,吉田隼,美浦松尾,,---.-,2022103063,01095,01220
