race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202609040204,3歳未勝利,芝,2000,良,1,1,ロールスワン,牡3,57.0,中井,栗東中内田,,---.-,2023105805,01141,01137
202609040204,3歳未勝利,芝,2000,良,1,2,ディアーモルタル,牝3,54.0,☆田山,栗東宮本,,---.-,2023107125,01220,01073
202609040204,3歳未勝利,芝,2000,良,2,3,ティタノマキア,牝3,55.0,松山,栗東池添,,---.-,2023107092,01126,01144
202609040204,3歳未勝利,芝,2000,良,2,4,パンキー,牡3,57.0,西村淳,栗東茶木,,---.-,2023102310,01171,01181
202609040204,3歳未勝利,芝,2000,良,3,5,レイワノキセキ,牡3,57.0,高倉,栗東本田,,---.-,2023102718,01130,01099
202609040204,3歳未勝利,芝,2000,良,3,6,フィールライクユー,牝3,55.0,川須,栗東森田,,---.-,2023106157,01128,01142
202609040204,3歳未勝利,芝,2000,良,4,7,ドットカモン,牡3,57.0,西塚,栗東笹田,,---.-,2023104773,01200,01104
202609040204,3歳未勝利,芝,2000,良,4,8,オーマイラッキーン,牝3,53.0,◇永島,栗東高橋康,,---.-,2023102060,01187,01135
202609040204,3歳未勝利,芝,2000,良,5,9,ミッキーギャラン,牡3,57.0,高杉,栗東前川,,---.-,2023105343,01213,01210
202609040204,3歳未勝利,芝,2000,良,5,10,グリミスティ,牝3,52.0,▲森田,栗東森田,,---.-,2023101308,01222,01142
202609040204,3歳未勝利,芝,2000,良,6,11,ライツェントライゼ,牝3,55.0,松若,栗東梅田,,---.-,2023106414,01154,01084
202609040204,3歳未勝利,芝,2000,良,6,12,ウィスピア,牡3,57.0,国分恭,栗東小林,,---.-,2023102384,01124,01185
202609040204,3歳未勝利,芝,2000,良,7,13,インヴァイト,牝3,55.0,加藤,栗東杉山晴,,---.-,2023101748,01156,01157
202609040204,3歳未勝利,芝,2000,良,7,14,ヴェルサイユシエル,牝3,55.0,幸,栗東斉藤崇,,---.-,2023103199,00732,01151
202609040204,3歳未勝利,芝,2000,良,8,15,クロスボーダー,牝3,55.0,川田,栗東小林,,---.-,2023106982,01088,01185
202609040204,3歳未勝利,芝,2000,良,8,16,ノチェブエナ,牝3,55.0,富田,栗東小栗,,---.-,2023103708,01168,01194
