race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202601020601,3歳未勝利,ダート,1700,稍,1,1,ルージュエピック,牝3,55.0,松本,栗東田中克,484(-2),---.-,2023106616,01191,01180
202601020601,3歳未勝利,ダート,1700,稍,2,2,テンレッドサン,牝3,55.0,丹内,栗東西園翔,442(-4),---.-,2023104101,01091,01196
202601020601,3歳未勝利,ダート,1700,稍,3,3,エリカビアリッツ,牝3,55.0,鮫島駿,美浦堀,446(-8),---.-,2023102608,01157,01070
202601020601,3歳未勝利,ダート,1700,稍,4,4,ルージュリヴィエラ,牝3,53.0,◇小林美,美浦嘉藤,410(-8),---.-,2023105608,01206,01195
202601020601,3歳未勝利,ダート,1700,稍,4,5,サンセリテ,牝3,54.0,☆長浜,美浦鹿戸,456(0),---.-,2023107068,01214,01097
202601020601,3歳未勝利,ダート,1700,稍,5,6,ウォータースパウト,牝3,55.0,吉田隼,美浦小笠,470(-2),---.-,2023105555,01095,01076
202601020601,3歳未勝利,ダート,1700,稍,5,7,ワンダーアスク,牝3,55.0,川又,栗東笹田,440(0),---.-,2023103191,01166,01104
202601020601,3歳未勝利,ダート,1700,稍,6,8,クリコイーコ,牝3,52.0,▲遠藤,栗東荒川,454(-6),---.-,2023100786,01218,01095
202601020601,3歳未勝利,ダート,1700,稍,6,9,シンデレラカラー,牝3,55.0,原田和,美浦加藤和,454(0),---.-,2023101778,01143,01077
202601020601,3歳未勝利,ダート,1700,稍,7,10,セラサイト,牝3,55.0,横山武,栗東茶木,492(+2),---.-,2023107306,01170,01181
202601020601,3歳未勝利,ダート,1700,稍,7,11,マスカルポーネ,牝3,55.0,斎藤,美浦水野,452(+4),---.-,2023104632,01178,01094
202601020601,3歳未勝利,ダート,1700,稍,8,12,ティンクルバレット,牝3,53.0,◇古川奈,栗東池添,426(+2),---.-,2023107042,01190,01144
202601020601,3歳未勝利,ダート,1700,稍,8,13,サマースプラッシュ,牝3,52.0,▲和田陽,美浦石栗,504(-4),---.-,2023106163,01223,01043
