race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202606040208,3歳以上1勝クラス,ダート,1800,重,1,1,ジーティーブラック,牡3,55.0,菊沢,美浦菊沢,,---.-,2023106052,01161,01115
202606040208,3歳以上1勝クラス,ダート,1800,重,1,2,ノーウェアマン,牡3,55.0,津村,美浦浅利,,---.-,2023106694,01092,01204
202606040208,3歳以上1勝クラス,ダート,1800,重,2,3,アイビーチーキー,牡3,52.0,▲上里,美浦加藤士,,---.-,2023106573,01217,01169
202606040208,3歳以上1勝クラス,ダート,1800,重,2,4,モヴレクス,牡5,58.0,丸山,美浦金成,,---.-,2021105074,01127,01132
202606040208,3歳以上1勝クラス,ダート,1800,重,3,5,エコロストーム,牝3,51.0,△石神道,美浦千葉,,---.-,2023102405,01209,01199
202606040208,3歳以上1勝クラス,ダート,1800,重,3,6,タケルムサシ,牡3,55.0,団野,美浦斎藤誠,,---.-,2023105177,01180,01086
202606040208,3歳以上1勝クラス,ダート,1800,重,4,7,ストーリーオブラブ,牝3,53.0,江田照,美浦小野,,---.-,2023106587,00689,01125
202606040208,3歳以上1勝クラス,ダート,1800,重,4,8,ガーデンカメリア,牝5,54.0,△石田,美浦古賀大,,---.-,2021110139,01203,01222
202606040208,3歳以上1勝クラス,ダート,1800,重,5,9,ボニープリンス,牡3,55.0,三浦,美浦大竹,,---.-,2023107329,01122,01102
202606040208,3歳以上1勝クラス,ダート,1800,重,5,10,ユキノグラス,牡3,55.0,大野,美浦小笠,,---.-,2023102646,01096,01076
202606040208,3歳以上1勝クラス,ダート,1800,重,6,11,シンギュラリティ,牡3,55.0,ミシェル,美浦西田,,---.-,2023104472,05586,01187
202606040208,3歳以上1勝クラス,ダート,1800,重,6,12,ソニックキャット,牡3,55.0,岩田康,美浦中舘,,---.-,2023103698,05203,01153
202606040208,3歳以上1勝クラス,ダート,1800,重,7,13,カフェシューター,牡3,55.0,ルメール,美浦中舘,,---.-,2023100368,05339,01153
202606040208,3歳以上1勝クラス,ダート,1800,重,7,14,ラヴアンドライク,牝4,56.0,原,美浦稲垣,,---.-,2022104570,01184,01167
202606040208,3歳以上1勝クラス,ダート,1800,重,8,15,メトロポリターナ,牝5,56.0,丸田,美浦粕谷,,---.-,2021110040,01117,01096
202606040208,3歳以上1勝クラス,ダート,1800,重,8,16,メディチパワー,牡3,55.0,木幡巧,美浦中川,,---.-,2023100419,01162,01081
