race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202603020806,2歳新馬,芝,1200,1,1,エリンヘラクレス,牡2,53.0,△石神道,美浦清水英,,---.-,2024103242,01209,01080
202603020806,2歳新馬,芝,1200,1,2,トランサルピナ,牡2,55.0,荻野極,美浦中舘,,---.-,2024103471,01160,01153
202603020806,2歳新馬,芝,1200,2,3,セイウンリリーナ,牝2,55.0,武藤,美浦水野,,---.-,2024103842,01169,01094
202603020806,2歳新馬,芝,1200,2,4,ドリームユー,牝2,55.0,嶋田,美浦西田,,---.-,2024102843,01134,01187
202603020806,2歳新馬,芝,1200,3,5,クールボビー,牡2,52.0,▲石田,美浦矢野,,---.-,2024105497,01203,01108
202603020806,2歳新馬,芝,1200,3,6,グルーヴェンス,牡2,55.0,三浦,美浦高柳瑞,,---.-,2024101344,01122,01118
202603020806,2歳新馬,芝,1200,4,7,ミラクルオーラ,牡2,55.0,石川,美浦松永康,,---.-,2024104532,01150,01093
202603020806,2歳新馬,芝,1200,4,8,ヴィンチェローズ,牡2,55.0,原,美浦青木,,---.-,2024101502,01184,01156
202603020806,2歳新馬,芝,1200,5,9,キミヘノメロディー,牡2,55.0,菊沢,美浦石栗,,---.-,2024105225,01161,01043
202603020806,2歳新馬,芝,1200,5,10,セイウンイーリス,牝2,55.0,野中,美浦深山,,---.-,2024103860,01158,01174
202603020806,2歳新馬,芝,1200,6,11,ヴァンデエス,牝2,55.0,大野,美浦中舘,,---.-,2024103029,01096,01153
202603020806,2歳新馬,芝,1200,6,12,ドナチャージ,牝2,55.0,杉原,美浦栗田,,---.-,2024101353,01135,01127
202603020806,2歳新馬,芝,1200,7,13,アイアムキレマスネ,牡2,55.0,津村,美浦奥平,,---.-,2024102201,01092,01074
202603020806,2歳新馬,芝,1200,7,14,チャランダマルツ,牝2,55.0,坂井,美浦上原佑,,---.-,2024106609,01163,01192
202603020806,2歳新馬,芝,1200,8,15,コスモルトチェコ,牡2,55.0,丸田,美浦石栗,,---.-,2024102436,01117,01043
202603020806,2歳新馬,芝,1200,8,16,アルニタク,牡2,52.0,▲佐藤,美浦伊藤圭,,---.-,2024105692,01207,01023
