race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202603020809,南相馬特別,芝,1200,1,1,ガラベイヤ,牝3,53.0,石川,美浦加藤士,,---.-,2023107279,01150,01169
202603020809,南相馬特別,芝,1200,1,2,ダンケルド,セ4,58.0,杉原,美浦森一,,---.-,2022104722,01135,01201
202603020809,南相馬特別,芝,1200,2,3,ヴァンヴィーヴ,牡5,58.0,戸崎圭,栗東牧浦,,---.-,2021101399,05386,01113
202603020809,南相馬特別,芝,1200,2,4,カリーシ,牝5,56.0,大野,美浦武井,,---.-,2021105833,01096,01147
202603020809,南相馬特別,芝,1200,3,5,マイネルラッシュ,牡6,58.0,武藤,美浦水野,,---.-,2020105803,01169,01094
202603020809,南相馬特別,芝,1200,3,6,ヴェントゥーラ,牝4,56.0,田辺,栗東小栗,,---.-,2022104186,01075,01194
202603020809,南相馬特別,芝,1200,4,7,キョウエイボニータ,牝4,56.0,松岡,美浦伊藤伸,,---.-,2022101906,01085,01031
202603020809,南相馬特別,芝,1200,4,8,セイウンデセオ,牝5,56.0,菊沢,美浦小手川,,---.-,2021100248,01161,01171
202603020809,南相馬特別,芝,1200,5,9,イグニション,牡6,58.0,石橋脩,栗東畑端,,---.-,2020103898,01077,01188
202603020809,南相馬特別,芝,1200,5,10,プリティディーヴァ,牝4,56.0,坂井,美浦田中博,,---.-,2022110015,01163,01162
202603020809,南相馬特別,芝,1200,6,11,ファビュラススター,牡5,58.0,原,美浦大竹,,---.-,2021103478,01184,01102
202603020809,南相馬特別,芝,1200,6,12,ルージュブリッツ,牝3,53.0,津村,美浦古賀慎,,---.-,2023101558,01092,01079
202603020809,南相馬特別,芝,1200,7,13,ハッピーエンジェル,牝3,53.0,三浦,美浦武市,,---.-,2023100797,01122,01089
202603020809,南相馬特別,芝,1200,7,14,ポッドデスペア,牡3,55.0,荻野極,美浦畠山,,---.-,2023103983,01160,01048
202603020809,南相馬特別,芝,1200,8,15,ロードトレゾール,牡5,58.0,団野,栗東清水久,,---.-,2021100144,01180,01110
202603020809,南相馬特別,芝,1200,8,16,クレオズニードル,牝4,56.0,野中,美浦和田勇,,---.-,2022101629,01158,01165
