race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202610020810,宮崎S,ダート,1700,1,1,ジューンエオス,牝4,54.0,西村淳,栗東武英,,---.-,2022110069,01171,01161
202610020810,宮崎S,ダート,1700,1,2,メイショウシナノ,牡6,55.0,菱田,栗東大橋,,---.-,2020106635,01144,01065
202610020810,宮崎S,ダート,1700,2,3,ダノンスウィッチ,牡5,55.0,松若,栗東東田,,---.-,2021105598,01154,01209
202610020810,宮崎S,ダート,1700,2,4,グランキングオー,牡4,54.0,渡辺竜,栗東高橋康,,---.-,2022100664,05558,01135
202610020810,宮崎S,ダート,1700,3,5,テーオールビー,牝5,52.0,藤懸,栗東宮,,---.-,2021109027,01138,01018
202610020810,宮崎S,ダート,1700,3,6,カミノレアル,牡4,55.0,田口,栗東今野,,---.-,2022104550,01208,01128
202610020810,宮崎S,ダート,1700,4,7,プロミシングスター,牡5,54.0,秋山稔,栗東高橋忠,,---.-,2021103073,01181,01129
202610020810,宮崎S,ダート,1700,4,8,モズカトレア,牝4,52.0,田山,栗東井上,,---.-,2022102123,01220,01214
202610020810,宮崎S,ダート,1700,5,9,マッシャーブルム,牡5,56.0,鮫島良,栗東河嶋,,---.-,2021106157,01099,01198
202610020810,宮崎S,ダート,1700,5,10,ナヴォーナ,牡6,55.0,幸,栗東矢作,,---.-,2020103456,00732,01075
202610020810,宮崎S,ダート,1700,6,11,メイショウオーロラ,牝6,51.0,高倉,栗東本田,,---.-,2020101209,01130,01099
202610020810,宮崎S,ダート,1700,6,12,サイモンシュバリエ,牡4,56.0,吉村,栗東梅田,,---.-,2022102223,01216,01084
202610020810,宮崎S,ダート,1700,7,13,レヴァンテシチー,牡4,55.0,松山,栗東柴田,,---.-,2022104267,01126,01216
202610020810,宮崎S,ダート,1700,7,14,カルパ,牡5,55.0,酒井,栗東須貝,,---.-,2021105736,01034,01105
202610020810,宮崎S,ダート,1700,8,15,インザモーメント,セ5,56.0,高杉,栗東田中克,,---.-,2021106635,01213,01180
202610020810,宮崎S,ダート,1700,8,16,アレナパラシオ,牡5,56.0,富田,栗東四位,,---.-,2021100752,01168,01184
