race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202603020807,3歳未勝利,ダート,1700,1,1,ライヴギムレット,牝3,55.0,野中,美浦大和田,,---.-,2023102320,01158,01124
202603020807,3歳未勝利,ダート,1700,2,2,サイモングリーマン,牡3,57.0,木幡育,美浦的場,,---.-,2023102050,01167,01063
202603020807,3歳未勝利,ダート,1700,2,3,チェイサー,牡3,54.0,▲佐藤,美浦相沢,,---.-,2023104603,01207,01020
202603020807,3歳未勝利,ダート,1700,3,4,イントゥザウインド,牡3,57.0,坂井,美浦尾関,,---.-,2023103753,01163,01103
202603020807,3歳未勝利,ダート,1700,3,5,キタノドンカルロ,牡3,57.0,柴田大,美浦粕谷,,---.-,2023102651,01009,01096
202603020807,3歳未勝利,ダート,1700,4,6,ラヴィプランドール,牝3,55.0,小林脩,美浦浅利,,---.-,2023100200,01183,01204
202603020807,3歳未勝利,ダート,1700,4,7,ユイノサダハル,牡3,57.0,江田照,美浦古賀慎,,---.-,2023101841,00689,01079
202603020807,3歳未勝利,ダート,1700,5,8,ジュングロワール,牡3,57.0,石川,美浦堀内,,---.-,2023107425,01150,01189
202603020807,3歳未勝利,ダート,1700,5,9,ファナティカル,牡3,57.0,原,美浦中川,,---.-,2023106787,01184,01081
202603020807,3歳未勝利,ダート,1700,6,10,パワポケグッド,牡3,54.0,▲上里,美浦大和田,,---.-,2023106198,01217,01124
202603020807,3歳未勝利,ダート,1700,6,11,リアルパラダイス,牡3,57.0,木幡巧,美浦西田,,---.-,2023105411,01162,01187
202603020807,3歳未勝利,ダート,1700,7,12,マイトリックスター,牝3,52.0,▲石田,美浦和田勇,,---.-,2023101731,01203,01165
202603020807,3歳未勝利,ダート,1700,7,13,ファイアリービート,牡3,57.0,大野,美浦鈴木慎,,---.-,2023101135,01096,01179
202603020807,3歳未勝利,ダート,1700,8,14,スルーザゴールド,牡3,57.0,杉原,美浦青木,,---.-,2023106793,01135,01156
202603020807,3歳未勝利,ダート,1700,8,15,テキサスバローズ,牡3,57.0,菊沢,美浦蛯名正,,---.-,2023102123,01161,01191
