race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202603020812,3歳以上1勝クラス,ダート,1700,1,1,アルデキングダム,牡3,55.0,横山典,美浦村田,,---.-,2023102160,00660,01190
202603020812,3歳以上1勝クラス,ダート,1700,2,2,メリーサウンド,牝4,56.0,大野,美浦小笠,,---.-,2022105516,01096,01076
202603020812,3歳以上1勝クラス,ダート,1700,2,3,ソナタン,牡4,58.0,津村,美浦和田勇,,---.-,2022105241,01092,01165
202603020812,3歳以上1勝クラス,ダート,1700,3,4,ジーティーブラック,牡3,55.0,菊沢,美浦菊沢,,---.-,2023106052,01161,01115
202603020812,3歳以上1勝クラス,ダート,1700,3,5,ノアチュロス,牝4,56.0,杉原,美浦中舘,,---.-,2022102349,01135,01153
202603020812,3歳以上1勝クラス,ダート,1700,4,6,サムシングニュー,牡3,53.0,△石神道,美浦鹿戸,,---.-,2023102364,01209,01097
202603020812,3歳以上1勝クラス,ダート,1700,4,7,イサチルシーキング,牡3,55.0,木幡巧,美浦辻,,---.-,2023107394,01162,01182
202603020812,3歳以上1勝クラス,ダート,1700,5,8,スーパーホース,セ4,58.0,石川,美浦堀内,,---.-,2022100485,01150,01189
202603020812,3歳以上1勝クラス,ダート,1700,5,9,キングプロフィット,牡5,55.0,▲石田,美浦天間,,---.-,2021107012,01203,01090
202603020812,3歳以上1勝クラス,ダート,1700,6,10,ノーウェアマン,牡3,55.0,田辺,美浦浅利,,---.-,2023106694,01075,01204
202603020812,3歳以上1勝クラス,ダート,1700,6,11,エアトベーレ,牝3,53.0,嶋田,美浦手塚久,,---.-,2023100964,01134,01038
202603020812,3歳以上1勝クラス,ダート,1700,7,12,ウインドワンピース,牡6,58.0,野中,美浦新開,,---.-,2020103901,01158,01116
202603020812,3歳以上1勝クラス,ダート,1700,7,13,カイトヴィント,牡4,58.0,柴田大,美浦和田雄,,---.-,2022102991,01009,01143
202603020812,3歳以上1勝クラス,ダート,1700,8,14,リポジノ,牝4,56.0,小崎,美浦秋本,,---.-,2022104301,01152,01213
202603020812,3歳以上1勝クラス,ダート,1700,8,15,ヘルヴェティオス,牡4,58.0,坂井,美浦金成,,---.-,2022104619,01163,01132
