race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202602011208,3歳以上1勝クラス,ダート,1000,1,1,レストプレドゥモア,牝4,56.0,小沢,栗東小林,,---.-,2022101418,01185,01185
202602011208,3歳以上1勝クラス,ダート,1000,2,2,プレザントトーン,牝3,53.0,佐々木,美浦秋本,,---.-,2023103809,01197,01213
202602011208,3歳以上1勝クラス,ダート,1000,3,3,イングラム,牡3,54.0,☆舟山,栗東千田,,---.-,2023102427,01221,01120
202602011208,3歳以上1勝クラス,ダート,1000,4,4,ワイドデコラシオン,牡4,58.0,横山武,栗東辻野,,---.-,2022103306,01170,01183
202602011208,3歳以上1勝クラス,ダート,1000,5,5,グレイトソン,牡3,52.0,▲和田陽,栗東鈴木孝,,---.-,2023105059,01223,01111
202602011208,3歳以上1勝クラス,ダート,1000,6,6,キャンドルマス,牡5,58.0,武豊,栗東小崎,,---.-,2021101624,00666,01085
202602011208,3歳以上1勝クラス,ダート,1000,7,7,グッバイウェーブ,牝4,56.0,丹内,美浦中川,,---.-,2022102492,01091,01081
202602011208,3歳以上1勝クラス,ダート,1000,7,8,フレンズプラス,牝3,53.0,荻野琢,栗東宮本,,---.-,2023104539,01112,01073
202602011208,3歳以上1勝クラス,ダート,1000,8,9,メイショウハッブル,牡5,54.0,★河原田,栗東石橋,,---.-,2021102550,01204,01140
202602011208,3歳以上1勝クラス,ダート,1000,8,10,タイセイモノリス,牡3,55.0,横山和,美浦栗田,,---.-,2023100655,01140,01127
