race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202603020811,福島テレビ賞,ダート,1150,1,1,メイショウホウレン,牡5,58.0,坂井,栗東安達,,---.-,2021103716,01163,01042
202603020811,福島テレビ賞,ダート,1150,1,2,ジョーローリット,牝5,55.0,武藤,栗東中竹,,---.-,2021100768,01169,01039
202603020811,福島テレビ賞,ダート,1150,2,3,ロードアウォード,セ6,58.0,津村,栗東吉岡,,---.-,2020100162,01092,01176
202603020811,福島テレビ賞,ダート,1150,2,4,カズゴルティス,セ5,57.0,小崎,栗東西園翔,,---.-,2021105608,01152,01196
202603020811,福島テレビ賞,ダート,1150,3,5,エコロアゼル,牡4,57.0,団野,栗東森秀,,---.-,2022110107,01180,00427
202603020811,福島テレビ賞,ダート,1150,3,6,ケイアイアニラ,牡6,57.0,丸田,栗東吉岡,,---.-,2020104228,01117,01176
202603020811,福島テレビ賞,ダート,1150,4,7,ガビーズシスター,牝5,57.0,戸崎圭,美浦森一,,---.-,2021104461,05386,01201
202603020811,福島テレビ賞,ダート,1150,4,8,マニバドラ,牡6,58.0,荻野極,栗東森秀,,---.-,2020110105,01160,00427
202603020811,福島テレビ賞,ダート,1150,5,9,ジャスパーゴールド,セ8,58.0,松岡,栗東森秀,,---.-,2018110126,01085,00427
202603020811,福島テレビ賞,ダート,1150,5,10,ゲッティヴィラ,牡4,57.0,石川,栗東小栗,,---.-,2022110151,01150,01194
202603020811,福島テレビ賞,ダート,1150,6,11,プレゼンティーア,牝5,55.0,大野,栗東田中克,,---.-,2021102153,01096,01180
202603020811,福島テレビ賞,ダート,1150,6,12,グッジョブ,牡6,57.0,菊沢,栗東牧浦,,---.-,2020101182,01161,01113
202603020811,福島テレビ賞,ダート,1150,7,13,ユキマル,牡6,57.0,田辺,美浦尾形,,---.-,2020101174,01075,01141
202603020811,福島テレビ賞,ダート,1150,7,14,ファムエレガンテ,牝4,55.0,三浦,栗東中村,,---.-,2022110142,01122,01186
202603020811,福島テレビ賞,ダート,1150,8,15,ショウナンアビアス,牡6,57.0,石橋脩,美浦加藤士,,---.-,2020104597,01077,01169
202603020811,福島テレビ賞,ダート,1150,8,16,ルディック,牡5,57.0,原,栗東高野,,---.-,2021110008,01184,01117
