race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202602011202,3歳未勝利,ダート,1000,1,1,デルマハルナ,牝3,52.0,▲和田陽,美浦天間,,---.-,2023101370,01223,01090
202602011202,3歳未勝利,ダート,1000,2,2,ラブデウザ,牝3,51.0,★河原田,美浦加藤和,,---.-,2023109094,01204,01077
202602011202,3歳未勝利,ダート,1000,3,3,ハネマン,牝3,55.0,原田和,美浦伊坂,,---.-,2023103936,01143,01177
202602011202,3歳未勝利,ダート,1000,4,4,ジャーナーリア,牡3,57.0,池添,栗東本田,,---.-,2023100596,01032,01099
202602011202,3歳未勝利,ダート,1000,5,5,ミスマラッカ,牝3,55.0,丹内,美浦本間,,---.-,2023103857,01091,01056
202602011202,3歳未勝利,ダート,1000,6,6,ホワイトラバーズ,牝3,55.0,古川吉,栗東大根田,,---.-,2023101742,01015,01032
202602011202,3歳未勝利,ダート,1000,7,7,ミスチヴマリアンヌ,牝3,52.0,▲大久保,美浦小野,,---.-,2023103231,01194,01125
202602011202,3歳未勝利,ダート,1000,7,8,エコロセレナ,牝3,55.0,斎藤,美浦斎藤誠,,---.-,2023107403,01178,01086
202602011202,3歳未勝利,ダート,1000,8,9,アルマフレイヤ,牝3,52.0,▲遠藤,美浦伊藤伸,,---.-,2023101761,01218,01031
202602011202,3歳未勝利,ダート,1000,8,10,トルークマクト,牝3,53.0,△鷲頭,栗東福永,,---.-,2023101088,01202,01203
