race_id,race_name,surface,distance_m,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202603020805,2歳新馬,芝,2000,1,1,マイホームパパ,牡2,55.0,江田照,美浦深山,,---.-,2024102852,00689,01174
202603020805,2歳新馬,芝,2000,2,2,サンタンヌ,牝2,55.0,坂井,美浦稲垣,,---.-,2024106341,01163,01167
202603020805,2歳新馬,芝,2000,3,3,ムーチョピカンテ,牡2,55.0,嶋田,美浦奥平,,---.-,2024102839,01134,01074
202603020805,2歳新馬,芝,2000,4,4,グランオギュール,牡2,55.0,荻野極,美浦林,,---.-,2024106983,01160,01163
202603020805,2歳新馬,芝,2000,4,5,ロワデュモンド,牡2,55.0,三浦,美浦西田,,---.-,2024107007,01122,01187
202603020805,2歳新馬,芝,2000,5,6,マハロハ,牝2,55.0,団野,栗東清水久,,---.-,2024102885,01180,01110
202603020805,2歳新馬,芝,2000,5,7,コスモフラムオット,牡2,55.0,武藤,美浦武藤,,---.-,2024103591,01169,01064
202603020805,2歳新馬,芝,2000,6,8,カウェーカネム,牡2,55.0,原,美浦池上,,---.-,2024100646,01184,01150
202603020805,2歳新馬,芝,2000,6,9,ヴェルバーニア,牡2,55.0,戸崎圭,美浦手塚久,,---.-,2024106139,05386,01038
202603020805,2歳新馬,芝,2000,7,10,アズールドーン,牡2,55.0,菊沢,美浦菊沢,,---.-,2024106880,01161,01115
202603020805,2歳新馬,芝,2000,7,11,エンルートフライト,牡2,55.0,津村,栗東池添,,---.-,2024100037,01092,01144
202603020805,2歳新馬,芝,2000,8,12,ナムラダックス,牡2,55.0,杉原,美浦石栗,,---.-,2024101876,01135,01043
202603020805,2歳新馬,芝,2000,8,13,ラヴァレード,牡2,55.0,吉田豊,美浦高木,,---.-,2024100519,00733,01088
