horse_id,horse_name,date,venue,weather,race_number,race_name,race_id,映像,field_size,waku,horse_number,win_odds,popularity,finish_position,jockey,jockey_id,weight_carried,distance,水分量,track_condition,馬場指数,time,margin,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,passing_order,pace,last_3f,horse_weight,trainer_comment,remarks,winner_or_second,prize_money,surface,distance_m
2021104461,ガビーズシスター,2026/02/14,キングアブドゥル,,5,リヤドダートスプリン(GII),2026P0010105,,13,,13,13.0,4,6,モレイラ,05509,55,ダ1200,,良,,,,,,,,,,,,計不,,,,,ダート,1200
2021104461,ガビーズシスター,2025/12/14,5中山4,曇,11,カペラS(GIII),202506050411,,16,5,9,6.2,3,4,吉田隼人,01095,56,ダ1200,,稍,**,1:09.8,1.2,**,**,**,**,**,7-7,32.9-35.7,36.4,468(0),,,テーオーエルビス,570.0,ダート,1200
2021104461,ガビーズシスター,2025/09/23,浦和,晴,11,テレ玉杯オーバルスプ(JpnIII),202542092311,,12,8,12,5.3,3,4,武豊,00666,53,ダ1400,,良,**,1:25.8,1.0,**,,,,,9-7-7-6,36.2-36.3,36.9,468(+6),,,サンライズフレイム,300.0,ダート,1400
2021104461,ガビーズシスター,2025/04/16,大井,晴,11,東京スプリント競走(JpnIII),202544041611,,15,8,15,2.2,1,5,Ｃ．ルメ,05339,54,ダ1200,,稍,**,1:11.5,0.2,**,,,,,7-7,34.3-37.0,36.8,462(0),,,エートラックス,150.0,ダート,1200
2021104461,ガビーズシスター,2025/02/22,キングアブドゥル,晴,,リヤドダートスプリン(GII),2025P0022204,,12,,11,,3,3,ルメール,05339,55,ダ1200,,良,,,,,,,,,,,,計不,,,,,ダート,1200
2021104461,ガビーズシスター,2024/12/08,5中山4,晴,11,カペラS(GIII),202406050411,,15,3,6,3.3,1,1,吉田隼人,01095,54,ダ1200,,良,**,1:10.1,0.0,**,**,**,**,**,7-7,32.5-37.6,36.3,460(0),,,(クロジシジョー),"3,856.0",ダート,1200
2021104461,ガビーズシスター,2024/09/29,4中山9,曇,12,外房S(3勝クラス),202406040912,,16,5,10,2.9,1,1,ルメール,05339,54,ダ1200,,良,**,1:09.7,-0.5,**,**,**,**,**,7-5,33.4-36.3,35.9,460(-6),,,(ブシン),"1,873.6",ダート,1200
2021104461,ガビーズシスター,2024/08/11,2札幌2,晴,9,桑園特別(2勝クラス),202401020209,,12,5,6,2.3,1,1,武豊,00666,54,ダ1000,,良,**,0:58.7,-0.4,**,**,**,**,**,5-4,34.6-35.9,35.5,466(-2),,,(アマルナ),"1,575.9",ダート,1000
2021104461,ガビーズシスター,2024/06/30,1函館8,曇,10,立待岬特別(2勝クラス),202402010810,,15,8,15,9.0,4,10,小林凌大,01177,53,芝1200,,良,**,1:09.5,0.7,**,**,**,**,**,3-3,34.1-34.7,35.2,468(+2),,,オウバイトウリ,,芝,1200
2021104461,ガビーズシスター,2024/03/03,2中山4,晴,4,3歳1勝クラス,202406020404,,16,6,12,2.9,1,1,キング,05643,55,ダ1200,,稍,**,1:11.5,-0.2,**,**,**,**,**,4-4,34.0-37.5,37.3,466(-2),,,(プロミシングスター),780.0,ダート,1200
2021104461,ガビーズシスター,2024/02/10,1東京5,晴,11,デイリー杯クイーンC(GIII),202405010511,,13,4,5,39.9,8,13,キング,05643,55,芝1600,,良,**,1:35.1,2.0,**,**,**,**,**,5-5,35.4-34.4,35.9,468(0),,,クイーンズウォーク,,芝,1600
2021104461,ガビーズシスター,2024/01/21,1中山7,雨,1,3歳未勝利,202406010701,,16,6,11,3.8,3,1,キング,05643,55,ダ1200,,不,**,1:10.3,-0.7,**,**,**,**,**,2-2,33.9-36.4,36.3,468(+2),,,(ケイティキセキ),550.0,ダート,1200
2021104461,ガビーズシスター,2024/01/14,1中山5,晴,3,3歳新馬,202406010503,,16,2,4,135.2,11,2,柴田大知,01009,55,ダ1200,,稍,**,1:13.3,0.1,**,**,**,**,**,5-7,35.3-37.9,37.5,466(0),,,ジョーローリット,250.0,ダート,1200
