horse_id,horse_name,date,venue,weather,race_number,race_name,race_id,映像,field_size,waku,horse_number,win_odds,popularity,finish_position,jockey,jockey_id,weight_carried,distance,水分量,track_condition,馬場指数,time,margin,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,passing_order,pace,last_3f,horse_weight,trainer_comment,remarks,winner_or_second,prize_money,surface,distance_m
2020101209,メイショウオーロラ,2026/05/30,3京都11,晴,10,桃山S(3勝クラス),202608031110,,16,3,6,170.2,15,12,池添謙一,01032,52,ダ1800,,良,-8,1:53.1,1.7,87,79,81,75,108,14-14-14-15,37.3-35.5,35.9,518(+10),,,テーオーマルコーニ,,ダート,1800
2020101209,メイショウオーロラ,2026/03/29,1中京6,晴,10,伊勢S(3勝クラス),202607010610,,15,2,2,176.7,14,8,丸田恭介,01117,52,ダ1900,,良,**,1:59.7,1.1,**,**,**,**,**,14-13-14-14,30.8-36.8,36.4,508(-4),,,ゴールデンクラウド,,ダート,1900
2020101209,メイショウオーロラ,2026/03/15,1阪神8,曇,10,甲南S(3勝クラス),202609010810,,14,6,10,25.8,9,12,太宰啓介,01037,52,ダ1800,,良,**,1:53.4,2.1,**,**,**,**,**,14-14-14-14,36.3-37.9,37.4,512(-6),,,テスティモーネ,,ダート,1800
2020101209,メイショウオーロラ,2026/01/31,2京都1,晴,11,舞鶴S(3勝クラス),202608020111,,13,5,6,79.6,10,6,太宰啓介,01037,56,ダ1800,,良,**,1:53.0,0.9,**,**,**,**,**,11-12-11-11,36.7-37.3,36.7,518(0),,,プロミストジーン,,ダート,1800
2020101209,メイショウオーロラ,2025/11/08,5東京1,晴,10,錦秋S(3勝クラス),202505050110,,11,8,11,101.0,10,10,石橋脩,01077,56,ダ1600,,良,**,1:38.2,2.4,**,**,**,**,**,2-2,35.1-36.1,38.3,518(+16),,,ナイトアクアリウム,,ダート,1600
2020101209,メイショウオーロラ,2025/05/03,1新潟1,晴,11,三条S(3勝クラス),202504010111,,15,6,11,21.2,9,15,古川吉洋,01015,56,ダ1800,,稍,**,1:54.6,2.3,**,**,**,**,**,13-13-13-14,37.9-37.3,38.2,502(0),,,アピーリングルック,,ダート,1800
2020101209,メイショウオーロラ,2025/03/02,1阪神2,小雨,10,伊丹S(3勝クラス),202509010210,,10,2,2,33.6,5,8,田口貫太,01208,56,ダ1800,,良,**,1:56.0,1.9,**,**,**,**,**,7-7-8-7,38.0-36.6,37.7,502(-4),,,ミッキークレスト,,ダート,1800
2020101209,メイショウオーロラ,2025/02/01,1京都1,曇,11,舞鶴S(3勝クラス),202508010111,,12,8,12,75.1,9,5,田口貫太,01208,56,ダ1800,,良,**,1:53.0,0.8,**,**,**,**,**,12-12-12-12,36.8-37.0,36.7,506(-4),,,ダブルハートボンド,184.0,ダート,1800
2020101209,メイショウオーロラ,2025/01/13,1中京5,晴,10,雅S(3勝クラス),202507010510,,15,8,15,39.2,10,11,太宰啓介,01037,53,ダ1800,,良,**,1:53.9,1.8,**,**,**,**,**,3-3-3-4,37.5-37.3,38.8,510(-2),,,スナークラファエロ,,ダート,1800
2020101209,メイショウオーロラ,2024/12/01,5中山2,晴,10,市川S(3勝クラス),202406050210,,16,8,16,14.1,6,6,横山典弘,00660,53,ダ1800,,良,**,1:52.6,0.5,**,**,**,**,**,4-4-2-2,36.2-38.5,38.9,512(+28),,,クインズミモザ,,ダート,1800
2020101209,メイショウオーロラ,2024/04/27,1新潟1,晴,11,三条S(3勝クラス),202404010111,,13,3,3,15.1,6,8,角田大河,01199,56,ダ1800,,良,**,1:53.3,1.3,**,**,**,**,**,4-4-4-5,35.9-38.0,38.9,484(-2),,,ミファヴォリート,,ダート,1800
2020101209,メイショウオーロラ,2024/03/31,3中山4,晴,10,アリエスS(3勝クラス),202406030410,,16,5,9,12.5,3,16,柴田善臣,00641,56,ダ1800,,良,**,1:54.9,1.8,**,**,**,**,**,5-5-8-7,37.6-37.7,38.8,486(-2),,,ドライゼ,,ダート,1800
2020101209,メイショウオーロラ,2024/01/27,1小倉5,晴,10,平尾台特別(2勝クラス),202410010510,,16,4,8,3.9,2,1,藤岡康太,01116,55,ダ1700,,良,**,1:45.8,-0.2,**,**,**,**,**,11-10-11-9,28.8-38.4,37.6,488(0),,,(ルナビス),"1,583.6",ダート,1700
2020101209,メイショウオーロラ,2023/12/10,4中京4,晴,9,大須特別(2勝クラス),202307040409,,16,6,12,5.4,3,7,角田大河,01199,55,ダ1800,,良,**,1:54.1,0.8,**,,,,,2-3-3-2,37.1-37.6,38.2,488(-12),,,フレンチギフト,,ダート,1800
2020101209,メイショウオーロラ,2023/10/28,2京都8,晴,12,3歳以上2勝クラス,202308020812,,13,2,2,5.5,2,中,横山典弘,00660,54,ダ1800,,良,**,,,**,,,,,5-6-9-13,37.2-38.5,,500(+16),,,ブライアンセンス,,ダート,1800
2020101209,メイショウオーロラ,2023/06/14,川崎,曇,11,関東オークス【指定交(JpnII),202345061411,,13,7,11,2.6,1,3,横山典弘,00660,54,ダ2100,,稍,**,2:20.7,0.3,**,,,,,3-3-3-3,30.9-41.1,40.9,484(+3),,,パライバトルマリン,700.0,ダート,2100
2020101209,メイショウオーロラ,2023/05/03,園田,晴,11,兵庫チャンピオンシッ(JpnII),202350050311,,12,8,11,3.7,2,3,横山典弘,00660,55,ダ1870,,良,**,2:03.3,2.6,**,,,,,2-2-2-2,,40.9,481(+5),,,ミトノオー,875.0,ダート,1870
2020101209,メイショウオーロラ,2023/04/16,2阪神8,晴,5,3歳1勝クラス,202309020805,,15,6,10,2.1,1,1,角田大河,01199,53,ダ1800,,不,**,1:51.8,-0.2,**,,,,,2-2-2-1,36.3-38.3,38.3,476(-6),,,(レッツゴーローズ),780.0,ダート,1800
2020101209,メイショウオーロラ,2023/03/12,2中京2,晴,1,3歳未勝利,202307020201,,15,5,8,15.8,6,1,横山典弘,00660,54,ダ1800,,良,**,1:53.6,-0.7,**,,,,,1-1-1-1,37.7-37.0,37.0,482(0),,,(スマートカリス),550.0,ダート,1800
