horse_id,horse_name,date,venue,weather,race_number,race_name,race_id,映像,field_size,waku,horse_number,win_odds,popularity,finish_position,jockey,jockey_id,weight_carried,distance,水分量,track_condition,馬場指数,time,margin,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,passing_order,pace,last_3f,horse_weight,trainer_comment,remarks,winner_or_second,prize_money,surface,distance_m
2020103928,ホウオウスーペリア,2026/06/27,2福島1,晴,11,バーデンバーデンC(3勝クラス),202603020111,,9,5,5,13.1,5,7,津村明秀,01092,58,芝2000,,良,-19,1:58.3,1.6,98,98,92,95,91,3-3-3-2,35.3-35.3,36.3,496(+6),,,マリアイリダータ,,芝,2000
2020103928,ホウオウスーペリア,2026/04/05,3中山4,曇,11,美浦S(3勝クラス),202606030411,,16,6,12,19.9,10,6,横山琉人,01192,58,芝2000,,稍,**,2:01.9,0.4,**,**,**,**,**,4-3-3-3,36.1-35.4,35.5,490(+4),,,ジュタ,,芝,2000
2020103928,ホウオウスーペリア,2026/02/21,1小倉9,晴,11,小倉城S(3勝クラス),202610010911,,13,8,13,8.7,4,11,田山旺佑,01220,58,ダ1700,,良,**,1:47.2,2.1,**,**,**,**,**,10-12-12-12,30.5-37.4,38.0,486(-4),,,オーケーバーディー,,ダート,1700
2020103928,ホウオウスーペリア,2026/02/07,1小倉5,晴,11,豊前S(3勝クラス),202610010511,,16,2,3,12.1,7,4,田山旺佑,01220,56,ダ1700,,良,**,1:45.5,0.1,**,**,**,**,**,7-7-7-5,30.0-37.7,37.3,490(+8),,,カペルブリュッケ,280.0,ダート,1700
2020103928,ホウオウスーペリア,2025/11/24,3福島6,曇,11,奥羽S(3勝クラス),202503030611,,15,8,14,12.5,5,6,荻野極,01160,58,ダ1700,,良,**,1:46.7,0.5,**,**,**,**,**,12-11-7-6,30.8-37.7,37.5,482(-2),,,シェットランド,,ダート,1700
2020103928,ホウオウスーペリア,2025/08/16,1札幌7,晴,11,報知杯大雪H(3勝クラス),202501010711,,14,7,12,5.8,2,10,キング,05643,56,ダ1700,,良,**,1:45.4,1.1,**,**,**,**,**,6-6-5-4,29.1-38.3,38.7,484(0),,,コトホドサヨウニ,,ダート,1700
2020103928,ホウオウスーペリア,2025/07/20,2小倉8,晴,10,宮崎S(3勝クラス),202510020810,,13,8,12,14.4,6,2,荻野極,01160,55,ダ1700,,良,**,1:43.8,0.1,**,**,**,**,**,5-5-5-4,30.1-38.1,37.1,484(-4),,,レアンダー,747.8,ダート,1700
2020103928,ホウオウスーペリア,2025/06/01,2東京12,晴,9,薫風S(3勝クラス),202505021209,,16,1,2,16.6,5,11,菅原明良,01179,58,ダ1600,,稍,**,1:36.4,1.2,**,**,**,**,**,3-3,35.6-35.3,36.2,488(+4),,,ダノンザボルケーノ,,ダート,1600
2020103928,ホウオウスーペリア,2025/03/23,1阪神8,晴,10,鳴門S(3勝クラス),202509010810,,16,8,15,34.3,8,5,菅原明良,01179,58,ダ1400,,良,**,1:25.1,0.5,**,**,**,**,**,2-2,35.4-36.8,37.2,484(0),,,ジャスティンアース,184.0,ダート,1400
2020103928,ホウオウスーペリア,2025/03/02,1小倉12,曇,11,関門橋S(3勝クラス),202510011211,,13,4,4,6.9,3,6,長岡禎仁,01142,58,芝2000,,重,**,2:04.7,0.3,**,**,**,**,**,2-2-4-4,37.4-36.9,36.9,484(-6),,,アスクドゥポルテ,,芝,2000
