horse_id,horse_name,date,venue,weather,race_number,race_name,race_id,映像,field_size,waku,horse_number,win_odds,popularity,finish_position,jockey,jockey_id,weight_carried,distance,水分量,track_condition,馬場指数,time,margin,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,passing_order,pace,last_3f,horse_weight,trainer_comment,remarks,winner_or_second,prize_money,surface,distance_m
000a02caba,Benvenuto Cellini,2026/06/28,カラ,,,愛ダービー(GI),2026B0a00507,,8,,2,,1,1,ムーア,05366,58,芝2400,,良,,2:28.33,,,,,,,,,,計不,,,(),,芝,2400
000a02caba,Benvenuto Cellini,2026/05/06,チェスター,,,チェスターヴァーズス(GIII),2026AJa00104,,5,,1,,1,1,ムーア,05366,60,芝2460,,良,,2:35.22,,,,,,,,,,計不,,,(),,芝,2460
000a02caba,Benvenuto Cellini,2025/10/25,ドンカスター,,,フューチュリティT(GI),2025AAa00602,,5,,2,,1,3,スミヨン,05271,58.5,芝1600,,不,,,,,,,,,,,,計不,,,,,芝,1600
000a02caba,Benvenuto Cellini,2025/09/13,レパーズタウン,,,チャンピオンズJS(GII),2025B1010103,,4,,2,,1,1,スミヨン,05271,59.5,芝1600,,稍,,1:42.35,,,,,,,,,,計不,,,(),,芝,1600
000a02caba,Benvenuto Cellini,2025/07/14,アイルランド,,,未勝利戦,2025B2a01101,,8,,1,,1,1,ローダン,a02c7,60.5,芝1600,,重,,1:45.36,,,,,,,,,,計不,,,(),,芝,1600
000a02caba,Benvenuto Cellini,2025/06/28,カラ,,,未勝利戦,2025B0a00601,,13,,3,,2,2,ローダン,a02c7,59.5,芝1400,,良,,,,,,,,,,,,計不,,,,,芝,1400
