horse_id,horse_name,date,venue,weather,race_number,race_name,race_id,映像,field_size,waku,horse_number,win_odds,popularity,finish_position,jockey,jockey_id,weight_carried,distance,水分量,track_condition,馬場指数,time,margin,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,passing_order,pace,last_3f,horse_weight,trainer_comment,remarks,winner_or_second,prize_money,surface,distance_m
000a02d3fe,Action,2026/06/28,カラ,,,愛ダービー(GI),2026B0a00507,,8,,1,,6,7,マクドノ,05497,58,芝2400,,良,,,,,,,,,,,,計不,,,,,芝,2400
000a02d3fe,Action,2026/06/06,エプソム,,,英ダービー(GI),2026A1a00205,,13,,1,,7,12,ローダン,a02c7,58,芝2410,,重,,,,,,,,,,,,計不,,,,,芝,2410
000a02d3fe,Action,2026/05/14,ヨーク,,,ダンテS(GII),2026AHa00205,,8,,1,,3,2,ローダン,a02c7,58,芝2050,,良,,,,,,,,,,,,計不,,,,,芝,2050
000a02d3fe,Action,2026/04/24,サンダウン,,,クラシックトライアル(GIII),2026A3a00105,,7,,1,,1,4,ムーア,05366,58.5,芝2000,,良,,,,,,,,,,,,計不,,,,,芝,2000
000a02d3fe,Action,2025/10/25,ドンカスター,,,フューチュリティT(GI),2025AAa00602,,5,,1,,3,2,ローダン,a02c7,58.5,芝1600,,不,,,,,,,,,,,,計不,,,,,芝,1600
000a02d3fe,Action,2025/09/27,ニューマーケット,,,ロイヤルロッジS(GII),2025A7a00b01,,8,,1,,4,3,ローダン,a02c7,58,芝1600,,良,,,,,,,,,,,,計不,,,,,芝,1600
000a02d3fe,Action,2025/08/02,アイルランド,,,未勝利戦,2025B2a01001,,9,,1,,1,1,ローダン,a02c7,60.5,芝1700,,稍,,1:48.69,,,,,,,,,,計不,,,(),,芝,1700
000a02d3fe,Action,2025/07/19,カラ,,,未勝利戦,2025B0a00901,,15,,1,,3,3,ローダン,a02c7,59.5,芝1400,,良,,,,,,,,,,,,計不,,,,,芝,1400
