horse_id,horse_name,date,venue,weather,race_number,race_name,race_id,映像,field_size,waku,horse_number,win_odds,popularity,finish_position,jockey,jockey_id,weight_carried,distance,水分量,track_condition,馬場指数,time,margin,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,passing_order,pace,last_3f,horse_weight,trainer_comment,remarks,winner_or_second,prize_money,surface,distance_m
2021103588,グラスブランシュ,2026/06/27,2福島1,晴,9,さくらんぼ特別(2勝クラス),202603020109,,16,6,11,253.2,15,13,杉原誠人,01135,56,ダ1150,,稍,-17,1:08.6,2.6,77,77,59,58,119,16-16,30.5-35.5,34.6,480(+14),,,アメリカンチケット,,ダート,1150
2021103588,グラスブランシュ,2026/01/18,1京都7,晴,9,小倉山特別(2勝クラス),202608010709,,16,6,12,272.3,15,14,鮫島克駿,01157,56,ダ1400,,良,**,1:26.4,1.8,**,**,**,**,**,16-16,34.6-37.5,36.9,466(0),,,トゥロン,,ダート,1400
2021103588,グラスブランシュ,2025/11/29,4京都7,晴,8,3歳以上2勝クラス,202508040708,,16,5,9,47.3,11,12,小沢大仁,01185,56,ダ1200,,良,**,1:12.8,0.9,**,**,**,**,**,16-16,35.3-36.6,35.5,466(+6),,,トリリオンボーイ,,ダート,1200
2021103588,グラスブランシュ,2025/11/02,3京都11,晴,8,3歳以上2勝クラス,202508031108,,15,4,7,70.5,10,7,小沢大仁,01185,56,ダ1200,,稍,**,1:12.2,1.0,**,**,**,**,**,15-15,35.2-36.0,34.6,460(-8),,,ゲッティヴィラ,,ダート,1200
2021103588,グラスブランシュ,2025/09/27,4中山8,晴,12,3歳以上2勝クラス,202506040812,,16,4,8,40.1,8,11,大野拓弥,01096,56,ダ1200,,良,**,1:12.4,1.0,**,**,**,**,**,15-15,34.4-37.0,35.8,468(+14),,,ワンダラー,,ダート,1200
2021103588,グラスブランシュ,2025/07/19,2福島7,晴,12,3歳以上1勝クラス,202503020712,,11,8,10,10.3,3,1,大野拓弥,01096,56,ダ1150,,良,**,1:09.8,0.0,**,**,**,**,**,10-10,32.7-37.1,35.6,454(-12),,,(オオゾラヒバリ),800.0,ダート,1150
2021103588,グラスブランシュ,2025/05/10,2東京5,曇,7,4歳以上1勝クラス,202505020507,,16,6,11,7.1,3,10,大野拓弥,01096,56,ダ1300,,重,**,1:18.3,1.3,**,**,**,**,**,11-11,30.0-34.7,35.2,466(+2),,,トルーマンテソーロ,,ダート,1300
2021103588,グラスブランシュ,2025/04/13,3中山6,雨,12,4歳以上1勝クラス,202506030612,,16,6,12,10.0,4,2,大野拓弥,01096,56,ダ1200,,稍,**,1:11.6,0.6,**,**,**,**,**,14-13,34.1-36.9,36.1,464(-6),,,ソーニャシュニク,320.0,ダート,1200
2021103588,グラスブランシュ,2025/03/22,2中山7,晴,6,4歳以上1勝クラス,202506020706,,16,4,7,23.3,8,3,大野拓弥,01096,56,ダ1200,,稍,**,1:12.3,0.2,**,**,**,**,**,16-16,34.7-37.4,35.8,470(+8),,,オセアエクスプレス,200.0,ダート,1200
2021103588,グラスブランシュ,2025/01/12,1中山4,曇,6,4歳以上1勝クラス,202506010406,,16,5,9,37.1,11,6,大野拓弥,01096,56,ダ1200,,良,**,1:12.5,0.6,**,**,**,**,**,15-15,34.0-37.9,36.5,462(+8),,,ケープアグラス,,ダート,1200
2021103588,グラスブランシュ,2024/10/06,4東京2,曇,6,3歳以上1勝クラス,202405040206,,16,5,9,40.1,10,13,木幡巧也,01162,54,ダ1400,,重,**,1:25.8,2.8,**,**,**,**,**,11-10,34.7-35.8,37.3,454(+4),,,ノットファウンド,,ダート,1400
2021103588,グラスブランシュ,2024/09/16,4中山5,曇,12,3歳以上1勝クラス,202406040512,,16,1,2,31.4,9,8,木幡巧也,01162,54,ダ1200,,良,**,1:12.3,0.7,**,**,**,**,**,11-12,33.2-38.4,37.1,450(-10),,,ノーブルゲイル,,ダート,1200
2021103588,グラスブランシュ,2024/08/18,3新潟4,晴,8,3歳以上1勝クラス,202404030408,,15,8,14,13.8,5,8,石橋脩,01077,54,ダ1200,,良,**,1:13.4,1.6,**,**,**,**,**,12-12,35.1-36.7,36.7,460(+2),,,アイズ,,ダート,1200
2021103588,グラスブランシュ,2024/02/17,1東京7,曇,2,3歳1勝クラス,202405010702,,16,3,5,14.0,5,14,大野拓弥,01096,55,ダ1400,,良,**,1:28.6,3.1,**,**,**,**,**,14-14,35.7-37.6,39.0,458(0),,,ジョージテソーロ,,ダート,1400
2021103588,グラスブランシュ,2023/12/23,5中山7,晴,7,2歳1勝クラス,202306050707,,15,5,8,36.1,10,4,大野拓弥,01096,55,ダ1200,,良,**,1:12.3,0.7,**,,,,,15-13,33.9-37.7,36.7,458(0),,,チカッパ,120.0,ダート,1200
2021103588,グラスブランシュ,2023/12/03,5中山2,晴,4,2歳新馬,202306050204,,16,3,6,12.1,6,1,大野拓弥,01096,55,ダ1200,,良,**,1:13.0,-0.1,**,,,,,6-5,34.5-38.5,37.1,458(0),,,(スマイルアクセス),720.0,ダート,1200
