horse_id,horse_name,date,venue,weather,race_number,race_name,race_id,映像,field_size,waku,horse_number,win_odds,popularity,finish_position,jockey,jockey_id,weight_carried,distance,水分量,track_condition,馬場指数,time,margin,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,passing_order,pace,last_3f,horse_weight,trainer_comment,remarks,winner_or_second,prize_money,surface,distance_m
2020100810,グラニット,2026/05/09,2東京5,晴,9,分倍河原S(3勝クラス),202605020509,,12,7,9,86.1,9,7,江田照男,00689,58,芝1600,,良,-25,1:33.0,0.8,93,93,100,94,99,2-2,35.0-33.4,34.1,484(0),,,アンパドゥ,,芝,1600
2020100810,グラニット,2026/04/12,3中山6,晴,10,あけぼのS(3勝クラス),202606030610,,12,1,1,78.9,9,7,江田照男,00689,58,芝1600,,良,**,1:33.8,0.6,**,**,**,**,**,2-3-3,35.7-34.1,34.5,484(+10),,,ストレイトトーカー,,芝,1600
2020100810,グラニット,2025/08/10,2新潟6,雨,6,佐渡S(3勝クラス),202504020606,,14,8,13,81.5,11,4,嶋田純次,01134,58,芝1800,,重,**,1:49.1,0.4,**,**,**,**,**,2-2,37.0-33.9,34.2,474(+6),,,オクタヴィアヌス,280.0,芝,1800
2020100810,グラニット,2025/07/19,2福島7,晴,11,阿武隈S(3勝クラス),202503020711,,10,5,5,13.4,6,8,丸田恭介,01117,55,芝1800,,良,**,1:50.6,1.0,**,**,**,**,**,3-3-3-2,36.5-36.1,36.8,468(+2),,,アンリーロード,,芝,1800
2020100810,グラニット,2025/01/12,1中京4,曇,10,新春S(3勝クラス),202507010410,,16,7,14,41.5,9,12,長岡禎仁,01142,56,芝1600,,良,**,1:35.2,0.8,**,**,**,**,**,4-3-3,34.8-36.1,36.6,466(-10),,,ヒルノローザンヌ,,芝,1600
2020100810,グラニット,2024/12/28,5中山9,晴,12,2024ファイナルS(3勝クラス),202406050912,,16,6,12,15.3,7,12,大野拓弥,01096,56,芝1600,,良,**,1:34.9,0.6,**,**,**,**,**,2-2-2,35.5-35.7,36.1,476(+2),,,ゴートゥファースト,,芝,1600
2020100810,グラニット,2024/11/17,5東京6,晴,10,秋色S(3勝クラス),202405050610,,13,3,3,8.9,4,2,大野拓弥,01096,55,芝1600,,良,**,1:32.5,0.3,**,**,**,**,**,3-3,34.1-34.9,34.1,474(+2),,,レガトゥス,748.2,芝,1600
2020100810,グラニット,2024/11/02,5東京1,小雨,10,ノベンバーS(3勝クラス),202405050110,,10,3,3,8.3,5,3,大野拓弥,01096,55,芝1800,,稍,**,1:45.6,0.5,**,**,**,**,**,2-4-5,34.9-35.9,35.7,472(+4),,,コントラポスト,463.1,芝,1800
2020100810,グラニット,2024/09/08,4中山2,晴,9,白井特別(2勝クラス),202406040209,,9,1,1,2.9,1,1,永野猛蔵,01188,58,芝1800,,良,**,1:47.8,-0.3,**,**,**,**,**,1-1-1-1,37.8-33.1,33.1,468(+8),,,(フラミニア),"1,571.0",芝,1800
2020100810,グラニット,2024/07/27,2新潟1,曇,6,豊栄特別(2勝クラス),202404020106,,18,4,7,20.6,9,10,嶋田純次,01134,58,芝1600,,良,**,1:32.9,0.8,**,**,**,**,**,2-2,35.1-33.4,34.1,460(+2),,,トラマンダーレ,,芝,1600
2020100810,グラニット,2024/07/20,2福島7,晴,10,白河特別(2勝クラス),202403020710,,16,3,5,8.5,4,4,嶋田純次,01134,58,芝1800,,良,**,1:48.1,0.1,**,**,**,**,**,1-1-1-1,36.1-35.5,35.6,458(+2),,,レガーロデルシエロ,230.0,芝,1800
2020100810,グラニット,2024/05/25,2東京11,晴,10,葉山特別(2勝クラス),202405021110,,14,3,3,20.0,5,7,佐々木大,01197,58,芝1600,,良,**,1:32.9,0.5,**,**,**,**,**,3-3,34.5-35.5,34.9,456(-8),,,バトルハーデン,,芝,1600
2020100810,グラニット,2024/04/28,2東京4,晴,8,4歳以上2勝クラス,202405020408,,11,3,3,14.8,5,5,石田拓郎,01203,55,芝1600,,良,**,1:33.3,1.0,**,**,**,**,**,3-3,35.2-33.4,34.1,464(-4),,,エンデミズム,114.0,芝,1600
