horse_id,horse_name,date,venue,weather,race_number,race_name,race_id,映像,field_size,waku,horse_number,win_odds,popularity,finish_position,jockey,jockey_id,weight_carried,distance,水分量,track_condition,馬場指数,time,margin,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,passing_order,pace,last_3f,horse_weight,trainer_comment,remarks,winner_or_second,prize_money,surface,distance_m
2022101572,プライベートアイズ,2026/06/06,3阪神1,晴,10,加古川特別(2勝クラス),202609030110,,12,7,9,12.4,4,2,鮫島克駿,01157,58,ダ1800,,良,-13,1:53.1,0.3,85,85,103,90,101,1-1-1-1,37.2-36.7,37.0,494(+2),,,バトンインディ,637.8,ダート,1800
2022101572,プライベートアイズ,2026/05/16,2東京7,晴,10,立川特別(2勝クラス),202605020710,,12,1,1,21.8,7,11,丸田恭介,01117,58,ダ1400,,良,**,1:26.2,2.3,**,**,**,**,**,8-8,35.9-35.7,37.2,492(0),,,メリディアンスター,,ダート,1400
2022101572,プライベートアイズ,2026/04/26,2東京2,晴,12,4歳以上2勝クラス,202605020212,,16,8,16,32.6,6,5,ディー,05674,58,ダ1400,,稍,**,1:24.2,0.5,**,**,**,**,**,3-4,35.8-35.7,35.9,492(-2),,,スナッピードレッサ,119.0,ダート,1400
2022101572,プライベートアイズ,2026/02/14,1東京5,晴,8,4歳以上2勝クラス,202605010508,,16,7,13,32.8,8,4,荻野極,01160,58,ダ1600,,良,**,1:37.7,0.4,**,**,**,**,**,4-4,35.7-36.9,36.9,494(+4),,,アデランテ,180.0,ダート,1600
2022101572,プライベートアイズ,2025/08/02,2新潟3,晴,8,苗場特別(2勝クラス),202504020308,,12,8,11,4.3,3,3,荻野極,01160,55,ダ1800,,良,**,1:53.1,0.5,**,**,**,**,**,5-5-5-4,36.0-38.1,38.2,490(-2),,,ピクシレーション,394.0,ダート,1800
2022101572,プライベートアイズ,2025/07/12,2福島5,曇,12,3歳以上1勝クラス,202503020512,,15,6,11,29.1,8,1,荻野極,01160,55,ダ1700,,良,**,1:46.2,-0.3,**,**,**,**,**,3-3-3-2,30.2-38.2,37.9,492(0),,,(ヘインズポイント),800.0,ダート,1700
2022101572,プライベートアイズ,2025/05/04,2東京4,晴,6,3歳1勝クラス,202505020406,,16,8,15,41.8,9,14,佐々木大,01197,57,ダ1400,,稍,**,1:28.9,4.9,**,**,**,**,**,13-15,35.1-36.9,39.2,492(+4),,,ハリーケーン,,ダート,1400
2022101572,プライベートアイズ,2025/02/23,1東京8,晴,1,3歳未勝利,202505010801,,16,6,11,4.7,2,1,横山和生,01140,57,ダ1400,,良,**,1:26.4,0.0,**,**,**,**,**,7-5,36.0-38.0,37.3,488(-6),,,(ピコテンダー),560.0,ダート,1400
2022101572,プライベートアイズ,2025/02/02,1東京2,雨,3,3歳未勝利,202505010203,,16,4,7,25.4,9,5,岩田望来,01174,57,ダ1600,,稍,**,1:39.3,1.7,**,**,**,**,**,8-8,35.0-36.9,37.7,494(-2),,,ルヴァレドクール,56.0,ダート,1600
2022101572,プライベートアイズ,2024/07/20,1札幌1,晴,5,2歳新馬,202401010105,,14,7,11,7.4,4,10,横山和生,01140,55,ダ1700,,良,**,1:50.9,5.2,**,**,**,**,**,6-4-5-8,30.8-37.3,41.8,496(0),,,ナチュラルライズ,,ダート,1700
