horse_id,horse_name,date,venue,weather,race_number,race_name,race_id,映像,field_size,waku,horse_number,win_odds,popularity,finish_position,jockey,jockey_id,weight_carried,distance,水分量,track_condition,馬場指数,time,margin,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,passing_order,pace,last_3f,horse_weight,trainer_comment,remarks,winner_or_second,prize_money,surface,distance_m
2022102406,ヒットザグラウンド,2026/07/04,2小倉3,曇,12,3歳以上1勝クラス,202610020312,,12,6,8,11.4,7,6,団野大成,01180,56,芝1200,,稍,-7,1:09.4,0.5,77,77,87,82,94,5-3,34.0-34.9,34.9,456(+6),,,ユメシバイ,,芝,1200
2022102406,ヒットザグラウンド,2026/04/25,3京都1,晴,9,4歳以上1勝クラス,202608030109,,16,6,12,244.1,14,8,古川吉洋,01015,56,芝1400,,良,**,1:20.9,0.7,**,**,**,**,**,13-13,34.8-33.9,33.5,450(+4),,,ダガーリング,,芝,1400
2022102406,ヒットザグラウンド,2026/03/01,1小倉12,晴,7,4歳以上1勝クラス,202610011207,,18,4,7,13.4,7,17,角田大和,01186,56,芝1200,,良,**,1:11.5,3.1,**,**,**,**,**,9-10,32.6-35.8,37.9,446(-2),,,ヴィヴァクラウン,,芝,1200
2022102406,ヒットザグラウンド,2026/02/08,1小倉6,曇,12,4歳以上1勝クラス,202610010612,,18,7,14,15.7,6,5,角田大和,01186,56,芝1200,,良,**,1:09.2,0.1,**,**,**,**,**,10-8,33.6-35.5,34.6,448(+4),,,ヤマニンレセディ,82.0,芝,1200
2022102406,ヒットザグラウンド,2025/12/13,5中京3,晴,12,3歳以上1勝クラス,202507050312,,18,2,4,7.0,4,10,藤岡佑介,01093,55,芝1200,,良,**,1:09.0,0.7,**,**,**,**,**,17-16,34.7-33.6,32.7,444(-2),,,クイーンズデイ,,芝,1200
2022102406,ヒットザグラウンド,2025/08/17,1札幌8,雨,7,3歳以上1勝クラス,202501010807,,14,3,3,22.0,8,6,古川吉洋,01015,53,芝1500,,稍,**,1:30.6,0.7,**,**,**,**,**,7-9-7,30.1-35.6,35.7,446(-2),,,ピコローズ,,芝,1500
2022102406,ヒットザグラウンド,2025/07/20,1函館12,晴,6,3歳未勝利,202502011206,,16,2,4,6.6,3,1,落合玄太,05578,55,芝1200,,良,**,1:08.4,-0.1,**,**,**,**,**,6-5,33.6-34.8,34.3,448(-2),,,(アセンディア),560.0,芝,1200
2022102406,ヒットザグラウンド,2025/07/06,1函館8,曇,4,3歳未勝利,202502010804,,15,1,1,6.1,3,9,古川吉洋,01015,55,芝1200,,稍,**,1:10.7,1.1,**,**,**,**,**,1-1,33.9-35.7,36.8,450(+2),,,ララバニュルス,,芝,1200
2022102406,ヒットザグラウンド,2025/06/22,1函館4,曇,1,3歳未勝利,202502010401,,15,3,5,12.1,5,2,古川吉洋,01015,55,芝1200,,重,**,1:09.8,0.3,**,**,**,**,**,6-6,34.0-35.5,35.1,448(+18),,,ベビーズブレス,220.0,芝,1200
2022102406,ヒットザグラウンド,2025/03/30,2中京6,晴,2,3歳未勝利,202507020602,,15,4,7,26.6,6,10,角田大和,01186,55,ダ1200,,稍,**,1:14.8,1.9,**,**,**,**,**,9-9,35.0-37.9,38.8,430(-10),,,キュードス,,ダート,1200
2022102406,ヒットザグラウンド,2025/02/01,1京都1,晴,1,3歳未勝利,202508010101,,13,3,3,28.6,7,3,岩田望来,01174,55,ダ1200,,良,**,1:14.1,1.1,**,**,**,**,**,7-8,35.9-37.1,37.5,440(0),,,ツーピース,140.0,ダート,1200
2022102406,ヒットザグラウンド,2025/01/18,1中京6,晴,3,3歳新馬,202507010603,,16,4,7,6.2,4,5,角田大和,01186,55,ダ1400,,良,**,1:28.1,1.3,**,**,**,**,**,2-2,35.8-38.4,39.7,440(0),,,ベルギューン,62.0,ダート,1400
