race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202607020103,3歳未勝利,芝,2000,良,1,1,デルマトカチ,牝3,55.0,国分優,栗東畑端,,---.-,2023101363,01125,01188
202607020103,3歳未勝利,芝,2000,良,2,2,レッドブライトン,牡3,57.0,西村淳,栗東奥村豊,,---.-,2023107357,01171,01146
202607020103,3歳未勝利,芝,2000,良,3,3,チュオンソン,牡3,57.0,酒井,栗東昆,,---.-,2023104944,01034,01044
202607020103,3歳未勝利,芝,2000,良,4,4,シンゼンイセ,牡3,57.0,団野,栗東荒川,,---.-,2023103501,01180,01095
202607020103,3歳未勝利,芝,2000,良,5,5,スマートエラン,牡3,57.0,コレット,栗東池江,,---.-,2023106007,05691,01071
202607020103,3歳未勝利,芝,2000,良,5,6,コスモフィレンツェ,牡3,57.0,幸,栗東北出,,---.-,2023107094,00732,01078
202607020103,3歳未勝利,芝,2000,良,6,7,マサハヤルージュ,牝3,55.0,吉村,栗東千田,,---.-,2023103357,01216,01120
202607020103,3歳未勝利,芝,2000,良,6,8,アメジストブリエ,牝3,55.0,高倉,栗東武英,,---.-,2023105040,01130,01161
202607020103,3歳未勝利,芝,2000,良,7,9,プロットシッケンズ,牡3,56.0,☆田山,栗東岡田,,---.-,2023101175,01220,01066
202607020103,3歳未勝利,芝,2000,良,7,10,プレスバーン,牝3,55.0,川田,栗東石坂,,---.-,2023105647,01088,01166
202607020103,3歳未勝利,芝,2000,良,8,11,ラピス,牝3,55.0,Ｍデムーロ,栗東安田,,---.-,2023104405,05212,01164
202607020103,3歳未勝利,芝,2000,良,8,12,フィンガーレイクス,牡3,57.0,富田,栗東藤原,,---.-,2023103387,01168,01055
