race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202604030111,3歳未勝利,芝,2000,良,1,1,イントゥゴールデン,牡3,57.0,柴田大,美浦和田雄,,---.-,2023104288,01009,01143
202604030111,3歳未勝利,芝,2000,良,2,2,シルバープレミア,牝3,52.0,▲上里,美浦西田,,---.-,2023105576,01217,01187
202604030111,3歳未勝利,芝,2000,良,3,3,クリスタルドレス,牝3,55.0,江田照,美浦高橋文,,---.-,2023107406,00689,01134
202604030111,3歳未勝利,芝,2000,良,4,4,セレスティアハート,牝3,55.0,野中,美浦的場,,---.-,2023100186,01158,01063
202604030111,3歳未勝利,芝,2000,良,5,5,ナイトバード,牡3,57.0,菊沢,美浦中舘,,---.-,2023103429,01161,01153
202604030111,3歳未勝利,芝,2000,良,5,6,コールリッジ,牡3,55.0,△石神道,美浦林,,---.-,2023106338,01209,01163
202604030111,3歳未勝利,芝,2000,良,6,7,ワンダースアン,牝3,53.0,◇永島,栗東斉藤崇,,---.-,2023101639,01187,01151
202604030111,3歳未勝利,芝,2000,良,6,8,ハルノアメ,牡3,54.0,▲佐藤,美浦上原博,,---.-,2023104002,01207,00423
202604030111,3歳未勝利,芝,2000,良,7,9,ピコブロッサム,牝3,53.0,丸田,美浦伊藤大,,---.-,2023107510,01117,01109
202604030111,3歳未勝利,芝,2000,良,7,10,コスモアンタレス,牡3,57.0,武藤,美浦和田勇,,---.-,2023104023,01169,01165
202604030111,3歳未勝利,芝,2000,良,8,11,ラウターユーベル,牡3,57.0,小林脩,美浦青木,,---.-,2023102358,01183,01156
202604030111,3歳未勝利,芝,2000,良,8,12,ヴォンサクレ,牡3,57.0,原,美浦勢司,,---.-,2023100651,01184,01047
