race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202604030102,2歳未勝利,ダート,1800,良,1,1,ランドジャイアンツ,牡2,55.0,大野,美浦本間,,---.-,2024101058,01096,01056
202604030102,2歳未勝利,ダート,1800,良,2,2,マイネルクロカータ,牡2,55.0,菊沢,美浦萱野,,---.-,2024101646,01161,01024
202604030102,2歳未勝利,ダート,1800,良,3,3,ナムラダックス,牡2,55.0,杉原,美浦石栗,,---.-,2024101876,01135,01043
202604030102,2歳未勝利,ダート,1800,良,4,4,モノホンプレイヤー,牡2,55.0,丸山,栗東森秀,,---.-,2024108323,01127,00427
202604030102,2歳未勝利,ダート,1800,良,5,5,オーケーエース,牡2,55.0,石川,美浦相沢,,---.-,2024102821,01150,01020
202604030102,2歳未勝利,ダート,1800,良,5,6,ニシノツムジカゼ,牡2,55.0,野中,美浦西田,,---.-,2024102617,01158,01187
202604030102,2歳未勝利,ダート,1800,良,6,7,サクセスボーイ,牡2,52.0,▲佐藤,美浦相沢,,---.-,2024101195,01207,01020
202604030102,2歳未勝利,ダート,1800,良,6,8,セイルトゥグローリ,牡2,55.0,田辺,美浦中舘,,---.-,2024107327,01075,01153
202604030102,2歳未勝利,ダート,1800,良,7,9,ライングラウス,牡2,55.0,武藤,美浦水野,,---.-,2024104199,01169,01094
202604030102,2歳未勝利,ダート,1800,良,7,10,ユイノリュウギ,牡2,55.0,木幡初,美浦竹内,,---.-,2024100431,01153,01152
202604030102,2歳未勝利,ダート,1800,良,8,11,ベルグラース,牝2,55.0,三浦,美浦浅利,,---.-,2024106591,01122,01204
202604030102,2歳未勝利,ダート,1800,良,8,12,ポッドレーヴ,牡2,53.0,△石田,美浦平岩,,---.-,2024101358,01203,01219
