race_id,race_name,surface,distance_m,track_condition,waku,horse_number,horse_name,sex_age,weight_carried,jockey,trainer,horse_weight,win_odds,horse_id,jockey_id,trainer_id
202604020608,驀進特別,芝,1000,良,1,1,クォーツァイト,牝5,56.0,佐々木,栗東橋田,,---.-,2021104777,01197,01218
202604020608,驀進特別,芝,1000,良,1,2,ラヴェンデル,牝4,56.0,坂井,栗東吉村,,---.-,2022106637,01163,01130
202604020608,驀進特別,芝,1000,良,2,3,リュウノタブーク,牝5,56.0,原,美浦伊坂,,---.-,2021104365,01184,01177
202604020608,驀進特別,芝,1000,良,2,4,ミスエル,牡5,58.0,武藤,美浦菊沢,,---.-,2021106986,01169,01115
202604020608,驀進特別,芝,1000,良,3,5,スペルキャスター,牝6,56.0,Ｍデムーロ,美浦蛯名利,,---.-,2020102674,05212,01131
202604020608,驀進特別,芝,1000,良,3,6,ゼンダンタカ,牝4,56.0,杉原,美浦中舘,,---.-,2022106187,01135,01153
202604020608,驀進特別,芝,1000,良,4,7,ラトルシェ,牝4,56.0,三浦,美浦菊川,,---.-,2022104190,01122,01052
202604020608,驀進特別,芝,1000,良,4,8,カレンデュラ,牝3,54.0,江田照,美浦室井,,---.-,2023106613,00689,01221
202604020608,驀進特別,芝,1000,良,5,9,サトノアルペジオ,セ6,58.0,田辺裕信,美浦大和田,,---.-,2020103477,01075,01124
202604020608,驀進特別,芝,1000,良,5,10,ペイシャヴァルツー,牝4,56.0,石川,栗東吉田,,---.-,2022104216,01150,01101
202604020608,驀進特別,芝,1000,良,6,11,ハニーローリエ,牝4,56.0,菊沢,美浦小手川,,---.-,2022101604,01161,01171
202604020608,驀進特別,芝,1000,良,6,12,レジーナローズ,牝6,56.0,津村,美浦鈴木慎,,---.-,2020104174,01092,01179
202604020608,驀進特別,芝,1000,良,7,13,ロードトレゾール,牡5,58.0,吉村,栗東清水久,,---.-,2021100144,01216,01110
202604020608,驀進特別,芝,1000,良,7,14,ラブディーヴァ,牝5,56.0,石田,美浦田中勝,,---.-,2021104074,01203,01207
202604020608,驀進特別,芝,1000,良,8,15,キントラダンサー,牝4,56.0,田山,栗東長谷川,,---.-,2022104387,01220,01173
202604020608,驀進特別,芝,1000,良,8,16,メッエフアパラ,牡5,58.0,菱田,美浦辻,,---.-,2021106066,01144,01182
202604020608,驀進特別,芝,1000,良,8,17,クールベイビー,牝5,56.0,岩田望,美浦矢野,,---.-,2021100356,01174,01108
